"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"10778","ENSG00000293516","ZNF271P","ZNF271P",39.68,35267592,35328390,"lncRNA","18",60799,10
"10780","ENSG00000263002","ZNF234","ZNF234",41.47,44141355,44160839,"protein_coding","19",19485,7
"10782","ENSG00000171606","ZNF274","ZNF274",47.39,58183029,58215964,"protein_coding","19",32936,8
"10785","ENSG00000160193","WDR4","WDR4",53.67,42843013,42879583,"protein_coding","21",36571,12
"10787","ENSG00000061676","NCKAP1","NCKAP1",35.82,182909115,183038858,"protein_coding","2",129744,33
"10788","ENSG00000145703","IQGAP2","IQGAP2",40.5,76402933,76708132,"protein_coding","5",305200,44
"10791","ENSG00000168899","VAMP5","VAMP5",52.32,85584397,85593421,"protein_coding","2",9025,3
"10793","ENSG00000198039","ZNF273","ZNF273",43.7,64870172,64944241,"protein_coding","7",74070,15
"10797","ENSG00000065911","MTHFD2","MTHFD2",43.72,74186172,74218432,"protein_coding","2",32261,12
"107984036","ENSG00000273247","RAB33B-AS1","RAB33B-AS1",41.57,139405367,139454054,"lncRNA","4",48688,6
"107984345","ENSG00000284713","SMIM38","SMIM38",55.35,69155478,69162440,"protein_coding","11",6963,17
"107984516","ENSG00000256995","LINC02955","LINC02955",38,22699859,23191587,"lncRNA","12",491729,31
"107984948","ENSG00000230615","LOC107984948","",44.75,44030414,44115913,"lncRNA","1",85500,4
"107985115","ENSG00000289234","ZNF496-DT","ZNF496-DT",47.2,247332054,247393948,"lncRNA","1",61895,23
"107985228","ENSG00000227740","LINC02803","LINC02803",41.37,175893132,175921057,"lncRNA","1",27926,8
"107985229","ENSG00000307581","LINC02818","",50.02,179819813,179825466,"lncRNA","1",5654,4
"107985667","ENSG00000297016","LOC107985667","",49.86,149470904,149471966,"lncRNA","X",1063,2
"107985893","ENSG00000237576","LINC01888","LINC01888",42.7,68832008,68837726,"lncRNA","2",5719,3
"107986346","ENSG00000196683","LOC107986346","TOMM7",41.71,22812628,22822891,"protein_coding","7",10264,1
"107987108","ENSG00000234323","LOC107987108","LINC01505",38.68,105993247,106771335,"lncRNA","9",778089,30
"107987295","ENSG00000281903","ASMER1","ASMER1",37.4,14816838,15064771,"lncRNA","21",247934,18
"10801","ENSG00000282302","SEPTIN9","SEPTIN9",54.73,71462,85796,"protein_coding","HSCHR17_3_CTG4",14335,39
"10801","ENSG00000184640","SEPTIN9","SEPTIN9",54.75,77280569,77500596,"protein_coding","17",220028,39
"10806","ENSG00000054282","SDCCAG8","SDCCAG8",39.92,243255349,243517961,"protein_coding","1",262613,43
"10806","ENSG00000276111","SDCCAG8","SDCCAG8",39.81,268164,512199,"protein_coding","HSCHR1_3_CTG32_1",244036,43
"10807","ENSG00000165689","ENTR1","ENTR1",56.54,136401922,136410621,"protein_coding","9",8700,10
"10809","ENSG00000214530","STARD10","STARD10",54.44,72753216,72794047,"protein_coding","11",40832,14
"10813","ENSG00000156697","UTP14A","UTP14A",45.06,129906114,129929957,"protein_coding","X",23844,16
"10825","ENSG00000162139","NEU3","NEU3",43.23,74984361,75020679,"protein_coding","11",36319,7
"10826","ENSG00000170271","FAXDC2","FAXDC2",47.15,154818486,154859252,"protein_coding","5",40767,12
"10841","ENSG00000281775","FTCD","FTCD",59.68,1168,14626,"protein_coding","HSCHR21_5_CTG2",13459,28
"10841","ENSG00000160282","FTCD","FTCD",58.92,46136082,46156047,"protein_coding","21",19966,28
"10844","ENSG00000130640","TUBGCP2","TUBGCP2",55.7,133278635,133318823,"protein_coding","10",40189,19
"10845","ENSG00000166855","CLPX","CLPX",40.21,65148219,65185643,"protein_coding","15",37425,15
"10847","ENSG00000080603","SRCAP","SRCAP",49.66,30698128,30741409,"protein_coding","16",43282,37
"10849","ENSG00000117877","POLR1G","POLR1G",53.47,45406644,45410737,"protein_coding","19",4094,2
"10856","ENSG00000183207","RUVBL2","RUVBL2",53.81,48993476,49017868,"protein_coding","19",24393,17
"10857","ENSG00000101856","PGRMC1","PGRMC1",42.67,119236226,119244468,"protein_coding","X",8243,3
"10865","ENSG00000196843","ARID5A","ARID5A",55.43,96536699,96552639,"protein_coding","2",15941,7
"10868","ENSG00000136878","USP20","USP20",52.14,129834698,129881842,"protein_coding","9",47145,26
"10869","ENSG00000172046","USP19","USP19",55.4,49105758,49120940,"protein_coding","3",15183,29
"10884","ENSG00000112996","MRPS30","MRPS30",36.59,44808941,44820428,"protein_coding","5",11488,6
"10890","ENSG00000084733","RAB10","RAB10",40.86,26033481,26138575,"protein_coding","2",105095,7
"108903150","ENSG00000267216","ZNF8-ERVK3-1","ZNF8-ERVK3-1",47.15,58278966,58315197,"lncRNA","19",36232,13
"10897","ENSG00000174851","YIF1A","YIF1A",59.33,66284253,66289688,"protein_coding","11",5436,8
"10898","ENSG00000160917","CPSF4","CPSF4",53.47,99438908,99458910,"protein_coding","7",20003,12
"10899","ENSG00000143543","JTB","JTB",51.48,153974269,153978011,"protein_coding","1",3743,4
"109","ENSG00000138031","ADCY3","ADCY3",51.14,24819169,24920299,"protein_coding","2",101131,25
"10902","ENSG00000112983","BRD8","BRD8",43.02,138139770,138178988,"protein_coding","5",39219,32
"10903","ENSG00000014914","MTMR11","MTMR11",49.8,149928650,149937534,"protein_coding","1",8885,13
"10904","ENSG00000166619","BLCAP","BLCAP",47.99,37492472,37528100,"protein_coding","20",35629,9
"10905","ENSG00000198162","MAN1A2","MAN1A2",36.31,117366679,117551457,"protein_coding","1",184779,14
"10907","ENSG00000141759","TXNL4A","TXNL4A",45.57,79970691,80033949,"protein_coding","18",63259,10
"10908","ENSG00000032444","PNPLA6","PNPLA6",55.88,7534004,7561764,"protein_coding","19",27761,35
"10910","ENSG00000165416","SUGT1","SUGT1",37.11,52652447,52700909,"protein_coding","13",48463,15
"10914","ENSG00000090060","PAPOLA","PAPOLA",36.57,96501433,96567118,"protein_coding","14",65686,22
"10915","ENSG00000113649","TCERG1","TCERG1",36.35,146447311,146511963,"protein_coding","5",64653,27
"10919","ENSG00000224143","EHMT2","EHMT2",57.59,3180981,3190824,"protein_coding","HSCHR6_MHC_SSTO_CTG1",9844,181
"10919","ENSG00000227333","EHMT2","EHMT2",53.82,3127533,3145461,"protein_coding","HSCHR6_MHC_DBB_CTG1",17929,181
"10919","ENSG00000238134","EHMT2","EHMT2",53.79,3221824,3239759,"protein_coding","HSCHR6_MHC_MCF_CTG1",17936,181
"10919","ENSG00000206376","EHMT2","EHMT2",53.84,3135732,3153671,"protein_coding","HSCHR6_MHC_QBL_CTG1",17940,181
"10919","ENSG00000204371","EHMT2","EHMT2",53.9,31879758,31897723,"protein_coding","6",17966,181
"10919","ENSG00000232045","EHMT2","EHMT2",53.78,3212374,3230309,"protein_coding","HSCHR6_MHC_APD_CTG1",17936,181
"10919","ENSG00000236759","EHMT2","EHMT2",53.82,3357184,3375112,"protein_coding","HSCHR6_MHC_COX_CTG1",17929,181
"10920","ENSG00000198612","COPS8","COPS8",38.12,237085877,237103208,"protein_coding","2",17332,10
"10922","ENSG00000164896","FASTK","FASTK",61.76,151076585,151080881,"protein_coding","7",4297,2
"10923","ENSG00000113387","SUB1","SUB1",43.28,32505893,32604507,"protein_coding","5",98615,10
"10926","ENSG00000006634","DBF4","DBF4",36.72,87876216,87909553,"protein_coding","7",33338,12
"10927","ENSG00000106723","SPIN1","SPIN1",41.35,88387434,88480349,"protein_coding","9",92916,10
"10928","ENSG00000017797","RALBP1","RALBP1",41.39,9474991,9538114,"protein_coding","18",63124,14
"109286553","ENSG00000215769","ARHGAP27P1-BPTFP1-KPNA2P3","ARHGAP27P1-BPTFP1-KPNA2P3",47.76,64749663,64781707,"lncRNA","17",32045,13
"10938","ENSG00000110047","EHD1","EHD1",54.84,64851642,64888372,"protein_coding","11",36731,10
"10939","ENSG00000141385","AFG3L2","AFG3L2",44.77,12328871,12377473,"protein_coding","18",48603,18
"10942","ENSG00000007038","PRSS21","PRSS21",55.71,2817130,2826304,"protein_coding","16",9175,6
"10943","ENSG00000005302","MSL3","MSL3",43.53,11757788,11776782,"protein_coding","X",18995,10
"10944","ENSG00000110696","C11orf58","C11orf58",38.18,16613132,16758340,"protein_coding","11",145209,6
"10945","ENSG00000105438","KDELR1","KDELR1",55.42,48382558,48393837,"protein_coding","19",11280,6
"10946","ENSG00000183431","SF3A3","SF3A3",44.58,37956975,37990681,"protein_coding","1",33707,16
"10948","ENSG00000131748","STARD3","STARD3",55.08,39637058,39664201,"protein_coding","17",27144,15
"10949","ENSG00000177733","HNRNPA0","HNRNPA0",41.02,137745651,137754363,"protein_coding","5",8713,1
"10950","ENSG00000281484","BTG3","BTG3",40.74,451,9253,"protein_coding","HSCHR21_6_CTG1_1",8803,13
"10950","ENSG00000154640","BTG3","BTG3",37.7,17593225,17613014,"protein_coding","21",19790,13
"10953","ENSG00000025772","TOMM34","TOMM34",45.04,44942130,44960449,"protein_coding","20",18320,7
"10955","ENSG00000132824","SERINC3","SERINC3",42.6,44494494,44522110,"protein_coding","20",27617,12
"10956","ENSG00000135506","OS9","OS9",46.85,57693841,57728342,"protein_coding","12",34502,7
"10959","ENSG00000086598","TMED2","TMED2",42.32,123584514,123598582,"protein_coding","12",14069,5
"10960","ENSG00000169223","LMAN2","LMAN2",49.4,177315805,177351840,"protein_coding","5",36036,6
"10961","ENSG00000089248","ERP29","ERP29",46.86,112012815,112026066,"protein_coding","12",13252,5
"109616966","ENSG00000253051","SNORA31B","SNORA31B",45.52,45336314,45336447,"snoRNA","13",134,1
"109616967","ENSG00000208308","SNORA40B","SNORA40B",32.03,135136628,135136755,"snoRNA","2",128,1
"109616972","ENSG00000201388","SNORA68B","SNORA68B",49.62,32608337,32608469,"snoRNA","19",133,1
"109616976","ENSG00000222489","SNORA79B","SNORA79B",45.95,20323179,20323326,"snoRNA","14",148,2
"109616976","ENSG00000291786","SNORA79B","SNORA79B",45.95,525860,526007,"snoRNA","HG2526_HG2573_PATCH",148,2
"109617010","ENSG00000264346","SNORA77B","SNORA77B",55.2,20126402,20126526,"snoRNA","22",125,1
"109617013","ENSG00000222937","SNORD63B","SNORD63B",42.86,138558970,138559039,"snoRNA","5",70,1
"10962","ENSG00000213190","MLLT11","MLLT11",46.75,151054177,151069544,"protein_coding","1",15368,2
"10969","ENSG00000117395","EBNA1BP2","EBNA1BP2",44.23,43162085,43270936,"protein_coding","1",108852,12
"10971","ENSG00000134308","YWHAQ","YWHAQ",41.43,9583334,9639472,"protein_coding","2",56139,8
"109729140","ENSG00000243410","PSMD6-AS1","PSMD6-AS1",38.8,64011964,64016246,"lncRNA","3",4283,2
"109729181","ENSG00000259291","ZNF710-AS1","ZNF710-AS1",53.18,90074512,90082207,"lncRNA","15",7696,2
"10973","ENSG00000112249","ASCC3","ASCC3",34.11,100508194,100881412,"protein_coding","6",373219,43
"10980","ENSG00000168090","COPS6","COPS6",51.68,100088948,100095185,"protein_coding","7",6238,4
"10982","ENSG00000166974","MAPRE2","MAPRE2",39.48,34976928,35143470,"protein_coding","18",166543,12
"10983","ENSG00000118816","CCNI","CCNI",39.31,77047155,77076319,"protein_coding","4",29165,10
"10984","ENSG00000269821","KCNQ1OT1","KCNQ1OT1",43.18,2597308,2700003,"lncRNA","11",102696,1
"10985","ENSG00000089154","GCN1","GCN1",49.76,120127202,120194976,"protein_coding","12",67775,56
"10987","ENSG00000121022","COPS5","COPS5",39.74,67037579,67083783,"protein_coding","8",46205,12
"10988","ENSG00000111142","METAP2","METAP2",39.21,95473520,95515935,"protein_coding","12",42416,13
"10992","ENSG00000087365","SF3B2","SF3B2",48.41,66050729,66069308,"protein_coding","11",18580,20
"10994","ENSG00000105135","HACL2","HACL2",57.25,15114974,15125801,"protein_coding","19",10828,10
"10999","ENSG00000167114","SLC27A4","SLC27A4",54.84,128340475,128363283,"protein_coding","9",22809,13
"11004","ENSG00000142945","KIF2C","KIF2C",49.07,44739810,44767767,"protein_coding","1",27958,22
"11007","ENSG00000175602","CCDC85B","CCDC85B",71.65,65890673,65891635,"protein_coding","11",963,1
"110091775","ENSG00000265590","CFAP298-TCP10L","CFAP298-TCP10L",46.17,32402511,32612865,"protein_coding","21",210355,20
"11011","ENSG00000146872","TLK2","TLK2",42.17,62458658,62615481,"protein_coding","17",156824,33
"11016","ENSG00000170653","ATF7","ATF7",42.93,53507856,53626412,"protein_coding","12",118557,18
"11018","ENSG00000099203","TMED1","TMED1",56.8,10832067,10836330,"protein_coding","19",4264,5
"11021","ENSG00000111737","RAB35","RAB35",55.63,120094328,120117502,"protein_coding","12",23175,8
"11022","ENSG00000182134","TDRKH","TDRKH",43.97,151769799,151791416,"protein_coding","1",21618,18
"11031","ENSG00000168461","RAB31","RAB31",43.61,9708218,9862551,"protein_coding","18",154334,16
"11037","ENSG00000243244","STON1","STON1",45.13,48529376,48598922,"protein_coding","2",69547,7
"1104","ENSG00000180198","RCC1","RCC1",50,28505932,28539300,"protein_coding","1",33369,19
"11040","ENSG00000102096","PIM2","PIM2",53.9,48913172,48919546,"protein_coding","X",6375,12
"11040","ENSG00000292210","PIM2","PIM2",53.5,72017,77859,"protein_coding","HSCHRX_3_CTG3",5843,12
"11044","ENSG00000112941","TENT4A","TENT4A",47.8,6713291,6757045,"protein_coding","5",43755,13
"11047","ENSG00000130706","ADRM1","ADRM1",63.94,62302046,62308867,"protein_coding","20",6822,11
"1105","ENSG00000153922","CHD1","CHD1",35.45,98853985,98929627,"protein_coding","5",75643,36
"11051","ENSG00000167005","NUDT21","NUDT21",39.57,56428473,56452199,"protein_coding","16",23727,18
"11052","ENSG00000111605","CPSF6","CPSF6",36.43,69239543,69279829,"protein_coding","12",40287,12
"11054","ENSG00000060491","OGFR","OGFR",63.73,62804178,62814000,"protein_coding","20",9823,6
"11056","ENSG00000277594","DDX52","DDX52",39.57,1848852,1882558,"protein_coding","HSCHR17_7_CTG4",33707,30
"11056","ENSG00000278053","DDX52","DDX52",39.62,37609739,37643530,"protein_coding","17",33792,30
"11057","ENSG00000140526","ABHD2","ABHD2",44.01,89087459,89202355,"protein_coding","15",114897,19
"110599588","ENSG00000286053","ASDURF","ASDURF",38.95,189661385,189666437,"protein_coding","2",5053,4
"1106","ENSG00000173575","CHD2","CHD2",39.03,92886203,93027996,"protein_coding","15",141794,51
"11060","ENSG00000198373","WWP2","WWP2",45.67,69762281,69944553,"protein_coding","16",182273,34
"11064","ENSG00000119397","CNTRL","CNTRL",38.93,121074660,121177786,"protein_coding","9",103127,39
"11065","ENSG00000175063","UBE2C","UBE2C",51.33,45812561,45816965,"protein_coding","20",4405,7
"1107","ENSG00000170004","CHD3","CHD3",53.19,7884787,7912760,"protein_coding","17",27974,42
"11070","ENSG00000126062","TMEM115","TMEM115",56.59,50352820,50359566,"protein_coding","3",6747,2
"11073","ENSG00000163781","TOPBP1","TOPBP1",37.94,133598175,133662380,"protein_coding","3",64206,28
"11077","ENSG00000160207","HSF2BP","HSF2BP",43.02,43529186,43659524,"protein_coding","21",130339,24
"11079","ENSG00000157916","RER1","RER1",54.77,2390670,2405444,"protein_coding","1",14775,8
"1108","ENSG00000111642","CHD4","CHD4",49.02,6570081,6614982,"protein_coding","12",44902,54
"11080","ENSG00000162616","DNAJB4","DNAJB4",36.92,77979070,78019864,"protein_coding","1",40795,7
"110806271","ENSG00000289506","DDIT4-AS1","",50.48,72271272,72298146,"lncRNA","10",26875,5
"11083","ENSG00000101191","DIDO1","DIDO1",49.21,62877738,62937992,"protein_coding","20",60255,17
"11091","ENSG00000196363","WDR5","WDR5",55.32,134134346,134159971,"protein_coding","9",25626,15
"11094","ENSG00000280479","CACFD1","CACFD1",58.04,286059,296942,"protein_coding","HG2030_PATCH",10884,16
"11094","ENSG00000160325","CACFD1","CACFD1",58.04,133459965,133470848,"protein_coding","9",10884,16
"11100","ENSG00000105323","HNRNPUL1","HNRNPUL1",48,41262496,41307787,"protein_coding","19",45292,21
"11101","ENSG00000107669","ATE1","ATE1",39.73,121709393,121928801,"protein_coding","10",219409,27
"11102","ENSG00000163684","RPP14","RPP14",44.14,58306239,58324695,"protein_coding","3",18457,6
"11103","ENSG00000111615","KRR1","KRR1",35.49,75490863,75511676,"protein_coding","12",20814,8
"11104","ENSG00000186625","KATNA1","KATNA1",42.14,149594873,149648972,"protein_coding","6",54100,12
"111064647","ENSG00000283434","CSNK2A2IP","CSNK2A2IP",34.75,88338416,88467594,"protein_coding","3",129179,5
"11108","ENSG00000110851","PRDM4","PRDM4",41.27,107732867,107761327,"protein_coding","12",28461,13
"111089941","ENSG00000088298","MMP24-AS1-EDEM2","EDEM2",45.63,35113122,35147404,"protein_coding","20",34283,10
"11113","ENSG00000122966","CIT","CIT",43.73,119685108,119877338,"protein_coding","12",192231,41
"11116","ENSG00000213066","CEP43","CEP43",41.04,166999174,167052718,"protein_coding","6",53545,14
"11119","ENSG00000026950","BTN3A1","BTN3A1",44.45,26402237,26415216,"protein_coding","6",12980,9
"11120","ENSG00000292170","BTN2A1","BTN2A1",45.31,4084,22801,"protein_coding","HSCHR6_1_CTG1",18718,20
"11120","ENSG00000112763","BTN2A1","BTN2A1",45.31,26457904,26476621,"protein_coding","6",18718,20
"111216280","ENSG00000228742","LINC02577","LINC02577",42.36,106774905,106838480,"lncRNA","7",63576,12
"11123","ENSG00000117602","RCAN3","RCAN3",42.28,24502320,24541040,"protein_coding","1",38721,7
"11124","ENSG00000185104","FAF1","FAF1",38.27,50437028,50960288,"protein_coding","1",523261,22
"11127","ENSG00000131437","KIF3A","KIF3A",37.04,132688806,132737638,"protein_coding","5",48833,20
"11128","ENSG00000148606","POLR3A","POLR3A",45.12,77953148,78029551,"protein_coding","10",76404,30
"11129","ENSG00000104859","CLASRP","CLASRP",54.02,45039042,45070956,"protein_coding","19",31915,18
"11130","ENSG00000122952","ZWINT","ZWINT",38.11,56352710,56361392,"protein_coding","10",8683,6
"11132","ENSG00000142330","CAPN10","CAPN10",54.02,240586366,240618845,"protein_coding","2",32480,11
"11133","ENSG00000118162","KPTN","KPTN",53.47,47475141,47484265,"protein_coding","19",9125,15
"11135","ENSG00000128283","CDC42EP1","CDC42EP1",56.83,37555112,37571052,"protein_coding","22",15941,6
"11137","ENSG00000136045","PWP1","PWP1",40.45,107685760,107713462,"protein_coding","12",27703,16
"11140","ENSG00000105401","CDC37","CDC37",54.09,10391090,10420224,"protein_coding","19",29135,10
"11144","ENSG00000100206","DMC1","DMC1",42.77,38509022,38570211,"protein_coding","22",61190,15
"11151","ENSG00000102879","CORO1A","CORO1A",64.41,30182798,30189085,"protein_coding","16",6288,7
"11152","ENSG00000196998","WDR45","WDR45",49.78,49074431,49101203,"protein_coding","X",26773,22
"11152","ENSG00000292221","WDR45","WDR45",49.75,233384,260121,"protein_coding","HSCHRX_3_CTG3",26738,22
"11153","ENSG00000198855","FICD","FICD",50.68,108513710,108525837,"protein_coding","12",12128,4
"11154","ENSG00000100478","AP4S1","AP4S1",41.95,31024922,31130996,"protein_coding","14",106075,14
"11156","ENSG00000184489","PTP4A3","PTP4A3",62.53,141391497,141432456,"protein_coding","8",40960,31
"11156","ENSG00000275575","PTP4A3","PTP4A3",62.53,58545,104910,"protein_coding","HSCHR8_5_CTG7",46366,31
"11156","ENSG00000291470","PTP4A3","PTP4A3",62.4,58549,99008,"protein_coding","HG2031_PATCH",40460,31
"11160","ENSG00000147475","ERLIN2","ERLIN2",44.12,37736587,37758422,"protein_coding","8",21836,13
"11164","ENSG00000165609","NUDT5","NUDT5",44.19,12164844,12196155,"protein_coding","10",31312,12
"11165","ENSG00000272325","NUDT3","NUDT3",42.87,34263257,34392832,"protein_coding","6",129576,10
"11168","ENSG00000164985","PSIP1","PSIP1",37.93,15461998,15511202,"protein_coding","9",49205,19
"11169","ENSG00000198554","WDHD1","WDHD1",39.54,54938949,55027450,"protein_coding","14",88502,25
"11171","ENSG00000023734","STRAP","STRAP",36.78,15882000,15904448,"protein_coding","12",22449,11
"11174","ENSG00000049192","ADAMTS6","ADAMTS6",35.91,65148738,65481944,"protein_coding","5",333207,29
"11176","ENSG00000076108","BAZ2A","BAZ2A",48.67,56595596,56636914,"protein_coding","12",41319,30
"11177","ENSG00000198604","BAZ1A","BAZ1A",39.7,34752028,34875647,"protein_coding","14",123620,30
"11180","ENSG00000178252","WDR6","WDR6",56.28,49007062,49015953,"protein_coding","3",8892,7
"111822955","ENSG00000164053","ATRIP-TREX1","ATRIP",48.87,48446710,48467645,"protein_coding","3",20936,15
"11183","ENSG00000012983","MAP4K5","MAP4K5",37.28,50417845,50561126,"protein_coding","14",143282,36
"11187","ENSG00000184363","PKP3","PKP3",69.74,392574,404908,"protein_coding","11",12335,15
"11188","ENSG00000010322","NISCH","NISCH",53.27,52455118,52493081,"protein_coding","3",37964,23
"1119","ENSG00000110721","CHKA","CHKA",44.1,68052848,68121449,"protein_coding","11",68602,15
"11190","ENSG00000126001","CEP250","CEP250",47.92,35455131,35519280,"protein_coding","20",64150,34
"11194","ENSG00000197150","ABCB8","ABCB8",57.04,151028422,151047782,"protein_coding","7",19361,16
"11198","ENSG00000092201","SUPT16H","SUPT16H",40.34,21351289,21384042,"protein_coding","14",32754,27
"1120","ENSG00000100288","CHKB","CHKB",50.64,50578959,50601455,"protein_coding","22",22497,8
"1121","ENSG00000188419","CHM","CHM",36.96,85861180,86047561,"protein_coding","X",186382,17
"11215","ENSG00000023516","AKAP11","AKAP11",36.83,42271470,42323283,"protein_coding","13",51814,13
"11218","ENSG00000064703","DDX20","DDX20",40.27,111754832,111775602,"protein_coding","1",20771,10
"11219","ENSG00000183479","TREX2","TREX2",55.82,153444473,153470592,"protein_coding","X",26120,2
"1122","ENSG00000203668","CHML","CHML",38.37,241628851,241640399,"protein_coding","1",11549,3
"11221","ENSG00000143507","DUSP10","DUSP10",41.91,221700666,221743169,"protein_coding","1",42504,6
"11222","ENSG00000114686","MRPL3","MRPL3",35.95,131459128,131502995,"protein_coding","3",43868,12
"11224","ENSG00000136942","RPL35","RPL35",56.33,124857873,124862017,"protein_coding","9",4145,4
"112268039","ENSG00000287187","LOC112268039","",46.74,96122469,96135383,"lncRNA","9",12915,5
"112268198","ENSG00000279801","LOC112268198","",53.69,77444704,77447167,"TEC","17",2464,1
"112268239","ENSG00000288880","LOC112268239","",43.55,150629811,150637743,"lncRNA","1",7933,4
"11227","ENSG00000136542","GALNT5","GALNT5",39.13,157257497,157318491,"protein_coding","2",60995,12
"11230","ENSG00000243279","PRAF2","PRAF2",57.79,49070107,49074022,"protein_coding","X",3916,18
"11230","ENSG00000292222","PRAF2","PRAF2",60.73,230112,232953,"protein_coding","HSCHRX_3_CTG3",2842,18
"11231","ENSG00000025796","SEC63","SEC63",39.85,107867756,107958311,"protein_coding","6",90556,23
"11232","ENSG00000256525","POLG2","POLG2",41.36,64477706,64497071,"protein_coding","17",19366,13
"11235","ENSG00000114209","PDCD10","PDCD10",35.46,167677517,167735039,"protein_coding","3",57523,11
"11236","ENSG00000291729","RNF139","RNF139",37.5,9469,23568,"protein_coding","HG2408_PATCH",14100,6
"11236","ENSG00000170881","RNF139","RNF139",38.81,124474699,124488618,"protein_coding","8",13920,6
"11237","ENSG00000101236","RNF24","RNF24",40.51,3927309,4015598,"protein_coding","20",88290,8
"112398","ENSG00000269858","EGLN2","EGLN2",51.04,40798996,40857708,"protein_coding","19",58713,5
"112399","ENSG00000129521","EGLN3","EGLN3",41.68,33924221,34462774,"protein_coding","14",538554,5
"1124","ENSG00000106069","CHN2","CHN2",42.06,29146547,29514334,"protein_coding","7",367788,28
"11244","ENSG00000165156","ZHX1","ZHX1",38.73,123246669,123275541,"protein_coding","8",28873,7
"112483","ENSG00000141504","SAT2","SAT2",56.74,7626234,7627879,"protein_coding","17",1646,2
"112495","ENSG00000155115","GTF3C6","GTF3C6",45.99,110958477,110968586,"protein_coding","6",10110,7
"11252","ENSG00000100266","PACSIN2","PACSIN2",48.6,42835412,43015185,"protein_coding","22",179774,18
"11253","ENSG00000177239","MAN1B1","MAN1B1",55.56,137085917,137109189,"protein_coding","9",23273,8
"112574","ENSG00000178996","SNX18","SNX18",42.77,54517707,54546586,"protein_coding","5",28880,10
"11258","ENSG00000137100","DCTN3","DCTN3",49.84,34613545,34620529,"protein_coding","9",6985,4
"11260","ENSG00000184575","XPOT","XPOT",39.88,64404168,64451130,"protein_coding","12",46963,25
"112609","ENSG00000135324","MRAP2","MRAP2",42.46,84033203,84090887,"protein_coding","6",57685,7
"11261","ENSG00000187446","CHP1","CHP1",44.03,41230824,41281888,"protein_coding","15",51065,12
"11267","ENSG00000159210","SNF8","SNF8",46.79,48928972,48944842,"protein_coding","17",15871,9
"112724","ENSG00000276826","RDH13","RDH13",53.06,689526,708419,"protein_coding","HSCHR19LRC_COX2_CTG3_1",18894,96
"112724","ENSG00000276341","RDH13","RDH13",53.06,1024310,1043203,"protein_coding","HSCHR19LRC_LRC_I_CTG3_1",18894,96
"112724","ENSG00000274504","RDH13","RDH13",53.06,962689,981582,"protein_coding","HSCHR19LRC_LRC_T_CTG3_1",18894,96
"112724","ENSG00000278149","RDH13","RDH13",53.06,947722,966615,"protein_coding","HSCHR19LRC_COX1_CTG3_1",18894,96
"112724","ENSG00000160439","RDH13","RDH13",52.13,55039108,55071291,"protein_coding","19",32184,96
"112724","ENSG00000276684","RDH13","RDH13",52.13,1021590,1053773,"protein_coding","HSCHR19_4_CTG3_1",32184,96
"112724","ENSG00000275474","RDH13","RDH13",53.06,1026396,1045289,"protein_coding","HSCHR19LRC_LRC_S_CTG3_1",18894,96
"112724","ENSG00000278284","RDH13","RDH13",53.06,756485,775378,"protein_coding","HSCHR19LRC_PGF2_CTG3_1",18894,96
"112724","ENSG00000274418","RDH13","RDH13",53.06,947106,965999,"protein_coding","HSCHR19LRC_PGF1_CTG3_1",18894,96
"112724","ENSG00000273944","RDH13","RDH13",53.06,1051847,1070740,"protein_coding","HSCHR19LRC_LRC_J_CTG3_1",18894,96
"11273","ENSG00000168488","ATXN2L","ATXN2L",52.75,28822983,28837237,"protein_coding","16",14255,20
"11276","ENSG00000274047","SYNRG","SYNRG",40.82,1753965,1848609,"protein_coding","HSCHR17_7_CTG4",94645,50
"11276","ENSG00000275066","SYNRG","SYNRG",40.78,37514795,37609490,"protein_coding","17",94696,50
"112770","ENSG00000198715","GLMP","GLMP",53.94,156290088,156295699,"protein_coding","1",5612,6
"112812","ENSG00000267673","FDX2","FDX2",52.98,10309898,10316026,"protein_coding","19",6129,4
"11282","ENSG00000161013","MGAT4B","MGAT4B",64.08,179797597,179806979,"protein_coding","5",9383,30
"11282","ENSG00000284501","MGAT4B","MGAT4B",64.05,563170,572521,"protein_coding","HG30_PATCH",9352,30
"11284","ENSG00000039650","PNKP","PNKP",59.53,49859882,49878351,"protein_coding","19",18470,16
"112840","ENSG00000140006","WDR89","WDR89",42.22,63581588,63642080,"protein_coding","14",60493,4
"11285","ENSG00000027847","B4GALT7","B4GALT7",57.99,177600081,177611056,"protein_coding","5",10976,6
"112869","ENSG00000176476","SGF29","SGF29",48.43,28538176,28591792,"protein_coding","16",53617,9
"112936","ENSG00000151502","VPS26B","VPS26B",48.45,134224613,134247794,"protein_coding","11",23182,8
"112939","ENSG00000160877","NACC1","NACC1",55.41,13116468,13141147,"protein_coding","19",24680,8
"112942","ENSG00000163001","CFAP36","CFAP36",40.42,55519559,55545501,"protein_coding","2",25943,12
"112950","ENSG00000159479","MED8","MED8",46.81,43383906,43389823,"protein_coding","1",5918,6
"113","ENSG00000121281","ADCY7","ADCY7",54.49,50244699,50318607,"protein_coding","16",73909,31
"113000","ENSG00000007376","RPUSD1","RPUSD1",67.23,784974,788406,"protein_coding","16",3433,5
