"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"5790","ENSG00000213402","PTPRCAP","PTPRCAP",64.47,67435510,67437682,"protein_coding","11",2173,2
"5883","ENSG00000172613","RAD9A","RAD9A",52.03,67317871,67398412,"protein_coding","11",80542,10
"590","ENSG00000114200","BCHE","BCHE",32.29,165772900,165837462,"protein_coding","3",64563,7
"5919","ENSG00000106538","RARRES2","RARRES2",63.06,150338314,150342144,"protein_coding","7",3831,4
"6305","ENSG00000100241","SBF1","SBF1",60.64,50443219,50483923,"protein_coding","22",40705,21
"63827","ENSG00000132692","BCAN","BCAN",55.82,156641390,156659532,"protein_coding","1",18143,15
"64073","ENSG00000167644","C19orf33","C19orf33",65.46,38304158,38305011,"protein_coding","19",854,6
"64077","ENSG00000107902","LHPP","LHPP",53.5,124461789,124617888,"protein_coding","10",156100,13
"642515","ENSG00000283526","PRRT1B","PRRT1B",53.66,131545520,131560893,"protein_coding","9",15374,5
"643866","ENSG00000139899","CBLN3","CBLN3",52.17,24423886,24430972,"protein_coding","14",7087,4
"64714","ENSG00000185615","PDIA2","PDIA2",64.25,283152,287215,"protein_coding","16",4064,7
"6524","ENSG00000140675","SLC5A2","SLC5A2",59.32,31483002,31490860,"protein_coding","16",7859,11
"6604","ENSG00000082014","SMARCD3","SMARCD3",56.14,151238764,151277896,"protein_coding","7",39133,13
"6624","ENSG00000075618","FSCN1","FSCN1",59.63,5592806,5606656,"protein_coding","7",13851,7
"6745","ENSG00000124783","SSR1","SSR1",43.56,7268306,7347446,"protein_coding","6",79141,12
"6882","ENSG00000064995","TAF11","TAF11",42.47,34829083,34889192,"protein_coding","6",60110,3
"6899","ENSG00000184058","TBX1","TBX1",57.77,19756703,19783593,"protein_coding","22",26891,13
"6911","ENSG00000149922","TBX6","TBX6",57.45,30085793,30091933,"protein_coding","16",6141,8
"693232","ENSG00000207554","MIR647","MIR647",66.67,63942631,63942726,"miRNA","20",96,1
"7122","ENSG00000184113","CLDN5","CLDN5",60.62,19517452,19527545,"protein_coding","22",10094,2
"727897","ENSG00000117983","MUC5B","MUC5B",65.56,1223066,1262172,"protein_coding","11",39107,48
"730112","ENSG00000215187","CIMIP2B","CIMIP2B",55.28,35561831,35563914,"protein_coding","9",2084,5
"7867","ENSG00000114738","MAPKAPK3","MAPKAPK3",53.69,50611487,50651017,"protein_coding","3",39531,16
"79016","ENSG00000130311","DDA1","DDA1",56.15,17309518,17323315,"protein_coding","19",13798,5
"79037","ENSG00000213413","PVRIG","PVRIG",56.74,100218241,100221490,"protein_coding","7",3250,9
"79081","ENSG00000162194","LBHD1","LBHD1",52.47,62662817,62672284,"protein_coding","11",9468,5
"79587","ENSG00000134905","CARS2","CARS2",48.05,110641409,110713603,"protein_coding","13",72195,23
"79618","ENSG00000147421","HMBOX1","HMBOX1",37.74,28890292,29064764,"protein_coding","8",174473,17
"79629","ENSG00000099330","OCEL1","OCEL1",58.77,17226198,17229219,"protein_coding","19",3022,4
"79693","ENSG00000196449","YRDC","YRDC",49.62,37802945,37808216,"protein_coding","1",5272,5
"79729","ENSG00000214193","SH3D21","SH3D21",53.57,36306314,36329340,"protein_coding","1",23027,18
"79792","ENSG00000278718","GSDMD","GSDMD",62.14,43247,53102,"protein_coding","HSCHR8_3_CTG7",9856,18
"79792","ENSG00000104518","GSDMD","GSDMD",62.14,143553207,143563062,"protein_coding","8",9856,18
"79798","ENSG00000140691","ARMC5","ARMC5",58.18,31458080,31467172,"protein_coding","16",9093,5
"79883","ENSG00000288195","PODNL1","PODNL1",54.14,143028,165233,"protein_coding","HG109_PATCH",22206,22
"79883","ENSG00000132000","PODNL1","PODNL1",54.14,13931183,13953392,"protein_coding","19",22210,22
"80022","ENSG00000266714","MYO15B","MYO15B",58.76,75587800,75626849,"protein_coding","17",39050,61
"80162","ENSG00000142102","PGGHG","PGGHG",64.96,289078,297510,"protein_coding","11",8433,9
"8216","ENSG00000099949","LZTR1","LZTR1",58.42,20981979,20999037,"protein_coding","22",17059,19
"828","ENSG00000105519","CAPS","CAPS",59.9,5912339,5916211,"protein_coding","19",3873,8
"8301","ENSG00000073921","PICALM","PICALM",37.29,85957157,86069882,"protein_coding","11",112726,26
"8326","ENSG00000188763","FZD9","FZD9",68.46,73433778,73436120,"protein_coding","7",2343,1
"8330","ENSG00000275221","H2AC15","H2AC15",41.91,27835508,27838375,"protein_coding","6",2868,1
"83756","ENSG00000169962","TAS1R3","TAS1R3",66.68,1331275,1335314,"protein_coding","1",4040,6
"83758","ENSG00000288369","RBP5","RBP5",51.28,43422,56575,"protein_coding","HG1398_PATCH",13154,14
"83758","ENSG00000139194","RBP5","RBP5",51.28,7115736,7128891,"protein_coding","12",13156,14
"83983","ENSG00000178093","TSSK6","TSSK6",58.74,19512396,19515553,"protein_coding","19",3158,1
"84264","ENSG00000103253","HAGHL","HAGHL",65.88,726494,735525,"protein_coding","16",9032,3
"84826","ENSG00000173349","SFT2D3","SFT2D3",48.51,127701497,127705242,"protein_coding","2",3746,1
"84885","ENSG00000160446","ZDHHC12","ZDHHC12",61.49,128720862,128724146,"protein_coding","9",3285,4
"84889","ENSG00000165349","SLC7A3","SLC7A3",50.5,70925556,70931149,"protein_coding","X",5594,12
"84922","ENSG00000179943","FIZ1","FIZ1",58.25,55591371,55606194,"protein_coding","19",14824,3
"84954","ENSG00000008382","MPND","MPND",55.95,4343527,4360086,"protein_coding","19",16560,12
"84957","ENSG00000054967","RELT","RELT",59.78,73376325,73397474,"protein_coding","11",21150,10
"8558","ENSG00000185324","CDK10","CDK10",55.36,89680737,89696372,"protein_coding","16",15636,15
"8677","ENSG00000104915","STX10","STX10",55.36,13144058,13150383,"protein_coding","19",6326,5
"8776","ENSG00000063601","MTMR1","MTMR1",42.47,150692971,150765165,"protein_coding","X",72195,21
"89790","ENSG00000142512","SIGLEC10","SIGLEC10",54,51410020,51417858,"protein_coding","19",7839,9
"90864","ENSG00000162032","SPSB3","SPSB3",64,1776710,1793700,"protein_coding","16",16991,6
"91409","ENSG00000152076","CCDC74B","CCDC74B",61.7,130139287,130145134,"protein_coding","2",5848,10
"91409","ENSG00000292118","CCDC74B","CCDC74B",61.68,315847,321694,"protein_coding","HSCHR2_12_CTG7_2",5848,10
"91409","ENSG00000163040","CCDC74B","CCDC74A",61.51,131527675,131533667,"protein_coding","2",5993,10
"9144","ENSG00000108639","SYNGR2","SYNGR2",61.02,78168545,78176005,"protein_coding","17",7461,3
"9265","ENSG00000008256","CYTH3","CYTH3",45.5,6148751,6272677,"protein_coding","7",123927,16
"92960","ENSG00000104883","PEX11G","PEX11G",53.45,7476869,7497449,"protein_coding","19",20581,9
"9366","ENSG00000232159","RAB9BP1","RAB9BP1",40.89,105099473,105100098,"processed_pseudogene","5",626,1
"9625","ENSG00000181409","AATK","AATK",61.51,81110487,81166228,"protein_coding","17",55742,18
