"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"10926","ENSG00000006634","DBF4","DBF4",36.72,87876216,87909553,"protein_coding","7",33338,12
"10930","ENSG00000124701","APOBEC2","APOBEC2",44,41053201,41067058,"protein_coding","6",13858,3
"109616958","ENSG00000280894","SNORA50D","SNORA50D",63.64,69160808,69160939,"snoRNA","5",132,1
"109616990","ENSG00000239035","SNORD13D","SNORD13D",47.12,57278570,57278673,"snoRNA","15",104,1
"109617001","ENSG00000199405","SNORA1B","SNORA1B",39.85,55902723,55902855,"snoRNA","8",133,1
"109617002","ENSG00000252699","SNORA21B","SNORA21B",53.68,38851524,38851659,"snoRNA","17",136,1
"109729181","ENSG00000259291","ZNF710-AS1","ZNF710-AS1",53.18,90074512,90082207,"lncRNA","15",7696,2
"10973","ENSG00000112249","ASCC3","ASCC3",34.11,100508194,100881412,"protein_coding","6",373219,43
"10993","ENSG00000135094","SDS","SDS",50.05,113392423,113426301,"protein_coding","12",33879,9
"11007","ENSG00000175602","CCDC85B","CCDC85B",71.65,65890673,65891635,"protein_coding","11",963,1
"11011","ENSG00000146872","TLK2","TLK2",42.17,62458658,62615481,"protein_coding","17",156824,33
"11018","ENSG00000099203","TMED1","TMED1",56.8,10832067,10836330,"protein_coding","19",4264,5
"11021","ENSG00000111737","RAB35","RAB35",55.63,120094328,120117502,"protein_coding","12",23175,8
"11030","ENSG00000157110","RBPMS","RBPMS",42.29,30383636,30572261,"protein_coding","8",188626,23
"11031","ENSG00000168461","RAB31","RAB31",43.61,9708218,9862551,"protein_coding","18",154334,16
"11064","ENSG00000119397","CNTRL","CNTRL",38.93,121074660,121177786,"protein_coding","9",103127,39
"11076","ENSG00000171368","TPPP","TPPP",61.66,658850,693997,"protein_coding","5",35148,4
"11079","ENSG00000157916","RER1","RER1",54.77,2390670,2405444,"protein_coding","1",14775,8
"110806271","ENSG00000289506","DDIT4-AS1","",50.48,72271272,72298146,"lncRNA","10",26875,5
"110806300","ENSG00000242902","FLNC-AS1","FLNC-AS1",58.24,128850162,128862626,"lncRNA","7",12465,4
"11093","ENSG00000160323","ADAMTS13","ADAMTS13",55.14,133414358,133459402,"protein_coding","9",45045,62
"11093","ENSG00000281244","ADAMTS13","ADAMTS13",55.14,240452,285496,"protein_coding","HG2030_PATCH",45045,62
"111","ENSG00000173175","ADCY5","ADCY5",51.28,123282296,123449795,"protein_coding","3",167500,31
"111082989","ENSG00000250635","CXXC5-AS1","CXXC5-AS1",54.02,139628407,139649728,"lncRNA","5",21322,3
"11126","ENSG00000117281","CD160","CD160",41.86,145719443,145740760,"protein_coding","1",21318,5
"1113","ENSG00000276781","CHGA","CHGA",56.35,37642,49855,"protein_coding","HSCHR14_7_CTG1",12214,18
"1113","ENSG00000100604","CHGA","CHGA",56.53,92922630,92935293,"protein_coding","14",12664,18
"11153","ENSG00000198855","FICD","FICD",50.68,108513710,108525837,"protein_coding","12",12128,4
"11154","ENSG00000100478","AP4S1","AP4S1",41.95,31024922,31130996,"protein_coding","14",106075,14
"11165","ENSG00000272325","NUDT3","NUDT3",42.87,34263257,34392832,"protein_coding","6",129576,10
"11189","ENSG00000159409","CELF3","CELF3",55.89,151700058,151716803,"protein_coding","1",16746,12
"112268065","ENSG00000286683","LOC112268065","",47.52,97195907,97203721,"lncRNA","10",7815,3
"112268165","ENSG00000286894","LOC112268165","",40.36,78793581,78796397,"lncRNA","16",2817,2
"112268208","ENSG00000285095","LOC112268208","",38.89,32470210,32745567,"lncRNA","18",275358,9
"112268276","ENSG00000229588","LOC112268276","",40.34,166165835,166340902,"lncRNA","1",175068,4
"11227","ENSG00000136542","GALNT5","GALNT5",39.13,157257497,157318491,"protein_coding","2",60995,12
"11237","ENSG00000101236","RNF24","RNF24",40.51,3927309,4015598,"protein_coding","20",88290,8
"112479","ENSG00000196678","ERI2","ERI2",40.84,20780193,20900349,"protein_coding","16",120157,14
"112577460","ENSG00000226925","IL1R1-AS1","IL1R1-AS1",38.83,102168978,102182422,"lncRNA","2",13445,6
"113026","ENSG00000161714","PLCD3","PLCD3",57.79,45108959,45133354,"protein_coding","17",24396,17
"11313","ENSG00000011009","LYPLA2","LYPLA2",62.33,23791110,23795545,"protein_coding","1",4436,9
"11317","ENSG00000124232","RBPJL","RBPJL",54.84,45306840,45317824,"protein_coding","20",10985,12
"113177","ENSG00000099840","IZUMO4","IZUMO4",66.18,2096415,2099593,"protein_coding","19",3179,5
"11318","ENSG00000166856","ACKR5","ACKR5",53.1,56994487,56998889,"protein_coding","12",4403,2
"11321","ENSG00000198522","GPN1","GPN1",41.3,27628247,27652152,"protein_coding","2",23906,16
"113263","ENSG00000106415","GLCCI1","GLCCI1",36.7,7968796,8094272,"protein_coding","7",125477,14
"11333","ENSG00000106244","PDAP1","PDAP1",54.05,99392048,99408831,"protein_coding","7",16784,8
"113457","ENSG00000075886","TUBA3D","TUBA3D",52.02,131476118,131482935,"protein_coding","2",6818,6
"1140","ENSG00000283946","CHRNB1","CHRNB1",51.91,65518,78167,"protein_coding","HG2046_PATCH",12650,16
"1140","ENSG00000170175","CHRNB1","CHRNB1",52,7445004,7457710,"protein_coding","17",12707,16
"114044","ENSG00000215424","MCM3AP-AS1","MCM3AP-AS1",47.66,46228394,46284359,"lncRNA","21",55966,10
"1141","ENSG00000160716","CHRNB2","CHRNB2",54.71,154567771,154580013,"protein_coding","1",12243,6
"114327","ENSG00000096093","EFHC1","EFHC1",41.58,52362123,52529886,"protein_coding","6",167764,23
"114515514","ENSG00000281391","RCC2-AS1","RCC2-AS1",50.4,251983,252605,"lncRNA","HG2095_PATCH",623,4
"114515514","ENSG00000227751","RCC2-AS1","RCC2-AS1",50.4,17406760,17407382,"lncRNA","1",623,4
"1146","ENSG00000196811","CHRNG","CHRNG",56.27,232539692,232548115,"protein_coding","2",8424,12
"114785","ENSG00000166987","MBD6","MBD6",57.34,57520710,57530614,"protein_coding","12",9905,15
"114798","ENSG00000178235","SLITRK1","SLITRK1",47.44,83877205,83882474,"protein_coding","13",5270,1
"114883","ENSG00000117859","OSBPL9","OSBPL9",40.08,51577179,51798427,"protein_coding","1",221249,33
"114884","ENSG00000144645","OSBPL10","OSBPL10",42.35,31646306,32077580,"protein_coding","3",431275,26
"114899","ENSG00000082196","C1QTNF3","C1QTNF3",39.61,34017858,34043238,"protein_coding","5",25381,28
"114905","ENSG00000163145","C1QTNF7","C1QTNF7",40.65,15339818,15446167,"protein_coding","4",106350,8
"114990","ENSG00000168140","VASN","VASN",63.47,4371841,4383538,"protein_coding","16",11698,4
"114990","ENSG00000274334","VASN","VASN",63.46,74171,85851,"protein_coding","HSCHR16_3_CTG1",11681,4
"115352","ENSG00000160856","FCRL3","FCRL3",40.65,157674321,157700901,"protein_coding","1",26581,12
"115416","ENSG00000156928","MALSU1","MALSU1",41.44,23298739,23311729,"protein_coding","7",12991,5
"115708","ENSG00000166166","TRMT61A","TRMT61A",62.59,103521582,103537073,"protein_coding","14",15492,4
"115795","ENSG00000163705","FANCD2OS","FANCD2OS",44.44,10081317,10108290,"protein_coding","3",26974,8
"1158","ENSG00000104879","CKM","CKM",53.43,45306411,45323372,"protein_coding","19",16962,8
"1160","ENSG00000131730","CKMT2","CKMT2",44.67,81232673,81266400,"protein_coding","5",33728,12
"116151","ENSG00000124098","MIMS2","FAM210B",49.3,56358958,56368663,"protein_coding","20",9706,4
"116228","ENSG00000203667","COX20","COX20",39.3,244835301,244845480,"protein_coding","1",10180,5
"116285","ENSG00000166743","ACSM1","ACSM1",40.47,20623233,20698890,"protein_coding","16",75658,16
"116442","ENSG00000155961","RAB39B","RAB39B",40.89,155258235,155264531,"protein_coding","X",6297,2
"116449","ENSG00000109684","CLNK","CLNK",41.36,10486395,10734866,"protein_coding","4",248472,23
"116461","ENSG00000198860","TSEN15","TSEN15",38.96,184051629,184123978,"protein_coding","1",72350,8
"116841","ENSG00000143740","SNAP47","SNAP47",54.21,227728200,227781826,"protein_coding","1",53627,19
"116842","ENSG00000164406","LEAP2","LEAP2",38.38,132873444,132899343,"protein_coding","5",25900,2
"116983","ENSG00000131584","ACAP3","ACAP3",67.3,1292376,1309609,"protein_coding","1",17234,24
"117134596","ENSG00000286025","FAM246C","FAM246C",67.54,19029524,19031242,"protein_coding","22",1719,1
"117143","ENSG00000152382","TADA1","TADA1",40.94,166856375,166876360,"protein_coding","1",19986,8
"117145","ENSG00000159445","THEM4","THEM4",42.41,151870866,151909879,"protein_coding","1",39014,7
"117246","ENSG00000108592","FTSJ3","FTSJ3",49.97,63819113,63830012,"protein_coding","17",10900,17
"1180","ENSG00000188037","CLCN1","CLCN1",46.47,143316111,143353744,"protein_coding","7",37634,25
"118568799","ENSG00000236782","ZNF593OS","ZNF593OS",61.55,26169516,26171832,"protein_coding","1",2317,2
"118568811","ENSG00000272716","SLC30A6-DT","SLC30A6-DT",47.66,32165035,32165760,"lncRNA","2",726,1
"1198","ENSG00000179335","CLK3","CLK3",54.23,74598500,74645468,"protein_coding","15",46969,15
"120071","ENSG00000165905","LARGE2","LARGE2",59.25,45918146,45929376,"protein_coding","11",11231,13
"1201","ENSG00000261832","CLN3","",48.12,28456371,28492098,"protein_coding","16",35728,23
"1201","ENSG00000188603","CLN3","CLN3",50.61,28474111,28495575,"protein_coding","16",21465,23
"120356739","ENSG00000184154","LRRC51","LRRC51",45.92,72080286,72096895,"protein_coding","11",16610,9
"120379","ENSG00000150773","PIH1D2","PIH1D2",40.28,112052485,112074274,"protein_coding","11",21790,8
"121274","ENSG00000167528","ZNF641","ZNF641",46.15,48337180,48351414,"protein_coding","12",14235,8
"1213","ENSG00000141367","CLTC","CLTC",38.56,59619606,59696956,"protein_coding","17",77351,41
"121676925","ENSG00000246350","ZBED9-AS1","ZBED9-AS1",43.62,28587378,28591747,"lncRNA","6",4370,4
"121676925","ENSG00000275478","ZBED9-AS1","",43.62,77254,81620,"lncRNA","HSCHR6_MHC_COX_CTG1",4367,4
"121725057","ENSG00000286105","TMEM217B","TMEM217B",43.72,37212181,37258155,"protein_coding","6",45975,3
"122149303","ENSG00000232396","CABP7-DT","CABP7-DT",58.01,29705256,29719926,"lncRNA","22",14671,4
"122152325","ENSG00000228192","ZNF691-DT","ZNF691-DT",43.65,42832522,42891484,"lncRNA","1",58963,7
"122455333","ENSG00000226645","BUD13-DT","BUD13-DT",38.43,116773389,116774205,"lncRNA","11",817,2
"122455338","ENSG00000284188","C1orf202","C1orf202",63.12,244729701,244731015,"protein_coding","1",1315,1
"122526776","ENSG00000285938","BCL6-AS1","BCL6-AS1",41.1,187743686,187793553,"lncRNA","3",49868,4
"122539212","ENSG00000229852","KHDC1-AS1","KHDC1-AS1",45.59,73263211,73301789,"lncRNA","6",38579,6
"122664","ENSG00000179636","TPPP2","TPPP2",51.69,21024086,21036276,"protein_coding","14",12191,8
"123591","ENSG00000169758","TMEM266","TMEM266",47.95,76059916,76229121,"protein_coding","15",169206,15
"123920","ENSG00000140931","CMTM3","CMTM3",58.84,66603874,66613892,"protein_coding","16",10019,10
"124056","ENSG00000196408","NOXO1","NOXO1",64.44,1978912,1984636,"protein_coding","16",5725,16
"124056","ENSG00000291939","NOXO1","NOXO1",63.61,45065,50340,"protein_coding","HG401_PATCH",5276,16
"124093","ENSG00000162004","CCDC78","CCDC78",65.25,722581,726954,"protein_coding","16",4374,3
"124222","ENSG00000162073","PAQR4","PAQR4",64.48,2969242,2973484,"protein_coding","16",4243,3
"124900193","ENSG00000245146","LOC124900193","MALINC1",41.06,140071312,140114715,"lncRNA","5",43404,10
"124900222","ENSG00000206977","LOC124900222","",39.29,41832854,41832993,"snoRNA","6",140,1
"124900223","ENSG00000212586","LOC124900223","",43.88,38822307,38822404,"snoRNA","6",98,1
"124900224","ENSG00000252218","LOC124900224","",38.58,43544144,43544270,"scaRNA","6",127,1
"124900228","ENSG00000212579","LOC124900228","",33.59,35651818,35651945,"snoRNA","6",128,1
"124900229","ENSG00000212229","LOC124900229","",34.25,67210408,67210480,"snoRNA","6",73,1
"124900230","ENSG00000212532","LOC124900230","",51.32,51464690,51464765,"snoRNA","6",76,1
"124900237","ENSG00000199470","LOC124900237","",48.48,12700758,12700889,"snoRNA","7",132,1
"124900298","ENSG00000274458","LOC124900298","",34.38,36438661,36438788,"snoRNA","10",128,1
"124900332","ENSG00000212461","LOC124900332","",42.64,71639355,71639483,"snoRNA","12",129,1
"124900366","ENSG00000212279","LOC124900366","",41.43,74490959,74491028,"snoRNA","15",70,2
"124900366","ENSG00000288341","LOC124900366","",41.43,320228,320297,"snoRNA","HG2198_PATCH",70,2
"124900429","ENSG00000201619","LOC124900429","",53.19,179201487,179201627,"snoRNA","1",141,1
"124900469","ENSG00000238390","LOC124900469","",41.24,31664306,31664482,"snoRNA","21",177,1
"124900497","ENSG00000201660","LOC124900497","",34.62,5410122,5410251,"snoRNA","X",130,1
"124900498","ENSG00000202231","LOC124900498","",48.87,100822620,100822752,"snoRNA","X",133,1
"124900505","ENSG00000252016","LOC124900505","",49.61,88148792,88148918,"snoRNA","X",127,1
"124900524","ENSG00000202434","LOC124900524","",37.96,197404718,197404854,"snoRNA","2",137,1
"124900533","ENSG00000212391","LOC124900533","",50.75,226968989,226969122,"snoRNA","2",134,1
"124900561","ENSG00000281863","LOC124900561","",47.1,8931495,8931632,"snoRNA","3",138,1
"124900881","ENSG00000286641","LOC124900881","",41.69,187935089,187992954,"lncRNA","4",57866,7
"124901020","ENSG00000281327","LOC124901020","LINC01338",39.52,82807475,82860008,"lncRNA","5",52534,10
"124901155","ENSG00000294604","LOC124901155","",48.19,180869741,180871369,"lncRNA","5",1629,2
"124901238","ENSG00000305114","LOC124901238","",46.62,1479465,1529321,"lncRNA","6",49857,10
"124901358","ENSG00000286871","LOC124901358","",42.62,88378210,88385470,"lncRNA","6",7261,2
"124901408","ENSG00000289312","LOC124901408","",42.67,136288895,136305818,"lncRNA","6",16924,8
"124901426","ENSG00000289359","LOC124901426","",38.86,149140119,149161931,"lncRNA","6",21813,3
"124901526","ENSG00000202343","LOC124901526","",41.48,149594625,149594759,"snoRNA","6",135,1
"124901622","ENSG00000297379","LOC124901622","",46.46,44726294,44730023,"lncRNA","7",3730,2
"124901632","ENSG00000286658","LOC124901632","",42.46,50628642,50643955,"lncRNA","7",15314,3
"124901766","ENSG00000287636","LOC124901766","",43.06,148343367,148627654,"lncRNA","7",284288,15
"124901770","ENSG00000306674","LOC124901770","",43.51,149330006,149448003,"lncRNA","7",117998,7
"124901771","ENSG00000299132","LOC124901771","",46.61,149739870,149742615,"lncRNA","7",2746,3
"124901786","ENSG00000298692","LOC124901786","",56.86,155209132,155210049,"lncRNA","7",918,2
"124901927","ENSG00000305693","LOC124901927","",41.14,30157181,30158111,"lncRNA","8",931,2
"124902026","ENSG00000286535","LOC124902026","",53.42,130357943,130362461,"lncRNA","8",4519,3
"124902033","ENSG00000253196","SLURP2-AS1","SLURP2-AS1",57.35,142738037,142766432,"lncRNA","8",28396,5
"124902146","ENSG00000309109","LOC124902146","",53.6,34667378,34668446,"lncRNA","9",1069,2
"124902280","ENSG00000227218","LOC124902280","",55.94,127916078,127940954,"lncRNA","9",24877,7
"124902383","ENSG00000293819","LOC124902383","",39.68,15737743,15797599,"lncRNA","10",59857,3
"124902439","ENSG00000228566","LOC124902439","",38.24,63664657,64693794,"lncRNA","10",1029138,23
"124902453","ENSG00000279088","LOC124902453","",48.07,73742956,73744796,"lncRNA","10",1841,4
"124902513","ENSG00000295480","LOC124902513","",47.85,119670723,119693516,"lncRNA","10",22794,6
"124902694","ENSG00000255320","LOC124902694","",53.2,66244549,66258681,"lncRNA","11",14133,7
"124902771","ENSG00000287545","LOC124902771","",50.16,119751377,119867993,"lncRNA","11",116617,10
"124902824","ENSG00000206913","LOC124902824","",56.12,74252414,74252552,"snoRNA","11",139,1
"124902923","ENSG00000257496","LOC124902923","",38.46,46384233,46494572,"lncRNA","12",110340,6
"124902948","ENSG00000294563","LOC124902948","",48.25,57846164,57891556,"lncRNA","12",45393,8
"124902990","ENSG00000307169","LOC124902990","",42.94,96035339,96053557,"lncRNA","12",18219,4
"124903044","ENSG00000309806","LOC124903044","",54.57,124423354,124424590,"lncRNA","12",1237,2
"124903137","ENSG00000309412","LOC124903137","",47.2,27212699,27220454,"lncRNA","13",7756,2
"124903242","ENSG00000303705","LOC124903242","",36.22,82655405,82668868,"lncRNA","13",13464,2
"124903590","ENSG00000200677","LOC124903590","",40,90755243,90755312,"snoRNA","15",70,1
"124903627","ENSG00000295643","LOC124903627","",49.89,2664468,2682199,"lncRNA","16",17732,5
"124903667","ENSG00000260136","LOC124903667","",49.86,23452719,23457634,"lncRNA","16",4916,3
"124903668","ENSG00000308281","LOC124903668","",50.78,27441290,27445340,"lncRNA","16",4051,3
"124903669","ENSG00000310204","LOC124903669","",51.66,28097431,28109745,"lncRNA","16",12315,2
"124903836","ENSG00000302217","LOC124903836","",48.02,9241960,9242715,"lncRNA","1",756,2
"124903886","ENSG00000300997","LOC124903886","",40.11,28927229,28942716,"lncRNA","1",15488,3
"124903949","ENSG00000305107","LOC124903949","",56.03,32335353,32349104,"lncRNA","1",13752,2
"124904025","ENSG00000297935","LOC124904025","",53.31,50148714,50160365,"lncRNA","17",11652,5
"124904070","ENSG00000295072","LOC124904070","",49.37,79757348,79778459,"lncRNA","17",21112,4
"124904076","ENSG00000287403","LOC124904076","",55.99,80824170,80826900,"lncRNA","17",2731,2
"124904117","ENSG00000239129","LOC124904117","",40.38,29883006,29883109,"snoRNA","17",104,1
"124904216","ENSG00000297773","LOC124904216","",37,89544552,89550905,"lncRNA","1",6354,4
"124904245","ENSG00000296998","LOC124904245","",51.05,9912933,9913888,"lncRNA","18",956,3
"124904535","ENSG00000269934","LOC124904535","",47.6,228238241,228276066,"lncRNA","1",37826,3
"124904542","ENSG00000227006","LOC124904542","",48.34,230258694,230272110,"lncRNA","1",13417,4
"124904599","ENSG00000296925","LOC124904599","",45.45,215566423,215567489,"lncRNA","1",1067,2
"124904642","ENSG00000267783","LOC124904642","",63.8,14116787,14119656,"lncRNA","19",2870,5
"124904731","ENSG00000289915","LOC124904731","",58.44,47238267,47244349,"lncRNA","19",6083,2
"124904868","ENSG00000294328","LOC124904868","",41.89,8590513,8594675,"lncRNA","20",4163,2
"124904917","ENSG00000273828","LOC124904917","",45.64,46364526,46397994,"lncRNA","20",33469,9
"124905014","ENSG00000286153","RUNX1-AS1","RUNX1-AS1",43.64,34836286,34884882,"lncRNA","21",48597,2
"124906051","ENSG00000301580","LOC124906051","",42.83,99658115,99661822,"lncRNA","2",3708,3
"124906144","ENSG00000206647","LOC124906144","",47.41,10155072,10155206,"snoRNA","2",135,1
"124906209","ENSG00000235978","LOC124906209","",42.64,4764242,4887293,"lncRNA","3",123052,20
"124906233","ENSG00000303828","LOC124906233","",45.76,45068265,45089369,"lncRNA","3",21105,5
"124907732","ENSG00000298739","LOC124907732","",56.2,10426595,10432902,"lncRNA","2",6308,3
"124907779","ENSG00000293332","LOC124907779","",40.34,65188427,65227646,"lncRNA","2",39220,5
"124909396","ENSG00000287595","LOC124909396","",46.13,72738898,72745130,"lncRNA","3",6233,3
"124909397","ENSG00000286447","LOC124909397","",47.83,96810821,96815010,"lncRNA","3",4190,5
"124976","ENSG00000183018","SPNS2","SPNS2",57.41,4498839,4539036,"protein_coding","17",40198,12
"125111","ENSG00000183153","GJD3","GJD3",62.92,40360652,40364737,"protein_coding","17",4086,1
"125177374","ENSG00000227170","TRPS1-AS1","TRPS1-AS1",36.43,115509602,115511325,"lncRNA","8",1724,2
"125775243","ENSG00000248898","PELO-AS1","PELO-AS1",37.94,52673186,52800811,"lncRNA","5",127626,10
"125965","ENSG00000160471","COX6B2","COX6B2",59.81,55349306,55354754,"protein_coding","19",5449,10
"126069","ENSG00000177599","ZNF491","ZNF491",44.22,11797642,11809622,"protein_coding","19",11981,6
"126231","ENSG00000189144","ZNF573","ZNF573",41.38,37735833,37817300,"protein_coding","19",81468,13
"126382","ENSG00000184162","NR2C2AP","NR2C2AP",56.57,19201409,19203729,"protein_coding","19",2321,2
"1267","ENSG00000173786","CNP","CNP",54.66,41966729,41977740,"protein_coding","17",11012,6
"126731","ENSG00000154429","CCSAP","CCSAP",43.58,229321011,229343294,"protein_coding","1",22284,5
"126823","ENSG00000162755","KLHDC9","KLHDC9",56.44,161098343,161100346,"protein_coding","1",2004,3
"127138859","ENSG00000256813","CCDC86-AS1","CCDC86-AS1",54.88,60841806,60851081,"lncRNA","11",9276,2
"127733","ENSG00000162543","UBXN10","UBXN10",48.83,20183293,20196050,"protein_coding","1",12758,2
"128031834","ENSG00000288654","LOC128031834","",65.13,88058139,88059047,"protein_coding","3",909,1
"128209","ENSG00000171872","KLF17","KLF17",45.14,44118821,44135387,"protein_coding","1",16567,20
"128266842","ENSG00000259202","SMAD3-AS1","SMAD3-AS1",45.29,67142734,67146939,"lncRNA","15",4206,3
"128385369","ENSG00000264769","MAFG-AS1","MAFG-AS1",64.41,81922899,81924511,"lncRNA","17",1613,3
"128385375","ENSG00000255114","HYOU1-AS1","HYOU1-AS1",52.99,119044188,119045493,"lncRNA","11",1306,4
"128385375","ENSG00000281860","HYOU1-AS1","HYOU1-AS1",52.99,65787,67092,"lncRNA","HG2217_PATCH",1306,4
"1286","ENSG00000081052","COL4A4","COL4A4",41.01,227002713,227164559,"protein_coding","2",161847,50
"128667226","ENSG00000264270","SAP30BP-AS1","SAP30BP-AS1",47.02,75683543,75684799,"lncRNA","17",1257,3
"128710","ENSG00000149346","SLX4IP","SLX4IP",40.54,10434668,10638912,"protein_coding","20",204245,10
"129303","ENSG00000168890","TMEM150A","TMEM150A",60.17,85598547,85603201,"protein_coding","2",4655,9
"129810500","ENSG00000260884","PCHILR","PCHILR",46.52,74313337,74315634,"lncRNA","16",2298,2
"130026","ENSG00000163596","ICA1L","ICA1L",39.98,202773150,202872103,"protein_coding","2",98954,20
"130557","ENSG00000163795","ZNF513","ZNF513",57.85,27377235,27380790,"protein_coding","2",3556,5
"1308","ENSG00000065618","COL17A1","COL17A1",48.15,104030753,104086410,"protein_coding","10",55658,57
"131034","ENSG00000196353","CPNE4","CPNE4",38.99,131533555,132285410,"protein_coding","3",751856,29
"1311","ENSG00000105664","COMP","COMP",62.87,18782773,18791312,"protein_coding","19",8540,18
"1312","ENSG00000093010","COMT","COMT",53.46,19941371,19969975,"protein_coding","22",28605,14
"1316","ENSG00000067082","KLF6","KLF6",48.08,3775996,3785281,"protein_coding","10",9286,4
"1318","ENSG00000136867","SLC31A2","SLC31A2",48.07,113150951,113164140,"protein_coding","9",13190,6
"131965","ENSG00000206562","METTL6","METTL6",42.51,15381061,15440566,"protein_coding","3",59506,14
"132228","ENSG00000179564","LSMEM2","LSMEM2",52.49,50279030,50288116,"protein_coding","3",9087,4
"132321","ENSG00000151470","C4orf33","C4orf33",37.15,129093317,129132189,"protein_coding","4",38873,9
"132430","ENSG00000254535","PABPC4L","PABPC4L",36.34,134196333,134201885,"protein_coding","4",5553,23
"133396","ENSG00000164509","IL31RA","IL31RA",42.13,55851357,55922854,"protein_coding","5",71498,20
"1346","ENSG00000161281","COX7A1","COX7A1",62.87,36150287,36152699,"protein_coding","19",2413,4
"1353","ENSG00000166260","COX11","COX11",40.74,54919450,54968708,"protein_coding","17",49259,6
"135927","ENSG00000165131","SOFU1","LLCFC1",49.72,142939343,142949915,"protein_coding","7",10573,5
"135927","ENSG00000275821","SOFU1","LLCFC1",53.91,962410,963932,"protein_coding","HSCHR7_2_CTG6",1523,5
"136227","ENSG00000160963","COL26A1","COL26A1",50.14,101362407,101559029,"protein_coding","7",196623,13
"1363","ENSG00000109472","CPE","CPE",38.26,165361194,165499352,"protein_coding","4",138159,13
"1366","ENSG00000288292","CLDN7","CLDN7",61.53,15231,19311,"protein_coding","HG2087_PATCH",4081,16
"1366","ENSG00000181885","CLDN7","CLDN7",57.33,7257359,7264016,"protein_coding","17",6658,16
"1368","ENSG00000135678","CPM","CPM",41.46,68842192,68971570,"protein_coding","12",129379,13
"136853","ENSG00000146700","SSC4D","SSC4D",52.73,76389017,76409744,"protein_coding","7",20728,11
"137970","ENSG00000156687","UNC5D","UNC5D",38.57,35235475,35796552,"protein_coding","8",561078,20
"138162","ENSG00000160345","PIERCE1","PIERCE1",56.69,135494521,135501756,"protein_coding","9",7236,5
"1385","ENSG00000118260","CREB1","CREB1",37.46,207529697,207605988,"protein_coding","2",76292,15
"139285","ENSG00000184675","AMER1","AMER1",50.92,64185117,64205708,"protein_coding","X",20592,2
"140459","ENSG00000148331","ASB6","ASB6",59.18,129634601,129642363,"protein_coding","9",7763,6
"140545","ENSG00000105982","RNF32","RNF32",42.27,156640281,156677780,"protein_coding","7",37500,15
"140701","ENSG00000183260","ABHD16B","ABHD16B",69.89,63861498,63862988,"protein_coding","20",1491,1
"140876","ENSG00000042062","RIPOR3","RIPOR3",51.62,50585180,50692021,"protein_coding","20",106842,23
"140890","ENSG00000153914","SREK1","SREK1",35.5,66139971,66183615,"protein_coding","5",43645,11
"142680","ENSG00000198569","SLC34A3","SLC34A3",66.86,137230757,137236555,"protein_coding","9",5799,13
"142891","ENSG00000156671","SAMD8","SAMD8",43.24,75099586,75182128,"protein_coding","10",82543,7
"143384","ENSG00000151893","CACUL1","CACUL1",39.77,118672231,118755249,"protein_coding","10",83019,12
"1434","ENSG00000124207","CSE1L","CSE1L",41.31,49046246,49097033,"protein_coding","20",50788,25
"143471","ENSG00000154611","PSMA8","PSMA8",37.99,26133852,26193355,"protein_coding","18",59504,8
"143570","ENSG00000166435","XRRA1","XRRA1",41.82,74807739,74949200,"protein_coding","11",141462,20
"1436","ENSG00000182578","CSF1R","CSF1R",48.1,150053291,150113372,"protein_coding","5",60082,23
"1437","ENSG00000164400","CSF2","CSF2",55.55,132073784,132076170,"protein_coding","5",2387,4
"144097","ENSG00000168005","SPINDOC","SPINDOC",52.85,63813405,63827718,"protein_coding","11",14314,7
"144124","ENSG00000166363","OR10A5","OR10A5",47.8,6845683,6846636,"protein_coding","11",954,1
"144165","ENSG00000139174","PRICKLE1","PRICKLE1",41.36,42456753,42590355,"protein_coding","12",133603,19
"144481","ENSG00000246985","SOCS2-AS1","SOCS2-AS1",42.08,93501115,93571768,"lncRNA","12",70654,12
"144766","ENSG00000227674","LINC00355","LINC00355",33.46,63851197,64076044,"lncRNA","13",224848,8
"145200","ENSG00000258512","LINC00239","LINC00239",50.67,101730437,101732534,"lncRNA","14",2098,4
"145957","ENSG00000169752","NRG4","NRG4",38.21,75935192,76059800,"protein_coding","15",124609,19
"146059","ENSG00000140326","CDAN1","CDAN1",54.54,42723544,42737156,"protein_coding","15",13613,28
"146433","ENSG00000157368","IL34","IL34",48.61,70579868,70661556,"protein_coding","16",81689,8
"146712","ENSG00000277033","QTGAL","QTGAL",50.18,51111,159270,"protein_coding","HSCHR17_1_CTG9",108160,37
"146712","ENSG00000175711","QTGAL","QTGAL",50.33,82942149,83051829,"protein_coding","17",109681,37
"146956","ENSG00000154920","EME1","EME1",47.52,50373215,50383858,"protein_coding","17",10644,7
"147011","ENSG00000167525","PROCA1","PROCA1",55.99,28703196,28712313,"protein_coding","17",9118,7
"147645","ENSG00000186806","VSIG10L","VSIG10L",54.97,51331536,51342310,"protein_coding","19",10775,11
"147700","ENSG00000104892","KLC3","KLC3",55.17,45333434,45351537,"protein_coding","19",18104,16
"147808","ENSG00000179922","ZNF784","ZNF784",58.43,55620741,55624570,"protein_coding","19",3830,2
"147920","ENSG00000204866","IGFL2","IGFL2",41.35,46079126,46161298,"protein_coding","19",82173,24
