"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"11316","ENSG00000105669","COPE","COPE",57.05,18899511,18919407,"protein_coding","19",19897,10
"1132","ENSG00000180720","CHRM4","CHRM4",61.18,46383589,46391990,"protein_coding","11",8402,2
"113201","ENSG00000166734","GOLM2","GOLM2",40.6,44288699,44415758,"protein_coding","15",127060,15
"11322","ENSG00000141524","TMC6","TMC6",60.73,78107397,78132579,"protein_coding","17",25183,21
"113246","ENSG00000111678","C12orf57","C12orf57",52.67,6942919,6946009,"protein_coding","12",3091,5
"11330","ENSG00000162438","CTRC","CTRC",51.84,15438442,15449242,"protein_coding","1",10801,8
"11338","ENSG00000063244","U2AF2","U2AF2",56.05,55654115,55674717,"protein_coding","19",20603,14
"11344","ENSG00000247596","TWF2","TWF2",57.04,52228612,52246788,"protein_coding","3",18177,6
"113655","ENSG00000167700","SLC33A2","SLC33A2",67.4,144508263,144511317,"protein_coding","8",3055,3
"113878","ENSG00000091073","DTX2","DTX2",54.24,76461656,76507223,"protein_coding","7",45568,25
"113878","ENSG00000282379","DTX2","DTX2",61.85,286,5014,"protein_coding","HSCHR7_2_CTG4_4",4729,25
"114783","ENSG00000142235","LMTK3","LMTK3",58.49,48485271,48513935,"protein_coding","19",28665,19
"114789","ENSG00000148339","SLC25A25","SLC25A25",49.92,128068169,128109245,"protein_coding","9",41077,13
"114803","ENSG00000162601","MYSM1","MYSM1",37.8,58643440,58700108,"protein_coding","1",56669,17
"114823","ENSG00000276681","LENG8","LENG8",58.99,431179,444310,"protein_coding","HSCHR19_4_CTG3_1",13132,64
"114823","ENSG00000276458","LENG8","LENG8",58.91,355231,368530,"protein_coding","HSCHR19LRC_COX1_CTG3_1",13300,64
"114823","ENSG00000274305","LENG8","LENG8",58.93,353405,366704,"protein_coding","HSCHR19LRC_PGF1_CTG3_1",13300,64
"114823","ENSG00000167615","LENG8","LENG8",59.02,54449157,54462022,"protein_coding","19",12866,64
"114879","ENSG00000021762","OSBPL5","OSBPL5",57,3087107,3166739,"protein_coding","11",79633,26
"115098","ENSG00000007080","CCDC124","CCDC124",56.05,17932588,17944914,"protein_coding","19",12327,6
"1152","ENSG00000166165","CKB","CKB",70.35,103519660,103523167,"protein_coding","14",3508,6
"115703","ENSG00000004777","ARHGAP33","ARHGAP33",60.93,35774532,35788822,"protein_coding","19",14291,25
"115939","ENSG00000007520","TSR3","TSR3",62.6,1349236,1351898,"protein_coding","16",2663,6
"115950","ENSG00000161914","ZNF653","ZNF653",55.71,11483134,11505839,"protein_coding","19",22706,12
"115992","ENSG00000158717","RNF166","RNF166",62.54,88696494,88706424,"protein_coding","16",9931,8
"116113","ENSG00000137166","FOXP4","FOXP4",54.74,41546341,41602384,"protein_coding","6",56044,19
"116225","ENSG00000165724","ZMYND19","ZMYND19",58.06,137582066,137590520,"protein_coding","9",8455,5
"116983","ENSG00000131584","ACAP3","ACAP3",67.3,1292376,1309609,"protein_coding","1",17234,24
"116985","ENSG00000186635","ARAP1","ARAP1",55.03,72682436,72794047,"protein_coding","11",111612,38
"116987","ENSG00000157985","AGAP1","AGAP1",47.33,235494026,236131793,"protein_coding","2",637768,24
"116988","ENSG00000133612","AGAP3","AGAP3",57.72,151085831,151144450,"protein_coding","7",58620,27
"117166","ENSG00000127578","WFIKKN1","WFIKKN1",66.98,629239,634117,"protein_coding","16",4879,2
"118424","ENSG00000160087","UBE2J2","UBE2J2",56.83,1253907,1274477,"protein_coding","1",20571,11
"1186","ENSG00000103249","CLCN7","CLCN7",59.82,1444934,1475104,"protein_coding","16",30171,25
"118987","ENSG00000165650","PDZD8","PDZD8",37.7,117277274,117376020,"protein_coding","10",98747,7
"1195","ENSG00000013441","CLK1","CLK1",41.8,200853009,200864728,"protein_coding","2",11720,10
"1209","ENSG00000104853","CLPTM1","CLPTM1",52.83,44954585,44993342,"protein_coding","19",38758,16
"121536","ENSG00000139154","AEBP2","AEBP2",40.33,19404045,19720801,"protein_coding","12",316757,13
"122513141","ENSG00000284976","LOC122513141","",66.65,137217494,137219361,"protein_coding","9",1868,1
"123904","ENSG00000188038","NRN1L","NRN1L",55.54,67884868,67888855,"protein_coding","16",3988,4
"1241","ENSG00000285456","LTB4R","LTB4R",53.67,612428,619014,"protein_coding","HG1_PATCH",6587,6
"1241","ENSG00000213903","LTB4R","LTB4R",54.36,24311188,24318036,"protein_coding","14",6849,6
"124402","ENSG00000153443","UBALD1","UBALD1",64.72,4608879,4615046,"protein_coding","16",6168,5
"124565","ENSG00000157637","SLC38A10","SLC38A10",56.72,81244811,81295567,"protein_coding","17",50757,20
"124902033","ENSG00000253196","SLURP2-AS1","SLURP2-AS1",57.35,142738037,142766432,"lncRNA","8",28396,5
"124909428","ENSG00000298776","LOC124909428","",59.41,128432535,128434983,"lncRNA","3",2449,2
"124997","ENSG00000276021","WDR81","WDR81",57.65,146551,168638,"protein_coding","HSCHR17_1_CTG2",22088,19
"124997","ENSG00000167716","WDR81","WDR81",57.66,1716523,1738599,"protein_coding","17",22077,19
"125950","ENSG00000161847","RAVER1","RAVER1",56.8,10316212,10333548,"protein_coding","19",17337,14
"126133","ENSG00000161618","ALDH16A1","ALDH16A1",56.84,49453146,49471052,"protein_coding","19",17907,15
"126208","ENSG00000142409","ZNF787","ZNF787",58.73,56087366,56121534,"protein_coding","19",34169,3
"126321","ENSG00000161091","MFSD12","MFSD12",57.07,3538261,3574290,"protein_coding","19",36030,13
"126328","ENSG00000292058","NDUFA11","NDUFA11",59.01,64845,77575,"protein_coding","HSCHR19_6_CTG2",12731,13
"126328","ENSG00000174886","NDUFA11","NDUFA11",59.04,5891207,5904006,"protein_coding","19",12800,13
"126353","ENSG00000099812","MISP","MISP",57.32,748404,764363,"protein_coding","19",15960,6
"1267","ENSG00000173786","CNP","CNP",54.66,41966729,41977740,"protein_coding","17",11012,6
"126792","ENSG00000176022","B3GALT6","B3GALT6",64.21,1232237,1235041,"protein_coding","1",2805,1
"127829","ENSG00000143862","ARL8A","ARL8A",53.35,202133404,202144755,"protein_coding","1",11352,6
"128031835","ENSG00000288646","LOC128031835","",63.89,53065602,53065673,"protein_coding","6",72,1
"128071545","ENSG00000288625","LOC128071545","",77.54,81002142,81002279,"protein_coding","15",138,1
"128312","ENSG00000196890","H2BC26","H2BC26",44.36,228458103,228463104,"protein_coding","1",5002,2
"128312","ENSG00000285449","H2BC26","H2BC26",52.96,49306,51669,"protein_coding","HG2002_PATCH",2364,2
"128439","ENSG00000174365","SNHG11","SNHG11",52.73,38446343,38450943,"lncRNA","20",4601,2
"1299","ENSG00000092758","COL9A3","COL9A3",61.84,62816244,62841164,"protein_coding","20",24921,33
"130557","ENSG00000163795","ZNF513","ZNF513",57.85,27377235,27380790,"protein_coding","2",3556,5
"131408","ENSG00000175182","FAM131A","FAM131A",55.69,184335916,184348421,"protein_coding","3",12506,5
"132160","ENSG00000164088","PPM1M","PPM1M",58.37,52245741,52250616,"protein_coding","3",4876,8
"134549","ENSG00000164403","SHROOM1","SHROOM1",59.07,132821271,132830924,"protein_coding","5",9654,9
"134957","ENSG00000164506","STXBP5","STXBP5",34.56,147203502,147391010,"protein_coding","6",187509,29
"137196","ENSG00000229140","CCDC26","CCDC26",38.53,128634199,129723023,"lncRNA","8",1088825,60
"137492","ENSG00000155975","VPS37A","VPS37A",38.28,17246896,17333474,"protein_coding","8",86579,18
"138151","ENSG00000148411","NACC2","NACC2",55.02,136006537,136095327,"protein_coding","9",88791,7
"138311","ENSG00000165716","DIPK1B","DIPK1B",63.64,136712302,136724742,"protein_coding","9",12441,5
"139231","ENSG00000123575","FAM199X","FAM199X",37.1,104166416,104195902,"protein_coding","X",29487,6
"139818","ENSG00000147251","DOCK11","DOCK11",39.73,118495612,118686976,"protein_coding","X",191365,55
"1399","ENSG00000099942","CRKL","CRKL",45.82,20917353,20953747,"protein_coding","22",36395,3
"14","ENSG00000127837","AAMP","AAMP",57.15,218264125,218270889,"protein_coding","2",6765,7
"140710","ENSG00000149639","MTCL2","MTCL2",51.61,36777447,36863795,"protein_coding","20",86349,16
"140876","ENSG00000042062","RIPOR3","RIPOR3",51.62,50585180,50692021,"protein_coding","20",106842,23
"144699","ENSG00000171823","FBXL14","FBXL14",46.77,1561841,1594853,"protein_coding","12",33013,3
"144717","ENSG00000198324","PHETA1","PHETA1",58.03,111360651,111369173,"protein_coding","12",8523,5
"1453","ENSG00000141551","CSNK1D","CSNK1D",55.3,82239023,82273730,"protein_coding","17",34708,16
"1454","ENSG00000213923","CSNK1E","CSNK1E",54.82,38281747,38320044,"protein_coding","22",38298,14
"1455","ENSG00000133275","CSNK1G2","CSNK1G2",61.14,1940915,1981339,"protein_coding","19",40425,13
"146059","ENSG00000140326","CDAN1","CDAN1",54.54,42723544,42737156,"protein_coding","15",13613,28
"1468","ENSG00000183048","SLC25A10","SLC25A10",63.02,81711951,81721969,"protein_coding","17",10019,17
"147798","ENSG00000274905","TMC4","TMC4",56.08,135016,148058,"protein_coding","HSCHR19LRC_LRC_I_CTG3_1",13043,147
"147798","ENSG00000273722","TMC4","TMC4",56.05,134959,148058,"protein_coding","HSCHR19_4_CTG3_1",13100,147
"147798","ENSG00000167608","TMC4","TMC4",56.1,54160095,54173250,"protein_coding","19",13156,147
"147798","ENSG00000274873","TMC4","TMC4",56.08,135016,148058,"protein_coding","HSCHR19LRC_LRC_J_CTG3_1",13043,147
"147798","ENSG00000274384","TMC4","TMC4",56.15,134959,148028,"protein_coding","HSCHR19LRC_PGF1_CTG3_1",13070,147
"147798","ENSG00000277789","TMC4","TMC4",56.2,134958,148022,"protein_coding","HSCHR19LRC_COX1_CTG3_1",13065,147
"147798","ENSG00000277667","TMC4","TMC4",56.08,135016,148058,"protein_coding","HSCHR19LRC_LRC_T_CTG3_1",13043,147
"147798","ENSG00000276260","TMC4","TMC4",56.08,135016,148058,"protein_coding","HSCHR19LRC_COX2_CTG3_1",13043,147
"147798","ENSG00000278363","TMC4","TMC4",56.08,135016,148058,"protein_coding","HSCHR19LRC_PGF2_CTG3_1",13043,147
"147798","ENSG00000277996","TMC4","TMC4",56.08,135016,148058,"protein_coding","HSCHR19LRC_LRC_S_CTG3_1",13043,147
"148022","ENSG00000127666","TICAM1","TICAM1",52.5,4815932,4831749,"protein_coding","19",15818,2
"1487","ENSG00000159692","CTBP1","CTBP1",61.01,1211434,1250333,"protein_coding","4",38900,19
"148713","ENSG00000293457","PTPRVP","",55.08,202168051,202189455,"lncRNA","1",21405,26
"1488","ENSG00000175029","CTBP2","CTBP2",50.11,124981657,125163006,"protein_coding","10",181350,22
"149483","ENSG00000159588","CCDC17","CCDC17",58.12,45620044,45624062,"protein_coding","1",4019,6
"150223","ENSG00000161179","YDJC","YDJC",67.61,21628089,21630070,"protein_coding","22",1982,2
"151188","ENSG00000177917","ARL6IP6","ARL6IP6",37.15,152717621,152762622,"protein_coding","2",45002,5
"1535","ENSG00000051523","CYBA","CYBA",61.74,88643275,88651083,"protein_coding","16",7809,4
"1537","ENSG00000179091","CYC1","CYC1",63.29,144095039,144097525,"protein_coding","8",2487,5
"154043","ENSG00000153721","CNKSR3","CNKSR3",42.74,154387515,154510685,"protein_coding","6",123171,26
"154214","ENSG00000146373","RNF217","RNF217",36.87,124961875,125092633,"protein_coding","6",130759,15
"155060","ENSG00000290600","LOC155060","",55.62,149285281,149297312,"lncRNA","7",12032,16
"156","ENSG00000173020","GRK2","GRK2",61.09,67266351,67286562,"protein_coding","11",20212,15
"157506","ENSG00000121039","RDH10","RDH10",42.07,73294243,73325281,"protein_coding","8",31039,7
"157922","ENSG00000130559","CAMSAP1","CAMSAP1",47.04,135808487,135907591,"protein_coding","9",99105,20
"158056","ENSG00000177943","MAMDC4","MAMDC4",66.28,136850943,136860802,"protein_coding","9",9860,24
"158293","ENSG00000188938","FAM120AOS","FAM120AOS",44.93,93431441,93453600,"protein_coding","9",22160,5
"159090","ENSG00000156504","PABIR2","PABIR2",40.2,134769513,134797259,"protein_coding","X",27747,10
"160","ENSG00000196961","AP2A1","AP2A1",54.6,49766912,49807114,"protein_coding","19",40203,20
"1609","ENSG00000145214","DGKQ","DGKQ",60.55,958884,986895,"protein_coding","4",28012,25
"161","ENSG00000280759","AP2A2","AP2A2",53.71,3478,74982,"protein_coding","HSCHR11_2_CTG1",71505,79
"161","ENSG00000281385","AP2A2","AP2A2",53.63,3478,81830,"protein_coding","HSCHR11_3_CTG1",78353,79
"161","ENSG00000183020","AP2A2","AP2A2",53.11,924881,1012245,"protein_coding","11",87365,79
"1612","ENSG00000196730","DAPK1","DAPK1",45.11,87497203,87709073,"protein_coding","9",211871,29
"161742","ENSG00000166068","SPRED1","SPRED1",35.52,38252076,38358502,"protein_coding","15",106427,9
"161882","ENSG00000179588","ZFPM1","ZFPM1",63.08,88453208,88537031,"protein_coding","16",83824,11
"162","ENSG00000100280","AP1B1","AP1B1",51.41,29327680,29388612,"protein_coding","22",60933,22
"1627","ENSG00000113758","DBN1","DBN1",59.58,177456225,177474401,"protein_coding","5",18177,15
"163154","ENSG00000212123","PRR22","PRR22",66.87,5782960,5784752,"protein_coding","19",1793,3
"1632","ENSG00000167969","ECI1","ECI1",55.2,2239376,2252300,"protein_coding","16",12925,6
"1635","ENSG00000129187","DCTD","DCTD",47.22,182837402,182917936,"protein_coding","4",80535,11
"1642","ENSG00000167986","DDB1","DDB1",47.67,61299447,61342596,"protein_coding","11",43150,24
"166","ENSG00000104964","TLE5","TLE5",60.39,3052908,3063112,"protein_coding","19",10205,6
"1660","ENSG00000135829","DHX9","DHX9",38.25,182839302,182888120,"protein_coding","1",48819,31
"168455","ENSG00000253276","CCDC71L","CCDC71L",40.48,106654360,106661158,"protein_coding","7",6799,1
"168544","ENSG00000181444","ZNF467","ZNF467",60.26,149764175,149776519,"protein_coding","7",12345,5
"168620","ENSG00000180535","BHLHA15","BHLHA15",63.69,98211432,98215457,"protein_coding","7",4026,2
"1690","ENSG00000100473","COCH","COCH",40.01,30874438,30895501,"protein_coding","14",21064,13
"170394","ENSG00000171813","PWWP2B","PWWP2B",63,132396390,132417863,"protein_coding","10",21474,8
"170463","ENSG00000130511","SSBP4","SSBP4",64.53,18418864,18434563,"protein_coding","19",15700,19
"170954","ENSG00000146112","PPP1R18","PPP1R18",56.1,30676389,30687895,"protein_coding","6",11507,21
"170954","ENSG00000229998","PPP1R18","PPP1R18",56.1,1986642,1998148,"protein_coding","HSCHR6_MHC_MANN_CTG1",11507,21
"170954","ENSG00000231247","PPP1R18","PPP1R18",56.09,2156133,2167639,"protein_coding","HSCHR6_MHC_COX_CTG1",11507,21
"170954","ENSG00000206485","PPP1R18","PPP1R18",56.11,1931503,1943009,"protein_coding","HSCHR6_MHC_QBL_CTG1",11507,21
"170954","ENSG00000234000","PPP1R18","PPP1R18",56.1,1932243,1943749,"protein_coding","HSCHR6_MHC_DBB_CTG1",11507,21
"170954","ENSG00000225060","PPP1R18","PPP1R18",56.1,2020466,2031972,"protein_coding","HSCHR6_MHC_MCF_CTG1",11507,21
"170954","ENSG00000230341","PPP1R18","PPP1R18",56.1,2005896,2017402,"protein_coding","HSCHR6_MHC_APD_CTG1",11507,21
"170954","ENSG00000236428","PPP1R18","PPP1R18",51.22,1977172,1980172,"protein_coding","HSCHR6_MHC_SSTO_CTG1",3001,21
"1718","ENSG00000116133","DHCR24","DHCR24",47.34,54832262,54887224,"protein_coding","1",54963,14
"1746","ENSG00000115844","DLX2","DLX2",59.88,172099438,172102909,"protein_coding","2",3472,2
"1760","ENSG00000104936","DMPK","DMPK",58.98,45769709,45782794,"protein_coding","19",13086,14
"1775","ENSG00000167968","DNASE1L2","DNASE1L2",68.65,2235816,2238711,"protein_coding","16",2896,6
"1778","ENSG00000197102","DYNC1H1","DYNC1H1",47.4,101964519,102056443,"protein_coding","14",91925,62
"1785","ENSG00000079805","DNM2","DNM2",53.07,10717967,10834209,"protein_coding","19",116243,26
"1788","ENSG00000119772","DNMT3A","DNMT3A",53.43,25227855,25342590,"protein_coding","2",114736,28
"1789","ENSG00000088305","DNMT3B","DNMT3B",49.4,32762385,32809359,"protein_coding","20",46975,24
"1796","ENSG00000115325","DOK1","DOK1",58.73,74548875,74557554,"protein_coding","2",8680,7
"1798","ENSG00000172269","DPAGT1","DPAGT1",50.66,119095979,119108331,"protein_coding","11",12353,5
"1815","ENSG00000276825","DRD4","DRD4",67,167166,170577,"protein_coding","HSCHR11_1_CTG8",3412,10
"1815","ENSG00000069696","DRD4","DRD4",67.07,637269,640706,"protein_coding","11",3438,10
"1820","ENSG00000116017","ARID3A","ARID3A",59.13,924528,975939,"protein_coding","19",51412,12
"1822","ENSG00000111676","ATN1","ATN1",55.53,6924454,6942322,"protein_coding","12",17869,10
"1855","ENSG00000107404","DVL1","DVL1",66.8,1335275,1349962,"protein_coding","1",14688,13
"1869","ENSG00000101412","E2F1","E2F1",55.48,33675477,33686426,"protein_coding","20",10950,7
"1874","ENSG00000205250","E2F4","E2F4",56.68,67192117,67198919,"protein_coding","16",6803,6
"1889","ENSG00000117298","ECE1","ECE1",52.25,21217247,21345912,"protein_coding","1",128666,25
"1936","ENSG00000273594","EEF1D","EEF1D",60.76,69737,87784,"protein_coding","HSCHR8_3_CTG7",18048,29
"1936","ENSG00000104529","EEF1D","EEF1D",61.99,143579697,143599541,"protein_coding","8",19845,29
"1937","ENSG00000254772","EEF1G","EEF1G",47.79,62559593,62574086,"protein_coding","11",14494,14
"1938","ENSG00000167658","EEF2","EEF2",59.51,3976044,3985479,"protein_coding","19",9436,15
"1939","ENSG00000143486","EIF2D","EIF2D",46.23,206571292,206612556,"protein_coding","1",41265,17
"1953","ENSG00000162591","MEGF6","MEGF6",62.43,3487942,3611543,"protein_coding","1",123602,43
"1954","ENSG00000105429","MEGF8","MEGF8",54.78,42325518,42378769,"protein_coding","19",53252,42
"195828","ENSG00000165244","ZNF367","ZNF367",42.93,96385838,96418470,"protein_coding","9",32633,5
"197258","ENSG00000157353","FCSK","FCSK",55.29,70454398,70480275,"protein_coding","16",25878,25
"197322","ENSG00000176715","ACSF3","ACSF3",55.16,89088375,89164121,"protein_coding","16",75747,22
"197342","ENSG00000197774","EME2","EME2",64.46,1772283,1781708,"protein_coding","16",9426,7
"197358","ENSG00000167984","NLRC3","NLRC3",50.66,3538090,3577403,"protein_coding","16",39314,21
"1981","ENSG00000114867","EIF4G1","EIF4G1",52.77,184314490,184335358,"protein_coding","3",20869,27
"199692","ENSG00000198551","ZNF627","ZNF627",48.08,11559374,11622582,"protein_coding","19",63209,8
"199953","ENSG00000188807","TMEM201","TMEM201",59.51,9588718,9614879,"protein_coding","1",26162,13
"199990","ENSG00000162585","FAAP20","FAAP20",60.9,2184411,2212720,"protein_coding","1",28310,13
"20","ENSG00000107331","ABCA2","ABCA2",66.67,137007226,137028915,"protein_coding","9",21690,41
"200185","ENSG00000163463","KRTCAP2","KRTCAP2",50.16,155169182,155173475,"protein_coding","1",4294,5
"200186","ENSG00000160741","CRTC2","CRTC2",53.23,153947669,153958642,"protein_coding","1",10974,14
"200205","ENSG00000181873","IBA57","IBA57",54.61,228165777,228182257,"protein_coding","1",16481,5
"200424","ENSG00000187605","TET3","TET3",47.03,73984910,74108177,"protein_coding","2",123268,17
"200734","ENSG00000198369","SPRED2","SPRED2",43.77,65310851,65432682,"protein_coding","2",121832,15
"200942","ENSG00000185909","KLHDC8B","KLHDC8B",58.7,49171239,49176487,"protein_coding","3",5249,5
"201191","ENSG00000167100","SAMD14","SAMD14",55.71,50110040,50130160,"protein_coding","17",20121,14
"201254","ENSG00000169689","CENPX","CENPX",65.1,82018590,82024107,"protein_coding","17",5518,3
"201255","ENSG00000169683","LRRC45","LRRC45",64.97,82023269,82031153,"protein_coding","17",7885,16
"201292","ENSG00000141569","TRIM65","TRIM65",54.45,75879538,75897018,"protein_coding","17",17481,8
"201294","ENSG00000092929","UNC13D","UNC13D",59.89,75827032,75845353,"protein_coding","17",18322,30
"2017","ENSG00000288401","CTTN","CTTN",52.81,159692,197872,"protein_coding","HG2115_PATCH",38181,34
"2017","ENSG00000085733","CTTN","CTTN",52.95,70397704,70436584,"protein_coding","11",38881,34
"203062","ENSG00000171045","TSNARE1","TSNARE1",55.71,142212077,142403270,"protein_coding","8",191194,19
"203069","ENSG00000104679","R3HCC1","R3HCC1",47.98,23270120,23296279,"protein_coding","8",26160,11
"203245","ENSG00000171169","NAIF1","NAIF1",54.62,128061233,128068206,"protein_coding","9",6974,4
"2033","ENSG00000100393","EP300","EP300",42.33,41091816,41180077,"protein_coding","22",88262,33
"2034","ENSG00000116016","EPAS1","EPAS1",46.71,46293667,46386702,"protein_coding","2",93036,20
"2035","ENSG00000159023","EPB41","EPB41",41.87,28887073,29120052,"protein_coding","1",232980,31
"2050","ENSG00000196411","EPHB4","EPHB4",54.86,100802563,100827584,"protein_coding","7",25022,17
"207","ENSG00000142208","AKT1","AKT1",63.61,104769348,104799934,"protein_coding","14",30587,10
"2077","ENSG00000105722","ERF","ERF",64.11,42247569,42255172,"protein_coding","19",7604,6
"208","ENSG00000105221","AKT2","AKT2",53.61,40230317,40285536,"protein_coding","19",55220,27
"21","ENSG00000167972","ABCA3","ABCA3",53.05,2275878,2340788,"protein_coding","16",64911,33
"2103","ENSG00000119715","ESRRB","ESRRB",48.69,76310712,76501837,"protein_coding","14",191126,12
"2118","ENSG00000175832","ETV4","ETV4",50.23,43527841,43579620,"protein_coding","17",51780,15
"215","ENSG00000101986","ABCD1","ABCD1",58.71,153724495,153744755,"protein_coding","X",20261,11
"219","ENSG00000137124","ALDH1B1","ALDH1B1",51.66,38392623,38398661,"protein_coding","9",6039,3
"2193","ENSG00000179115","FARSA","FARSA",53.71,12921138,12934037,"protein_coding","19",12900,10
"2194","ENSG00000169710","FASN","FASN",66.38,82076900,82098294,"protein_coding","17",21395,46
"219731","ENSG00000225778","PROSER2-AS1","PROSER2-AS1",50.84,11849608,11902519,"lncRNA","10",52912,11
"220002","ENSG00000162144","CYB561A3","CYB561A3",52.2,61348453,61362343,"protein_coding","11",13891,7
"221037","ENSG00000171988","JMJD1C","JMJD1C",38.11,63167221,63521850,"protein_coding","10",354630,27
"221472","ENSG00000146192","FGD2","FGD2",53.1,37005637,37030923,"protein_coding","6",25287,13
"221491","ENSG00000186577","SMIM29","SMIM29",59.4,34245865,34249113,"protein_coding","6",3249,2
"221785","ENSG00000197037","ZSCAN25","ZSCAN25",42.44,99616623,99738531,"protein_coding","7",121909,7
"221806","ENSG00000146530","VWDE","VWDE",34.06,12330201,12404033,"protein_coding","7",73833,32
"221927","ENSG00000106009","BRAT1","BRAT1",55.13,2537784,2555782,"protein_coding","7",17999,7
"221937","ENSG00000164916","FOXK1","FOXK1",52.11,4682240,4771442,"protein_coding","7",89203,9
"222229","ENSG00000161036","LRWD1","LRWD1",59.95,102464924,102476237,"protein_coding","7",11314,7
"2232","ENSG00000161513","FDXR","FDXR",58.15,74862494,74873039,"protein_coding","17",10546,13
"2258","ENSG00000129682","FGF13","FGF13",39.07,138614727,139222777,"protein_coding","X",608051,14
"226","ENSG00000149925","ALDOA","ALDOA",59.26,30064164,30070457,"protein_coding","16",6294,7
"2261","ENSG00000068078","FGFR3","FGFR3",65.84,1793286,1808873,"protein_coding","4",15588,18
"22794","ENSG00000108349","CASC3","CASC3",46.03,40140278,40177001,"protein_coding","17",36724,12
"22827","ENSG00000179950","PUF60","PUF60",61.68,143816344,143830709,"protein_coding","8",14366,19
"22836","ENSG00000164292","RHOBTB3","RHOBTB3",40.56,95713522,95824383,"protein_coding","5",110862,17
"22838","ENSG00000146083","RNF44","RNF44",58.81,176526700,176543514,"protein_coding","5",16815,9
"22859","ENSG00000288324","ADGRL1","ADGRL1",56.42,359902,418346,"protein_coding","HG109_PATCH",58445,50
"22859","ENSG00000072071","ADGRL1","ADGRL1",56.7,14147743,14206852,"protein_coding","19",59110,50
"2286","ENSG00000173486","FKBP2","FKBP2",62.55,64241003,64244583,"protein_coding","11",3581,7
"22861","ENSG00000091592","NLRP1","NLRP1",46.74,5499415,5619424,"protein_coding","17",120010,23
"22870","ENSG00000105063","PPP6R1","PPP6R1",56.5,55229776,55259070,"protein_coding","19",29295,25
"22877","ENSG00000281178","MLXIP","MLXIP",50.1,21012,85373,"protein_coding","HG2247_PATCH",64362,31
"22877","ENSG00000175727","MLXIP","MLXIP",50.39,122078666,122147344,"protein_coding","12",68679,31
"22904","ENSG00000278788","SBNO2","SBNO2",62.6,222,49566,"protein_coding","HSCHR19_4_CTG2",49345,63
"22904","ENSG00000064932","SBNO2","SBNO2",63.17,1107634,1174295,"protein_coding","19",66662,63
"22937","ENSG00000114650","SCAP","SCAP",48.04,47413681,47477126,"protein_coding","3",63446,27
"22974","ENSG00000088325","TPX2","TPX2",41.53,31739248,31801805,"protein_coding","20",62558,19
"22980","ENSG00000141002","TCF25","TCF25",55.22,89873214,89913627,"protein_coding","16",40414,23
"22992","ENSG00000173120","KDM2A","KDM2A",42.99,67119247,67258082,"protein_coding","11",138836,25
"22993","ENSG00000113716","HMGXB3","HMGXB3",43.45,150000046,150053148,"protein_coding","5",53103,21
"22994","ENSG00000141577","CEP131","CEP131",59.73,81189583,81223014,"protein_coding","17",33432,26
"23030","ENSG00000127663","KDM4B","KDM4B",57.26,4969106,5153611,"protein_coding","19",184506,30
"23031","ENSG00000099308","MAST3","MAST3",54.9,18097749,18151692,"protein_coding","19",53944,31
"23041","ENSG00000061987","MON2","MON2",36.22,62466799,62600476,"protein_coding","12",133678,38
"23053","ENSG00000214655","ZSWIM8","ZSWIM8",54.5,73785549,73801797,"protein_coding","10",16249,26
"23061","ENSG00000284400","TBC1D9B","TBC1D9B",53.86,627626,672566,"protein_coding","HG30_PATCH",44941,42
"23061","ENSG00000197226","TBC1D9B","TBC1D9B",54.02,179861160,179907933,"protein_coding","5",46774,42
"23064","ENSG00000107290","SETX","SETX",41.05,132261356,132355117,"protein_coding","9",93762,30
"23067","ENSG00000139718","SETD1B","SETD1B",56.97,121803858,121832656,"protein_coding","12",28799,17
"23070","ENSG00000137200","CMTR1","CMTR1",46.61,37433094,37485806,"protein_coding","6",52713,25
"23094","ENSG00000105738","SIPA1L3","SIPA1L3",49.76,37907200,38208369,"protein_coding","19",301170,28
"23096","ENSG00000124313","IQSEC2","IQSEC2",49.71,53225828,53321396,"protein_coding","X",95569,22
"23113","ENSG00000112659","CUL9","CUL9",49.09,43182166,43224587,"protein_coding","6",42422,32
"23127","ENSG00000198756","COLGALT2","COLGALT2",40.45,183929854,184037777,"protein_coding","1",107924,13
"23130","ENSG00000110046","ATG2A","ATG2A",60.35,64894531,64917249,"protein_coding","11",22719,38
"23135","ENSG00000132510","KDM6B","KDM6B",60.1,7834193,7854808,"protein_coding","17",20616,25
"23139","ENSG00000086015","MAST2","MAST2",41.32,45786987,46036228,"protein_coding","1",249242,33
"2314","ENSG00000177731","FLII","FLII",59.13,18244782,18260420,"protein_coding","17",15639,44
"2314","ENSG00000284571","FLII","FLII",59.44,5189,19112,"protein_coding","HSCHR17_3_CTG1",13924,44
"23144","ENSG00000282684","ZC3H3","ZC3H3",61.27,26297,31493,"protein_coding","HSCHR8_3_CTG7",5197,16
"23144","ENSG00000014164","ZC3H3","ZC3H3",58.4,143437655,143541578,"protein_coding","8",103924,16
"23151","ENSG00000075240","GRAMD4","GRAMD4",57.67,46575636,46682755,"protein_coding","22",107120,22
"23152","ENSG00000079432","CIC","CIC",61.52,42268508,42295801,"protein_coding","19",27294,24
"23154","ENSG00000020129","NCDN","NCDN",57.72,35557442,35567274,"protein_coding","1",9833,9
