"ENTREZID","ENSEMBL","SYMBOL","hgnc_symbol","percentage_gene_gc_content","start_position","end_position","gene_biotype","chromosome_name","gene_length","exons_n"
"23367","ENSG00000155506","LARP1","LARP1",46.41,154682986,154817607,"protein_coding","5",134622,29
"23383","ENSG00000129933","MAU2","MAU2",54.36,19320811,19358754,"protein_coding","19",37944,22
"23390","ENSG00000186908","ZDHHC17","ZDHHC17",35.96,76763993,76853940,"protein_coding","12",89948,24
"23428","ENSG00000092068","SLC7A8","SLC7A8",47.13,23125295,23183683,"protein_coding","14",58389,14
"23476","ENSG00000141867","BRD4","BRD4",50.24,15235519,15332547,"protein_coding","19",97029,27
"23510","ENSG00000180901","KCTD2","KCTD2",49.14,75032575,75065889,"protein_coding","17",33315,11
"23511","ENSG00000095319","NUP188","NUP188",46.19,128947681,129007836,"protein_coding","9",60156,44
"23523","ENSG00000281670","CABIN1","CABIN1",67.78,301817,302353,"lncRNA","HSCHR22_1_CTG7",537,44
"23523","ENSG00000099991","CABIN1","CABIN1",50.24,24011192,24178634,"protein_coding","22",167443,44
"23616","ENSG00000100092","SH3BP1","SH3BP1",57.36,37634654,37656117,"protein_coding","22",21464,21
"23636","ENSG00000213024","NUP62","NUP62",54.39,49906825,49929926,"protein_coding","19",23102,8
"23644","ENSG00000038358","EDC4","EDC4",57.29,67873049,67884520,"protein_coding","16",11472,25
"23654","ENSG00000196576","PLXNB2","PLXNB2",65,50274976,50307695,"protein_coding","22",32720,36
"23753","ENSG00000128228","SDF2L1","SDF2L1",62.43,21642261,21644299,"protein_coding","22",2039,3
"23759","ENSG00000100023","PPIL2","PPIL2",54.06,21666000,21700015,"protein_coding","22",34016,17
"23787","ENSG00000137409","MTCH1","MTCH1",51.66,36965807,36986298,"protein_coding","6",20492,7
"2539","ENSG00000160211","G6PD","G6PD",53.29,154517825,154547584,"protein_coding","X",29760,13
"254263","ENSG00000174871","CNIH2","CNIH2",61.46,66278170,66285301,"protein_coding","11",7132,7
"255783","ENSG00000257704","INAFM1","INAFM1",59.65,47274373,47277755,"protein_coding","19",3383,1
"256364","ENSG00000149499","EML3","EML3",58.24,62602216,62612978,"protein_coding","11",10763,19
"2564","ENSG00000102287","GABRE","GABRE",46.88,151953123,151974694,"protein_coding","X",21572,10
"256933","ENSG00000183979","NPB","NPB",65.62,81900745,81902905,"protein_coding","17",2161,2
"257364","ENSG00000173548","SNX33","SNX33",56.28,75647797,75662301,"protein_coding","15",14505,2
"2580","ENSG00000178950","GAK","GAK",56.51,849275,932411,"protein_coding","4",83137,30
"25907","ENSG00000249992","TMEM158","TMEM158",66.85,45224466,45226287,"protein_coding","3",1822,1
"26000","ENSG00000169221","TBC1D10B","TBC1D10B",54.61,30357102,30370529,"protein_coding","16",13428,7
"26015","ENSG00000103932","RPAP1","RPAP1",50.45,41516557,41544281,"protein_coding","15",27725,25
"26063","ENSG00000274296","DECR2","DECR2",56.95,972,11633,"protein_coding","HSCHR16_CTG2",10662,16
"26063","ENSG00000242612","DECR2","DECR2",56.96,401834,412492,"protein_coding","16",10659,16
"26086","ENSG00000160360","GPSM1","GPSM1",66.08,136327425,136359608,"protein_coding","9",32184,17
"26140","ENSG00000214021","TTLL3","TTLL3",50.13,9808086,9856087,"protein_coding","3",48002,17
"26147","ENSG00000119403","PHF19","PHF19",51.28,120854422,120894903,"protein_coding","9",40482,19
"26155","ENSG00000188976","NOC2L","NOC2L",60.76,943527,960714,"protein_coding","1",17188,19
"26173","ENSG00000164880","INTS1","INTS1",63.58,1469895,1504418,"protein_coding","7",34524,49
"26227","ENSG00000092621","PHGDH","PHGDH",43.79,119648411,119744227,"protein_coding","1",95817,24
"26262","ENSG00000048140","TSPAN17","TSPAN17",56.68,176647387,176667523,"protein_coding","5",20137,6
"26469","ENSG00000072135","PTPN18","PTPN18",47.62,130356026,130375409,"protein_coding","2",19384,13
"2648","ENSG00000108773","KAT2A","KAT2A",58.71,42113109,42121382,"protein_coding","17",8274,16
"26528","ENSG00000071626","DAZAP1","DAZAP1",58.79,1407533,1435687,"protein_coding","19",28155,15
"26579","ENSG00000172927","MYEOV","MYEOV",51.46,69294114,69341682,"protein_coding","11",47569,3
"266971","ENSG00000293162","PIPSL","",48.45,93958191,93961540,"lncRNA","10",3350,1
"26777","ENSG00000225091","SNORA71A","SNORA71A",53.73,38427309,38427442,"snoRNA","20",134,1
"26873","ENSG00000178814","OPLAH","OPLAH",65.99,144051265,144064091,"protein_coding","8",12827,26
"27040","ENSG00000213658","LAT","LAT",58.02,28984808,28990784,"protein_coding","16",5977,9
"27044","ENSG00000197157","SND1","SND1",42.44,127652123,128092609,"protein_coding","7",440487,35
"27132","ENSG00000178773","CPNE7","CPNE7",60.37,89575730,89597247,"protein_coding","16",21518,20
"27183","ENSG00000132612","VPS4A","VPS4A",54.57,69311299,69326939,"protein_coding","16",15641,13
"2738","ENSG00000250571","GLI4","GLI4",62.67,143263193,143276937,"protein_coding","8",13745,6
"2746","ENSG00000148672","GLUD1","GLUD1",42.47,87050202,87095405,"protein_coding","10",45204,15
"2766","ENSG00000137198","GMPR","GMPR",47.88,16238474,16295923,"protein_coding","6",57450,11
"2783","ENSG00000172354","GNB2","GNB2",65.85,100673477,100679174,"protein_coding","7",5698,11
"2794","ENSG00000232143","GNL1","GNL1",49.56,1851606,1867403,"protein_coding","HSCHR6_MHC_MANN_CTG1",15798,91
"2794","ENSG00000228581","GNL1","GNL1",49.56,1885423,1901220,"protein_coding","HSCHR6_MHC_MCF_CTG1",15798,91
"2794","ENSG00000229470","GNL1","GNL1",49.55,1797200,1812998,"protein_coding","HSCHR6_MHC_DBB_CTG1",15799,91
"2794","ENSG00000204590","GNL1","GNL1",49.04,30541212,30556603,"protein_coding","6",15392,91
"2794","ENSG00000206412","GNL1","GNL1",47.6,1870881,1883062,"protein_coding","HSCHR6_MHC_APD_CTG1",12182,91
"2794","ENSG00000235986","GNL1","GNL1",49.57,2021096,2036894,"protein_coding","HSCHR6_MHC_COX_CTG1",15799,91
"2794","ENSG00000206492","GNL1","GNL1",49.56,1796461,1812259,"protein_coding","HSCHR6_MHC_QBL_CTG1",15799,91
"2794","ENSG00000226882","GNL1","GNL1",49.56,1842133,1857929,"protein_coding","HSCHR6_MHC_SSTO_CTG1",15797,91
"2805","ENSG00000120053","GOT1","GOT1",43.35,99396869,99431465,"protein_coding","10",34597,8
"282969","ENSG00000148803","FUOM","FUOM",66.15,133353952,133358796,"protein_coding","10",4845,7
"283131","ENSG00000245532","NEAT1","NEAT1",44.06,65422774,65445540,"lncRNA","11",22767,1
"283149","ENSG00000186174","BCL9L","BCL9L",59.41,118893875,118925926,"protein_coding","11",32052,11
"283232","ENSG00000177042","TMEM80","TMEM80",56.55,695011,705028,"protein_coding","11",10018,5
"283638","ENSG00000099814","CEP170B","CEP170B",64.55,104864498,104896770,"protein_coding","14",32273,19
"283871","ENSG00000184207","PGP","PGP",61.4,2211593,2214846,"protein_coding","16",3254,2
"284001","ENSG00000176155","CCDC57","CCDC57",51.83,82101458,82212885,"protein_coding","17",111428,30
"284119","ENSG00000177469","CAVIN1","CAVIN1",52.54,42402449,42423322,"protein_coding","17",20874,2
"284312","ENSG00000152467","ZSCAN1","ZSCAN1",55.63,58034002,58054631,"protein_coding","19",20630,7
"284403","ENSG00000075702","WDR62","WDR62",51.49,36054649,36105112,"protein_coding","19",50464,28
"284439","ENSG00000181035","SLC25A42","SLC25A42",52.72,19061697,19113030,"protein_coding","19",51334,8
"284723","ENSG00000162461","SLC25A34","SLC25A34",59.23,15736176,15741392,"protein_coding","1",5217,6
"286053","ENSG00000156831","NSMCE2","NSMCE2",39.9,125091673,125368070,"protein_coding","8",276398,14
"286128","ENSG00000181638","ZFP41","ZFP41",58.07,143245996,143262705,"protein_coding","8",16710,8
"2872","ENSG00000099875","MKNK2","MKNK2",62.57,2037465,2061220,"protein_coding","19",23756,11
"2873","ENSG00000169727","GPS1","GPS1",66.04,82050691,82058063,"protein_coding","17",7373,7
"2885","ENSG00000177885","GRB2","GRB2",44.23,75318072,75405720,"protein_coding","17",87649,10
"29123","ENSG00000167522","ANKRD11","ANKRD11",51.2,89267619,89490706,"protein_coding","16",223088,29
"2975","ENSG00000077235","GTF3C1","GTF3C1",49.43,27459555,27549960,"protein_coding","16",90406,39
"29781","ENSG00000025770","NCAPH2","NCAPH2",55.55,50508127,50524781,"protein_coding","22",16655,20
"2987","ENSG00000143774","GUK1","GUK1",61.76,228139962,228148984,"protein_coding","1",9023,7
"29882","ENSG00000176248","ANAPC2","ANAPC2",62.12,137174784,137189028,"protein_coding","9",14245,12
"29924","ENSG00000063245","EPN1","EPN1",54.9,55675109,55709858,"protein_coding","19",34750,15
"29926","ENSG00000144591","GMPPA","GMPPA",57.42,219498618,219513898,"protein_coding","2",15281,8
"29927","ENSG00000058262","SEC61A1","SEC61A1",47.29,128051641,128071705,"protein_coding","3",20065,9
"29952","ENSG00000176978","DPP7","DPP7",64.83,137110540,137118309,"protein_coding","9",7770,10
"3048","ENSG00000196565","HBG2","HBG2",38.97,5253188,5505605,"protein_coding","11",252418,5
"3054","ENSG00000172534","HCFC1","HCFC1",59.92,153946434,153972427,"protein_coding","X",25994,26
"3068","ENSG00000143321","HDGF","HDGF",51.35,156742109,156766925,"protein_coding","1",24817,10
"3069","ENSG00000115677","HDLBP","HDLBP",46.99,241227264,241317061,"protein_coding","2",89798,36
"3096","ENSG00000095951","HIVEP1","HIVEP1",39.37,12008762,12164999,"protein_coding","6",156238,18
"3141","ENSG00000159267","HLCS","HLCS",44.31,36748626,36990236,"protein_coding","21",241611,16
"3181","ENSG00000122566","HNRNPA2B1","HNRNPA2B1",41.67,26169261,26201529,"protein_coding","7",32269,9
"3241","ENSG00000115756","HPCAL1","HPCAL1",52.03,10297410,10427835,"protein_coding","2",130426,16
"3303","ENSG00000234475","HSPA1A","HSPA1A",59.77,3063243,3065725,"protein_coding","HSCHR6_MHC_DBB_CTG1",2483,5
"3303","ENSG00000204389","HSPA1A","HSPA1A",59.46,31815543,31817994,"protein_coding","6",2452,5
"3303","ENSG00000235941","HSPA1A","HSPA1A",59.77,3148086,3150568,"protein_coding","HSCHR6_MHC_APD_CTG1",2483,5
"3303","ENSG00000237724","HSPA1A","HSPA1A",59.77,3292715,3295197,"protein_coding","HSCHR6_MHC_COX_CTG1",2483,5
"3303","ENSG00000215328","HSPA1A","HSPA1A",59.77,3071292,3073774,"protein_coding","HSCHR6_MHC_QBL_CTG1",2483,5
"3308","ENSG00000170606","HSPA4","HSPA4",41.32,133051942,133106449,"protein_coding","5",54508,20
"3320","ENSG00000080824","HSP90AA1","HSP90AA1",47.28,102080738,102139773,"protein_coding","14",59036,11
"3339","ENSG00000142798","HSPG2","HSPG2",56.09,21820593,21937318,"protein_coding","1",116726,99
"3340","ENSG00000070614","NDST1","NDST1",52.14,150485405,150558211,"protein_coding","5",72807,21
"338692","ENSG00000172932","ANKRD13D","ANKRD13D",53.35,67288655,67302486,"protein_coding","11",13832,10
"339123","ENSG00000161999","JMJD8","JMJD8",65.21,681666,684528,"protein_coding","16",2863,4
"339453","ENSG00000205090","TMEM240","TMEM240",66.8,1534778,1540624,"protein_coding","1",5847,4
"347344","ENSG00000197779","ZNF81","ZNF81",39.98,47836471,48003066,"protein_coding","X",166596,8
"348262","ENSG00000225663","MCRIP1","MCRIP1",59.96,81821790,81833302,"protein_coding","17",11513,10
"348262","ENSG00000288213","MCRIP1","MCRIP1",59.8,35854,46795,"protein_coding","HG1320_PATCH",10942,10
"348645","ENSG00000188511","MIR3667HG","MIR3667HG",51.05,49414523,49658432,"lncRNA","22",243910,24
"353274","ENSG00000185219","ZNF445","ZNF445",44.47,44431705,44477694,"protein_coding","3",45990,8
"3609","ENSG00000129351","ILF3","ILF3",50.9,10654261,10692415,"protein_coding","19",38155,22
"3636","ENSG00000165458","INPPL1","INPPL1",58.51,72223524,72239184,"protein_coding","11",15661,26
"3654","ENSG00000184216","IRAK1","IRAK1",62.27,154010501,154020650,"protein_coding","X",10150,12
"3692","ENSG00000242372","EIF6","EIF6",52.1,35278891,35285009,"protein_coding","20",6119,8
"3704","ENSG00000125877","ITPA","ITPA",51.82,3208868,3227446,"protein_coding","20",18579,11
"3720","ENSG00000008083","JARID2","JARID2",44.02,15244937,15522042,"protein_coding","6",277106,20
"3728","ENSG00000173801","JUP","JUP",54.02,41750887,41797798,"protein_coding","17",46912,19
"3831","ENSG00000126214","KLC1","KLC1",49.58,103561896,103714249,"protein_coding","14",152354,23
"3835","ENSG00000079616","KIF22","KIF22",50.72,29790137,29805388,"protein_coding","16",15252,9
"3856","ENSG00000170421","KRT8","KRT8",50.58,52897182,52949954,"protein_coding","12",52773,11
"3880","ENSG00000171345","KRT19","KRT19",57.61,41523613,41528370,"protein_coding","17",4758,4
"388524","ENSG00000288920","RPSA2","RPSA2",40.7,23762944,23871162,"protein_coding","19",108219,15
"3897","ENSG00000198910","L1CAM","L1CAM",60.01,153861511,153886204,"protein_coding","X",24694,31
"392","ENSG00000175220","ARHGAP1","ARHGAP1",53.14,46677075,46700977,"protein_coding","11",23903,14
"3925","ENSG00000117632","STMN1","STMN1",48.04,25884181,25908470,"protein_coding","1",24290,10
"393","ENSG00000089820","ARHGAP4","ARHGAP4",58.14,153907367,153934999,"protein_coding","X",27633,30
"3954","ENSG00000168924","LETM1","LETM1",53.84,1811479,1856244,"protein_coding","4",44766,17
"3964","ENSG00000116977","LGALS8","LGALS8",43.48,236518000,236552981,"protein_coding","1",34982,15
"399687","ENSG00000196535","MYO18A","MYO18A",53.75,29071119,29180457,"protein_coding","17",109339,51
"4000","ENSG00000160789","LMNA","LMNA",53.04,156082572,156140085,"protein_coding","1",57514,25
"4047","ENSG00000281289","LSS","LSS",53.38,49511,80942,"protein_coding","HSCHR21_5_CTG2",31432,38
"4047","ENSG00000160285","LSS","LSS",53.21,46187299,46228840,"protein_coding","21",41542,38
"406991","ENSG00000284190","MIR21","MIR21",48.61,59841266,59841337,"miRNA","17",72,1
"407017","ENSG00000199121","MIR26B","MIR26B",55.84,218402646,218402722,"miRNA","2",77,1
"407039","ENSG00000207932","MIR33A","MIR33A",47.83,41900944,41901012,"miRNA","22",69,1
"4077","ENSG00000188554","NBR1","NBR1",44.2,43170317,43211690,"protein_coding","17",41374,22
"4088","ENSG00000166949","SMAD3","SMAD3",48.33,67063763,67195173,"protein_coding","15",131411,19
"4097","ENSG00000197063","MAFG","MAFG",60.27,81918270,81927769,"protein_coding","17",9500,7
"4102","ENSG00000292186","MAGEA3","MAGEA3",55.9,381298,384871,"protein_coding","HSCHRX_1_CTG14",3574,6
"4102","ENSG00000221867","MAGEA3","MAGEA3",55.91,152698767,152702347,"protein_coding","X",3581,6
"4102","ENSG00000292195","MAGEA3","MAGEA6",55.74,313891,317471,"protein_coding","HSCHRX_1_CTG14",3581,6
"4102","ENSG00000197172","MAGEA3","MAGEA6",55.68,152766136,152769716,"protein_coding","X",3581,6
"4122","ENSG00000196547","MAN2A2","MAN2A2",55.3,90902218,90922585,"protein_coding","15",20368,23
"4123","ENSG00000140400","MAN2C1","MAN2C1",57.25,75355207,75368656,"protein_coding","15",13450,14
"4134","ENSG00000047849","MAP4","MAP4",43.44,47850678,48089299,"protein_coding","3",238622,26
"4141","ENSG00000166986","MARS1","MARS1",49.29,57475445,57517702,"protein_coding","12",42258,19
"4162","ENSG00000076706","MCAM","MCAM",58.94,119307972,119321521,"protein_coding","11",13550,20
"4171","ENSG00000073111","MCM2","MCM2",50.74,127598223,127622442,"protein_coding","3",24220,17
"4172","ENSG00000112118","MCM3","MCM3",43.17,52264009,52284881,"protein_coding","6",20873,18
"4173","ENSG00000104738","MCM4","MCM4",45.61,47960185,47979181,"protein_coding","8",18997,14
"4175","ENSG00000076003","MCM6","MCM6",40.34,135839626,135876484,"protein_coding","2",36859,17
"4240","ENSG00000140545","MFGE8","MFGE8",55.75,88898683,88913579,"protein_coding","15",14897,11
"4298","ENSG00000130382","MLLT1","MLLT1",55.59,6210377,6280029,"protein_coding","19",69653,13
"4299","ENSG00000172493","AFF1","AFF1",41.24,86934203,87141073,"protein_coding","4",206871,25
"4301","ENSG00000130396","AFDN","AFDN",38.82,167826859,167972023,"protein_coding","6",145165,37
"4302","ENSG00000275023","MLLT6","MLLT6",56.5,38705244,38729799,"protein_coding","17",24556,42
"4302","ENSG00000275851","MLLT6","MLLT6",56.24,2740861,2765122,"protein_coding","HSCHR17_7_CTG4",24262,42
"4303","ENSG00000184481","FOXO4","FOXO4",52.93,71095839,71103535,"protein_coding","X",7697,4
"440093","ENSG00000188375","H3-5","H3-5",45.6,31791185,31792298,"protein_coding","12",1114,1
"440910","ENSG00000290654","LOC440910","",47.19,131279290,131299819,"lncRNA","2",20530,12
"441058","ENSG00000293035","LINC01667","",51.04,9781848,9839362,"lncRNA","21",57515,25
"441666","ENSG00000291065","LOC441666","",38.92,42192551,42368043,"lncRNA","10",175493,13
"445582","ENSG00000188219","POTEE","POTEE",38.96,131209536,131265278,"protein_coding","2",55743,18
"4598","ENSG00000110921","MVK","MVK",52.62,109573255,109600609,"protein_coding","12",27355,12
"4609","ENSG00000136997","MYC","MYC",51.53,127735434,127742951,"protein_coding","8",7518,6
"4627","ENSG00000100345","MYH9","MYH9",52.37,36281277,36388018,"protein_coding","22",106742,45
"4650","ENSG00000099331","MYO9B","MYO9B",52.37,17075728,17214537,"protein_coding","19",138810,41
"4660","ENSG00000077157","PPP1R12B","PPP1R12B",39.64,202348666,202592706,"protein_coding","1",244041,33
"4691","ENSG00000115053","NCL","NCL",47.89,231453531,231483641,"protein_coding","2",30111,10
"476","ENSG00000163399","ATP1A1","ATP1A1",44.46,116372668,116410261,"protein_coding","1",37594,28
"4775","ENSG00000072736","NFATC3","NFATC3",41.53,68084751,68229259,"protein_coding","16",144509,21
"4831","ENSG00000243678","NME2","NME2",45.77,51163013,51184297,"protein_coding","17",21285,6
"488","ENSG00000174437","ATP2A2","ATP2A2",43.46,110280603,110351093,"protein_coding","12",70491,22
"4920","ENSG00000169071","ROR2","ROR2",44.97,91563091,91950278,"protein_coding","9",387188,18
"4926","ENSG00000137497","NUMA1","NUMA1",46.62,72002860,72080693,"protein_coding","11",77834,38
"5023","ENSG00000108405","P2RX1","P2RX1",55.69,3896592,3916580,"protein_coding","17",19989,12
"5034","ENSG00000185624","P4HB","P4HB",55.81,81843158,81860856,"protein_coding","17",17699,6
"5036","ENSG00000170515","PA2G4","PA2G4",45.73,56104349,56116329,"protein_coding","12",11981,11
"5045","ENSG00000140564","FURIN","FURIN",58.5,90868588,90883564,"protein_coding","15",14977,18
"50512","ENSG00000114631","PODXL2","PODXL2",48.68,127629143,127672810,"protein_coding","3",43668,8
"506","ENSG00000110955","ATP5F1B","ATP5F1B",44.9,56637490,56646079,"protein_coding","12",8590,10
"50626","ENSG00000187954","ZFTRAF1","ZFTRAF1",61.27,144447345,144462908,"protein_coding","8",15564,4
"50861","ENSG00000197457","STMN3","STMN3",59.38,63639705,63657682,"protein_coding","20",17978,8
"5106","ENSG00000285241","PCK2","PCK2",49.2,395031,411576,"protein_coding","HG1_PATCH",16546,22
"5106","ENSG00000100889","PCK2","PCK2",49.2,24094053,24110598,"protein_coding","14",16546,22
"51077","ENSG00000119616","FCF1","FCF1",41.39,74713144,74750706,"protein_coding","14",37563,8
"51078","ENSG00000176946","THAP4","THAP4",49.86,241584405,241637581,"protein_coding","2",53177,9
"51085","ENSG00000009950","MLXIPL","MLXIPL",56.25,73593194,73624575,"protein_coding","7",31382,14
"51093","ENSG00000143303","METTL25B","METTL25B",51,156728442,156736960,"protein_coding","1",8519,8
"51107","ENSG00000117362","APH1A","APH1A",53.12,150265042,150269580,"protein_coding","1",4539,5
"51142","ENSG00000106153","CHCHD2","CHCHD2",46.32,56094567,56106531,"protein_coding","7",11965,5
"51150","ENSG00000078808","SDF4","SDF4",63.12,1216887,1240964,"protein_coding","1",24078,7
"5116","ENSG00000160299","PCNT","PCNT",51.59,46324082,46445769,"protein_coding","21",121688,51
"51236","ENSG00000235173","HGH1","HGH1",64.55,144137774,144140851,"protein_coding","8",3078,5
"51246","ENSG00000164054","SHISA5","SHISA5",51.03,48464205,48504826,"protein_coding","3",40622,10
"51329","ENSG00000182196","ARL6IP4","ARL6IP4",64.44,122980045,122983480,"protein_coding","12",3436,2
"51341","ENSG00000178951","ZBTB7A","ZBTB7A",61.98,4041419,4067636,"protein_coding","19",26218,4
"51343","ENSG00000105325","FZR1","FZR1",60.71,3506270,3538334,"protein_coding","19",32065,15
"51393","ENSG00000187688","TRPV2","TRPV2",52.45,16407465,16437861,"protein_coding","17",30397,16
"51455","ENSG00000135945","REV1","REV1",39.52,99400475,99490466,"protein_coding","2",89992,25
"51474","ENSG00000050405","LIMA1","LIMA1",42.32,50175788,50283550,"protein_coding","12",107763,16
"51491","ENSG00000048162","NOP16","NOP16",49.34,176383933,176389007,"protein_coding","5",5075,5
"51608","ENSG00000239857","GET4","GET4",59.82,876486,896441,"protein_coding","7",19956,19
"51629","ENSG00000013306","SLC25A39","SLC25A39",59.52,44316821,44326639,"protein_coding","17",9819,8
"5198","ENSG00000178921","PFAS","PFAS",51.68,8247618,8271150,"protein_coding","17",23533,28
"5201","ENSG00000113068","PFDN1","PFDN1",42.35,140234986,140303119,"protein_coding","5",68134,6
"5315","ENSG00000067225","PKM","PKM",48.37,72199024,72231819,"protein_coding","15",32796,15
"5333","ENSG00000187091","PLCD1","PLCD1",53.89,38007496,38029680,"protein_coding","3",22185,13
"5339","ENSG00000178209","PLEC","PLEC",63.7,143915152,143977039,"protein_coding","8",61888,44
"5351","ENSG00000083444","PLOD1","PLOD1",53.54,11934205,11975542,"protein_coding","1",41338,22
"5355","ENSG00000102007","PLP2","PLP2",54.9,49171787,49175387,"protein_coding","X",3601,5
"5361","ENSG00000114554","PLXNA1","PLXNA1",62.29,126982693,127037389,"protein_coding","3",54697,34
"5372","ENSG00000100417","PMM1","PMM1",54.64,41576886,41595275,"protein_coding","22",18390,7
"54058","ENSG00000160298","C21orf58","C21orf58",53.86,46291929,46324470,"protein_coding","21",32542,10
"54106","ENSG00000239732","TLR9","TLR9",61.09,52221080,52225651,"protein_coding","3",4572,6
"5426","ENSG00000177084","POLE","POLE",50.85,132623753,132687376,"protein_coding","12",63624,49
"5434","ENSG00000099817","POLR2E","POLR2E",61.47,1085104,1095486,"protein_coding","19",10383,7
"54455","ENSG00000291375","FBXO42","FBXO42",43.85,50977,156623,"protein_coding","HG1343_HG173_HG459_PATCH",105647,22
"54455","ENSG00000037637","FBXO42","FBXO42",43.86,16246840,16352494,"protein_coding","1",105655,22
"54487","ENSG00000128191","DGCR8","DGCR8",52.39,20080025,20111877,"protein_coding","22",31853,12
"54509","ENSG00000139725","RHOF","RHOF",56.41,121768283,121803403,"protein_coding","12",35121,6
"54540","ENSG00000146067","FAM193B","FAM193B",49.97,177519788,177554601,"protein_coding","5",34814,15
"54732","ENSG00000184840","TMED9","TMED9",52.91,177592174,177597242,"protein_coding","5",5069,3
"54863","ENSG00000198113","TOR4A","TOR4A",65.81,137274854,137282641,"protein_coding","9",7788,2
"54867","ENSG00000119777","TMEM214","TMEM214",55.01,27032910,27041697,"protein_coding","2",8788,14
"54872","ENSG00000174227","PIGG","PIGG",49.76,499195,541173,"protein_coding","4",41979,21
"54880","ENSG00000183337","BCOR","BCOR",53.23,40049815,40177329,"protein_coding","X",127515,23
"54892","ENSG00000146918","NCAPG2","NCAPG2",42.01,158625611,158704865,"protein_coding","7",79255,36
"54913","ENSG00000178718","RPP25","RPP25",61.4,74954418,74956772,"protein_coding","15",2355,1
"54923","ENSG00000203896","LIME1","LIME1",68.97,63736283,63739108,"protein_coding","20",2826,9
"54939","ENSG00000140365","COMMD4","COMMD4",53.22,75336000,75343224,"protein_coding","15",7225,3
"54976","ENSG00000101220","ADISSP","ADISSP",57.3,3751220,3768738,"protein_coding","20",17519,6
"54991","ENSG00000131591","C1orf159","C1orf159",54.65,1081811,1116361,"protein_coding","1",34551,10
"55002","ENSG00000150403","SLC9D1","SLC9D1",48.52,113490719,113554590,"protein_coding","13",63872,16
"55108","ENSG00000160058","BSDC1","BSDC1",48.05,32364633,32394731,"protein_coding","1",30099,11
"55112","ENSG00000126870","DYNC2I1","DYNC2I1",46.04,158856546,158956747,"protein_coding","7",100202,29
"55161","ENSG00000109133","TMEM33","TMEM33",35.57,41934380,41960803,"protein_coding","4",26424,9
"5518","ENSG00000105568","PPP2R1A","PPP2R1A",48.23,52170936,52229518,"protein_coding","19",58583,21
"5524","ENSG00000119383","PTPA","PTPA",52.84,129110550,129148946,"protein_coding","9",38397,21
"5527","ENSG00000078304","PPP2R5C","PPP2R5C",44.71,101761639,101928953,"protein_coding","14",167315,28
"55291","ENSG00000110075","PPP6R3","PPP6R3",41.93,68460475,68615343,"protein_coding","11",154869,29
"5533","ENSG00000120910","PPP3CC","PPP3CC",39.22,22440746,22544727,"protein_coding","8",103982,16
"55627","ENSG00000136699","SMPD4","SMPD4",54.35,130150745,130183922,"protein_coding","2",33178,40
"55627","ENSG00000292130","SMPD4","SMPD4",53.96,327940,359302,"protein_coding","HSCHR2_12_CTG7_2",31363,40
"55657","ENSG00000171163","ZNF692","ZNF692",54.21,248850004,248859144,"protein_coding","1",9141,10
"55665","ENSG00000106608","URGCP","URGCP",45.9,43873645,43926411,"protein_coding","7",52767,9
"55683","ENSG00000114982","KANSL3","KANSL3",43.95,96584179,96642787,"protein_coding","2",58609,31
"55684","ENSG00000196642","RABL6","RABL6",57.14,136807848,136841187,"protein_coding","9",33340,16
"55690","ENSG00000175115","PACS1","PACS1",44.23,66070017,66248638,"protein_coding","11",178622,28
"55722","ENSG00000280688","CEP72","CEP72",50.51,2318,14551,"protein_coding","HSCHR5_5_CTG1",12234,22
"55722","ENSG00000112877","CEP72","CEP72",53.74,612305,667703,"protein_coding","5",55399,22
"55735","ENSG00000007923","DNAJC11","DNAJC11",46.6,6634167,6701924,"protein_coding","1",67758,17
"55738","ENSG00000101199","ARFGAP1","ARFGAP1",59.73,63272785,63289791,"protein_coding","20",17007,16
"5578","ENSG00000154229","PRKCA","PRKCA",43.87,66302567,66810743,"protein_coding","17",508177,21
"5579","ENSG00000166501","PRKCB","PRKCB",43.77,23835939,24220611,"protein_coding","16",384673,22
"55794","ENSG00000182810","DDX28","DDX28",55.37,68020916,68023232,"protein_coding","16",2317,1
"55819","ENSG00000113269","RNF130","RNF130",42.84,179911651,180072151,"protein_coding","5",160501,12
"5591","ENSG00000253729","PRKDC","PRKDC",41.92,47772970,47960182,"protein_coding","8",187213,84
"55969","ENSG00000101084","RAB5IF","RAB5IF",49.27,36605718,36612557,"protein_coding","20",6840,4
"5605","ENSG00000126934","MAP2K2","MAP2K2",57.47,4090316,4124238,"protein_coding","19",33923,11
"5660","ENSG00000197746","PSAP","PSAP",47.8,71816026,71851388,"protein_coding","10",35363,15
"56882","ENSG00000197622","CDC42SE1","CDC42SE1",46.72,151050242,151070325,"protein_coding","1",20084,8
"56904","ENSG00000148341","SH3GLB2","SH3GLB2",54.03,128992788,129028369,"protein_coding","9",35582,11
"56905","ENSG00000167173","C15orf39","C15orf39",58.38,75195623,75212169,"protein_coding","15",16547,6
"56926","ENSG00000125912","NCLN","NCLN",60.96,3185563,3209575,"protein_coding","19",24013,15
"56931","ENSG00000141994","DUS3L","DUS3L",61.95,5784832,5791225,"protein_coding","19",6394,12
"56970","ENSG00000087152","ATXN7L3","ATXN7L3",60.13,44191804,44200961,"protein_coding","17",9158,13
"57104","ENSG00000177666","PNPLA2","PNPLA2",64.53,818907,825573,"protein_coding","11",6667,7
