"seqnames","start","end","width","strand","Conc","Conc_siBRG1","Conc_siC","Fold","p.value","FDR"
"22",49574346,49577662,3317,"*",6.81004513742055,7.30179075142717,6.05822718232393,0.959321307607533,3.92875866015359e-05,0.00115425682465223
"3",129314809,129316569,1761,"*",7.81223967156051,8.2276765455305,7.22647808963272,0.833356417671952,3.93455625624183e-05,0.00115425682465223
"11",897374,900366,2993,"*",6.27224347679925,6.78556526491374,5.46801227593754,0.992333435735914,4.01416833313846e-05,0.00117402185426211
"9",128719823,128721597,1775,"*",6.50032774333832,6.99136199052208,5.75019278443818,0.958794909139598,4.06494852615254e-05,0.00118525991523955
"9",35703592,35708462,4871,"*",8.45429575739822,8.80601036633871,7.988205285002,0.717306200391096,4.0985746947203e-05,0.00119144324383187
"7",5620294,5623674,3381,"*",7.70342569519536,8.0946937927831,7.16485845415321,0.790074014870362,4.18420123117212e-05,0.00121265989155994
"12",49706572,49707335,764,"*",4.97596332006162,5.66914951327876,3.5919430483356,1.18889916716922,4.21659192450698e-05,0.00121836645577697
"1",21879786,21881489,1704,"*",6.71302499957689,7.18835364880997,5.99935052602142,0.931472451315418,4.2556173047539e-05,0.00122595005418931
"16",4608917,4611891,2975,"*",7.06000457117031,7.50208070237475,6.41939535579548,0.876501091709148,4.36092601963514e-05,0.00125252584749581
"11",64833228,64837005,3778,"*",6.04820537559946,6.60045514069679,5.14211543624494,1.04462407764635,4.47996097863872e-05,0.00128287360203228
"17",44319184,44321515,2332,"*",8.1535945731057,8.51755486416657,7.66566198403542,0.739546672328358,4.50749510327307e-05,0.00128691668231246
"1",155254779,155255437,659,"*",4.998214437863,5.68476497433323,3.64186457108958,1.18021620694757,4.53980578252332e-05,0.0012922954561349
"19",2231992,2234961,2970,"*",7.26963660506352,7.69749411012024,6.65868718500139,0.851611793048054,4.6934703425196e-05,0.00133208464484587
"7",2066381,2069347,2967,"*",6.03983829267755,6.5875917999727,5.14603203154253,1.03574579079703,4.70778675223465e-05,0.00133220643994652
"1",21822298,21824627,2330,"*",7.39505479608743,7.80712802531981,6.81600262595504,0.824212825495217,4.75634369164709e-05,0.00134198838335207
"22",20634281,20635546,1266,"*",5.86121908197086,6.41487353293938,4.95126212128974,1.04402189565691,4.78408390510509e-05,0.00134504184302667
"X",153970681,153971795,1115,"*",7.09526497511516,7.55320294243008,6.42047366968085,0.900184902014563,4.79520807166811e-05,0.00134504184302667
"8",144423630,144426300,2671,"*",6.73283715282902,7.18923805854817,6.06141048970506,0.898838238127268,4.95564653164676e-05,0.00138599175446319
"12",120136491,120138047,1557,"*",6.90942375545647,7.35732523578705,6.25639838011345,0.883786498217195,4.99566016926709e-05,0.00138927404554215
"17",50148721,50151123,2403,"*",7.44966085691664,7.92281684390913,6.74092774776789,0.923632112200324,5.01019661818129e-05,0.00138927404554215
"19",7926413,7930072,3660,"*",7.58685655424426,7.978749272335,7.04709862572554,0.788230958984596,5.01893148316994e-05,0.00138927404554215
"9",136371918,136373643,1726,"*",6.39046057605736,6.88688954306256,5.6274922542404,0.960150475439706,5.02531109979284e-05,0.00138927404554215
"11",66707510,66708292,783,"*",5.48836515138317,6.10622045723453,4.38493251642937,1.1151089303923,5.18501844837444e-05,0.00142658239805417
"19",48497402,48498333,932,"*",7.7087774692591,8.08975579490202,7.18961205816737,0.768067254466555,5.19000580549259e-05,0.00142658239805417
"12",113158103,113160210,2108,"*",6.18700871757806,6.70988152390571,5.35869338529365,0.997548115375217,5.2541381916446e-05,0.00144008421921276
"3",44577886,44580937,3052,"*",7.4975883061456,7.89988841820243,6.93776809377194,0.805045032314193,5.27397098929458e-05,0.00144140181482344
"5",180790421,180793105,2685,"*",7.75743482673912,8.14105497082165,7.23332614088143,0.772225038803106,5.30969739625794e-05,0.00144704338415632
"5",179862338,179864090,1753,"*",6.82715151372073,7.27369568723405,6.17703315914478,0.880647324585182,5.34072572468567e-05,0.00144871801318383
"2",96860203,96862022,1820,"*",7.04959912657022,7.50172476879484,6.38747131071366,0.888888287401277,5.34604583203456e-05,0.00144871801318383
"17",50397207,50397504,298,"*",5.32331807103483,5.95455479715836,4.17486225106119,1.1269786544076,5.40156022989779e-05,0.00145627731311209
"16",30524289,30526420,2132,"*",7.60046434391951,7.99933185787378,7.04730805612903,0.798409626057118,5.4043023399135e-05,0.00145627731311209
"17",8188449,8190127,1679,"*",5.85155347623256,6.4153468978271,4.91325845763015,1.05127038120723,5.43090932585139e-05,0.00145934770764404
"16",2102442,2103891,1450,"*",5.01801509082169,5.68805503685563,3.72777499813252,1.1572333888992,5.50446918906469e-05,0.0014749824840977
"16",88956011,88961401,5391,"*",8.35748023371997,8.76675443908871,7.78397570750661,0.81544710338452,5.7190629765846e-05,0.00152821646613861
"19",4117437,4117629,193,"*",6.17325827400981,6.68539195993301,5.37198408320875,0.979833767361576,5.73512501574757e-05,0.00152825150766851
"19",657206,660567,3362,"*",6.77261845299981,7.29281324556838,5.95111289267186,0.990055950023095,5.77608765591705e-05,0.00153490329316377
"17",75834319,75836906,2588,"*",7.77981668001629,8.20887264690335,7.16640185833424,0.848591051166959,5.86141753378095e-05,0.00155115444961346
"14",31207031,31208103,1073,"*",5.35606019117523,5.98736164243441,4.20738211340547,1.12166676223365,5.86958266662866e-05,0.00155115444961346
"1",244850775,244856862,6088,"*",8.32263446632587,7.72521562011033,8.74386003821953,-0.834336833927367,5.90580271363431e-05,0.00155643861076632
"22",40417249,40419463,2215,"*",5.95352494959069,6.48834897937363,5.09426321422824,1.01125535035996,5.94628561453465e-05,0.00156281418904742
"7",128390855,128395823,4969,"*",7.26974276781279,7.68181983912186,6.69068296061987,0.819810906189737,6.13263015620402e-05,0.00160387531438594
"1",171670461,171670905,445,"*",6.55242478127704,7.02030787307836,5.85558350158393,0.912571811550701,6.13595580506245e-05,0.00160387531438594
"22",20994792,21000504,5713,"*",8.45788390165404,8.81614398844046,7.98018276170836,0.723521846896663,6.31097808738829e-05,0.0016451416519651
"7",100434999,100436464,1466,"*",7.6804916735257,8.07073260640151,7.14387922004203,0.781723478459096,6.36214111644199e-05,0.0016539842745265
"9",136085860,136090381,4522,"*",6.61552592361032,7.08069319399445,5.92475473926477,0.906201660045646,6.38348195198165e-05,0.00165504709095567
"9",128177555,128179573,2019,"*",7.99649054745768,8.37106329012255,7.4892040293181,0.754651536880819,6.45648156720063e-05,0.00166946166237616
"19",629580,630143,564,"*",6.31248321121201,6.82723739135966,5.50467567147835,0.978825277687311,6.49680350501838e-05,0.00167537193611939
"20",63966176,63969128,2953,"*",5.9396808164086,6.47589155692122,5.07676813300919,1.00881154031429,6.7349806496624e-05,0.00172977099690275
"8",143592423,143594722,2300,"*",6.87721568861985,7.33145456908703,6.21050244050997,0.887258988188819,6.74770788488826e-05,0.00172977099690275
"1",31906088,31908951,2864,"*",7.04330682904761,6.36884348409953,7.50109520451944,-0.892001673240588,6.7618484711616e-05,0.00172977099690275
"21",45512614,45517155,4542,"*",7.00939528761476,7.44713968994158,6.37791784321916,0.860510731908375,6.80926686498766e-05,0.00173726853818688
"17",81664561,81666550,1990,"*",6.65573619965886,7.13072748848412,5.94283059662317,0.918505845773442,6.91688049439197e-05,0.00176004335763136
"17",81196733,81202378,5646,"*",6.39319153926782,6.87566320698704,5.66309786749843,0.930221704692548,7.05710364320492e-05,0.00179097341929272
"1",156243293,156250609,7317,"*",8.1928280035392,8.5442589182956,7.72723746936661,0.711287285344991,7.11044796914491e-05,0.0017997500624804
"17",79833668,79836122,2455,"*",7.70970162463464,8.11747995162718,7.13914880156294,0.809375503404781,7.17149252402791e-05,0.0018104244153421
"8",144039559,144041605,2047,"*",6.23329803383407,6.73714219095874,5.45242167986358,0.9609288443115,7.23599023495176e-05,0.0018219121869788
"1",1297836,1300642,2807,"*",7.05226385513229,7.50577116811791,6.38714041688795,0.883145308940199,7.52261988455093e-05,0.0018891228416884
"19",2753707,2755937,2231,"*",7.73879644797617,8.11733448827806,7.22417421363075,0.758114366610346,7.56104768414023e-05,0.00189381541603022
"2",219561569,219563632,2064,"*",6.56406984674646,7.04086190512122,5.84705331055038,0.919455353101285,7.62192650839998e-05,0.00190409221341357
"19",17405295,17405533,239,"*",6.49373895122417,7.00549933143743,5.69339211116907,0.970967018446945,7.64484094479608e-05,0.0019043804100872
"1",235109353,235111706,2354,"*",7.30003208934956,6.6943798571518,7.72530424076056,-0.836243626002977,7.66278367865798e-05,0.0019043804100872
"12",113161961,113164290,2330,"*",6.92251704235159,7.37653801895084,6.25627760076902,0.88341009559869,7.71052620563903e-05,0.00191129400234355
"20",36815192,36816198,1007,"*",8.17139278045913,8.54034183287104,7.67441223956621,0.740179495530393,7.78213836027064e-05,0.00191955383740074
"19",18541665,18542004,340,"*",9.19496744528088,9.50341548087512,8.80212053771192,0.628943615542349,7.78386784894075e-05,0.00191955383740074
"16",89302911,89305667,2757,"*",7.728542258786,8.13552745246423,7.15955078048837,0.806346122069421,7.88256419724597e-05,0.00193890867549181
"19",1166754,1170821,4068,"*",6.48782866096293,7.01912761603641,5.63779073727662,0.994495671626852,7.91536606008289e-05,0.00194199761162085
"17",64779038,64782258,3221,"*",7.67295949948379,8.10698170137537,7.04926127522729,0.850630637336974,8.06366657658651e-05,0.00197014183677829
"5",179617835,179622465,4631,"*",7.72058785302347,7.16441908803662,8.1210100744121,-0.793526042132287,8.08013145304351e-05,0.00197014183677829
"19",900820,902234,1415,"*",7.91490143221199,8.27715941512322,7.43003620861149,0.728952097823682,8.09169064620709e-05,0.00197014183677829
"17",74862253,74865049,2797,"*",8.69710960604833,9.07857585843636,8.17703315914478,0.761657880761209,8.17013271847645e-05,0.00198420463717328
"8",143944315,143946459,2145,"*",5.36961647877706,5.97740535168895,4.29888695203688,1.08151568486622,8.31318857572551e-05,0.00201227683894489
"16",18386493,18386810,318,"*",4.57157247985418,5.30403976480418,3.00889351476596,1.15233182011419,8.32767544106244e-05,0.00201227683894489
"20",62333078,62334689,1612,"*",5.87586376066546,6.47489541274246,4.83281387155536,1.07151067825579,8.36759284384256e-05,0.00201684216459753
"X",76334846,76335876,1031,"*",7.03074611495672,6.26857443680943,7.5268421789171,-0.942099790238636,8.41877746870177e-05,0.00202409354028211
"9",137390718,137392052,1335,"*",5.89576948952972,6.42786671993286,5.04364990494825,0.993824768419122,8.66275078972549e-05,0.00207754420814592
"20",35275841,35278095,2255,"*",7.43577255621455,7.82560109144804,6.8999437972527,0.776388399162936,8.9113753645948e-05,0.00213077680054641
"16",88808977,88811929,2953,"*",7.86200909199772,8.22535956625535,7.37517648938573,0.729486514967989,8.93146367466072e-05,0.00213077680054641
"19",2433828,2435178,1351,"*",7.53552248342439,7.9590056430801,6.93351887405753,0.830954479942691,8.95135047034506e-05,0.00213077680054641
"9",136077597,136084838,7242,"*",7.05906139580841,7.48082464862888,6.46055258564585,0.828683587514063,9.01682869042029e-05,0.00214105043631688
"16",1769058,1773092,4035,"*",7.19941894965919,7.62322734774684,6.59675304331618,0.832296383332558,9.10213961939613e-05,0.00215597099676215
"22",49631988,49633289,1302,"*",6.23200201289793,6.75727437200527,5.39754674935078,0.981409324205126,9.21433277239122e-05,0.00217716980998889
"19",18306381,18311310,4930,"*",8.50753462217257,8.84492934922037,8.06634512526622,0.682205579903488,9.47349085377246e-05,0.0022329041218732
"10",32055555,32056395,841,"*",5.70309071223511,6.25648783722483,4.7938432134095,1.01601038676018,9.7939393757862e-05,0.00230277599097836
"22",36293319,36294304,986,"*",7.45494841792034,7.84236488200879,6.92369043109148,0.77042017158971,9.96526727155993e-05,0.00233733029183556
"12",91633746,91634204,459,"*",4.98427146432425,5.68068005036584,3.58657320646332,1.12879279360464,0.00010078040408515,0.00235801564972888
"11",497058,500659,3602,"*",8.29197007666635,8.63437840993781,7.84213921627481,0.689875939282856,0.000103146932285682,0.00240751465064854
"4",1812673,1813388,716,"*",4.95154266508871,5.63999208057153,3.58734155151187,1.123801434582,0.000104040828670736,0.00242248463455916
"7",138001470,138002079,610,"*",7.03219957236481,7.48691109008602,6.3644578484066,0.87670015245526,0.00010501457454697,0.00243923683687428
"11",1749597,1754650,5054,"*",8.4954682957669,8.83536885270948,8.04997001820846,0.684292058390371,0.000106543528840814,0.00246877312118341
"17",81845563,81846602,1040,"*",7.51304560878894,7.89416671991844,6.99361368620808,0.758046761741545,0.000107435814662774,0.00248345004833734
"17",28878889,28884519,5631,"*",8.56454734716675,8.92612141625572,8.08091160754022,0.722662380145795,0.00010985774921458,0.00253333026013332
"2",238238415,238239923,1509,"*",7.37720339399006,7.7967503136655,6.78317954573172,0.820247055915273,0.000111148572292333,0.00255695024940133
"8",115557113,115557723,611,"*",6.45441380555877,6.91991932658141,5.76288861457348,0.893906859810629,0.000111831972042576,0.00256651700431682
"16",8854709,8855249,541,"*",6.00321821654295,6.51823748346483,5.19474745541051,0.96231399862922,0.00011420659026337,0.00261475852123272
"6",30601563,30602686,1124,"*",8.0001628062616,8.37028363434463,7.5010442372836,0.73758254461861,0.000115387797556149,0.00263551224275271
"6",31649231,31649388,158,"*",6.72684190943894,7.16498217676697,6.09453346774567,0.849987170093646,0.000117414256175341,0.00267542745722101
"22",42619017,42619950,934,"*",6.46489525792351,6.94535235997087,5.73945954342286,0.911329840888039,0.000120685336495031,0.00274344652368917
"10",124619052,124623617,4566,"*",6.96644038378048,7.39002328542386,6.3642337137167,0.825778656260626,0.000121307776783907,0.00275107683850596
"19",6209758,6213319,3562,"*",7.42335472360657,7.80647908283929,6.90017571520191,0.759534041869705,0.000123387144169107,0.00279163413682604
"19",14407949,14411219,3271,"*",7.6103048600214,7.98456005100969,7.10360332677663,0.743518634900106,0.000123831432942763,0.0027950939675763
"3",195866949,195868907,1959,"*",6.20377054850381,6.71188450539651,5.41243826687016,0.948206860567365,0.000124395212414699,0.00280122833965777
"11",65613023,65614393,1371,"*",6.97125865559224,7.40795295845634,6.34198215483285,0.845578500285757,0.000125443629350864,0.00281822186501837
"9",127979448,127980436,989,"*",5.58302834956811,6.14835396267619,4.64038450762361,1.01804472910592,0.00012830019461867,0.00287566300695537
"19",1842919,1847947,5029,"*",6.44148268554019,6.91136437760274,5.74015064924267,0.893195799695276,0.000134848874898377,0.00301177976544319
"19",3670173,3674147,3975,"*",6.05017550279532,6.55311628328617,5.27149772409086,0.940091993750101,0.000135001073609983,0.00301177976544319
"16",87854550,87856204,1655,"*",5.97779321384105,6.49534312219888,5.16296947055212,0.958351821424952,0.000136294262295855,0.00302894711825664
"22",50254086,50258658,4573,"*",8.11934139945203,8.46830180162211,7.65809306213207,0.69804040594427,0.000136402080171674,0.00302894711825664
"1",1752257,1754722,2466,"*",8.12297878311824,8.46128961733329,7.68021639710936,0.679313564146864,0.000137416009129691,0.00304441518609959
"7",75042412,75043060,649,"*",6.29821288608691,6.78651591848131,5.55451376279577,0.918360221094407,0.000138359930858771,0.00305826455467325
"8",141218021,141220323,2303,"*",5.66368211379481,6.21830523194474,4.75105021409181,1.00124383158575,0.000138869762343979,0.00306247731072596
"1",1272404,1273446,1043,"*",5.82636393375901,6.36728134794231,4.95096364861657,0.985038210278307,0.000139909363005368,0.00307832687915251
"9",133331065,133332772,1708,"*",8.5811122162811,8.94218966876684,8.09836823208881,0.71836448519536,0.000140377148447604,0.00308155145322166
"19",56085064,56089094,4031,"*",6.92723226957684,7.39525835713824,6.23007035563081,0.888762561373852,0.000141651728874678,0.00310243158697439
"1",229508062,229508309,248,"*",4.77191717200992,5.49274769711792,3.26502933525052,1.1060583713395,0.000143162784480163,0.00312838403534899
"19",4052253,4052961,709,"*",5.09947133877009,5.72468265565311,3.97151447446308,1.065656553044,0.000144035665920761,0.00314030487085877
"17",2689477,2692679,3203,"*",6.77879870690143,7.24886907336739,6.07704168344002,0.890355409854467,0.000146706614371736,0.00319083426853937
"17",7465891,7466581,691,"*",5.60589257394183,6.16306923627845,4.68617662826124,1.00183099837081,0.000147018528791244,0.00319083426853937
"11",67497287,67500471,3185,"*",6.12880664642005,6.63383054991152,5.34505197428749,0.938359896130714,0.000148921154856911,0.00322483214117911
"1",8352161,8362066,9906,"*",8.86800269864396,9.2112833951011,8.41665986553086,0.687198663579753,0.000150340405270209,0.00324823312557909
"10",43408214,43408812,599,"*",5.4082037591019,5.9916794433432,4.41265503686672,1.02744115044243,0.000150701562884786,0.0032486711612354
"7",100219281,100223436,4156,"*",6.86790103707682,7.3114758691625,6.22411246117563,0.850932952909351,0.000151037979559157,0.0032486711612354
"17",44087331,44087694,364,"*",6.00825294477704,6.51982188315597,5.2083813525374,0.946179250628242,0.000151609938826531,0.00325367817262396
"1",1301843,1307481,5639,"*",7.51850198932011,7.90935187555179,6.98073113008624,0.767680429222927,0.000151984454468283,0.003254434981505
"9",83971842,83972206,365,"*",6.28108044781407,5.46359895598093,6.79968442949275,-0.951670161608049,0.000153042190748833,0.00326978560323732
"1",11805193,11805899,707,"*",6.76314901859413,7.19855317506689,6.1365698098099,0.838613550470943,0.000153870591328884,0.00328017907248441
"1",2189603,2191272,1670,"*",6.56851444237155,7.01738342652243,5.91341165342346,0.859450872381338,0.000155921417018809,0.00331386198993369
"20",50891234,50892154,921,"*",6.20035114807794,5.35224569249466,6.73090761222837,-0.965380642985039,0.000156294760883654,0.00331386198993369
"19",1112451,1112966,516,"*",4.71476909746064,5.40918791625174,3.32553564724909,1.09433346746719,0.000156636142994603,0.00331386198993369
"3",195899872,195900770,899,"*",5.76962703382549,6.31096715988806,4.89309790947384,0.981381977097238,0.000156832413575513,0.00331386198993369
"16",31492176,31492352,177,"*",5.12663995246468,5.74949504277452,4.00659764961175,1.05786938087408,0.000157943308605775,0.003330000350451
"11",77700752,77702486,1735,"*",6.0419181052889,5.19128168419216,6.57344673539741,-0.966995062283331,0.000159096117408934,0.00334694968049102
"12",56688003,56688233,231,"*",7.65018011471247,8.04239275909376,7.10981174370719,0.769427128740876,0.000165055809366412,0.00346472730689714
"19",1087956,1089889,1934,"*",8.00057674074435,8.35830852919528,7.5238181570016,0.711673740213101,0.000169038603541439,0.00354058367636031
"1",248810158,248813541,3384,"*",6.86054093309234,7.29378962743823,6.23845154394197,0.833426628214302,0.000170247488059359,0.0035581354094846
"19",55454982,55456500,1519,"*",6.31970608460098,6.7908950429685,5.6154257257128,0.888148853344244,0.000173351753342328,0.00360785416282851
"8",143464379,143467013,2635,"*",5.72975030998849,6.27014549572875,4.85574294544083,0.975555772761395,0.000173378585329297,0.00360785416282851
"7",2198198,2202467,4270,"*",6.43826551646909,6.91658426834809,5.71775049272263,0.896918948877466,0.000174469478240989,0.00362269633066191
"8",144314739,144324439,9701,"*",7.5838951000013,7.97371870426945,7.04807570760568,0.763340996029176,0.0001752481760759,0.0036310059462119
"7",1501684,1503840,2157,"*",6.38989771383709,6.86649479377958,5.67332710313604,0.894448106837254,0.000175706200683741,0.00363264996370503
"5",10679381,10681176,1796,"*",9.00391146196801,9.29978124864663,8.63128506482007,0.599287304891652,0.000179745550411788,0.00370205957841672
"22",37243621,37244274,654,"*",5.54675951280079,6.1166069514505,4.59117715068031,1.00643881109018,0.000179835271921421,0.00370205957841672
"10",72364301,72364878,578,"*",4.21474835018497,4.97842896123388,2.4882447486208,1.07920480901743,0.000180330503458655,0.00370430518132521
"17",3953166,3954339,1174,"*",6.78902654870708,7.21689548931345,6.17805363370468,0.82331222978173,0.00018253051648946,0.0037414855655628
"14",105144671,105147890,3220,"*",5.63979672455087,6.19382076288382,4.72881995879574,0.9878810603856,0.00018292335623996,0.00374154319063952
"1",2192709,2194161,1453,"*",7.23814373290893,7.6403970655342,6.67841465051208,0.783778801975989,0.000183317755988761,0.00374163241106423
"19",884062,886210,2149,"*",6.04888436992888,6.55869160661034,5.25337585893186,0.936852618149676,0.000184235170421301,0.0037510550184758
"12",31791741,31792268,528,"*",8.22175925915364,8.57824714798387,7.7472161728285,0.707620056586919,0.000184561447797413,0.0037510550184758
"X",153953599,153961809,8211,"*",8.36459654790031,8.73306993273131,7.8684825144809,0.728521542840269,0.000186088335443711,0.00376037708226634
"21",46152665,46156639,3975,"*",5.92825958905613,6.44676993844957,5.11101445927838,0.94684668930452,0.000186103945140108,0.00376037708226634
"1",227727364,227735183,7820,"*",8.11131955753491,8.45081126223673,7.6665256930766,0.677491321055178,0.000186196092366988,0.00376037708226634
"6",31784663,31785746,1084,"*",7.06220400623308,7.46296000335046,6.50538725602587,0.781047181190893,0.000187481750342081,0.00377838746015038
"7",100822270,100822674,405,"*",4.89344016236647,5.57748814357663,3.54735709635302,1.0768322321306,0.000188735442835792,0.00379335445588548
"1",241629167,241635900,6734,"*",6.74717452755308,6.04043145796817,7.21945248454248,-0.88466733047268,0.000189015264246144,0.00379335445588548
"1",248850057,248850780,724,"*",6.69060955116616,7.1281911485046,6.05947366097922,0.83683314957932,0.000191764132972145,0.00383311995222802
"1",25246495,25247408,914,"*",6.71627318485795,7.16554504580764,6.06030404884616,0.85305161110926,0.000192404334670687,0.00383311995222802
"15",81783232,81784195,964,"*",4.86366546645494,5.51638788444834,3.63890292419837,1.06319965477999,0.000192566078302803,0.00383311995222802
"21",9819153,9825044,5892,"*",7.18387621530741,7.57752921075794,6.64075466586442,0.769234393525658,0.000192594998120912,0.00383311995222802
"17",40035132,40035353,222,"*",4.78143492437153,5.47725242317078,3.38625766213961,1.07727976076591,0.000194248550410205,0.00385802555711201
"22",49646337,49648339,2003,"*",5.29052188481689,5.89219857877388,4.23918507391345,1.02867658021823,0.000195286630117465,0.00386643091744849
"19",18537620,18538444,825,"*",6.92180515197097,7.35885039664422,6.29179365052632,0.834723565806832,0.000195477847906027,0.00386643091744849
"19",10922234,10924653,2420,"*",6.31613923734986,6.77984815087096,5.62861240566941,0.874450986905599,0.000196303248148031,0.00387476761210712
"11",119047939,119049204,1266,"*",9.68521327860973,9.97042415833605,9.32936790677376,0.57783945662904,0.000197509327367341,0.00389056874216612
"20",62879385,62880354,970,"*",5.52929985318146,6.10926302671889,4.54419472356815,1.00872740260242,0.000199435521556323,0.00391526832641708
"1",58630788,58631446,659,"*",8.78071259333643,9.09407387814672,8.37984102639835,0.630303559043919,0.000199579507100798,0.00391526832641708
"17",81535904,81538352,2449,"*",6.11009633091175,6.60195181731535,5.35801818363813,0.910775922747706,0.000201161336006171,0.00393824631899427
"11",68750184,68750679,496,"*",4.83403653102082,5.49185028920676,3.59041084620944,1.06151493816064,0.000203988652200584,0.00398194938519174
"20",62350271,62354229,3959,"*",6.22894298047901,6.70284910798986,5.51850655246772,0.88684260241761,0.000204223819192571,0.00398194938519174
"12",56604644,56605316,673,"*",6.1439818455731,6.63195935289675,5.40104706828602,0.907228072405145,0.000204674736236306,0.00398264654100382
"11",61815362,61816736,1375,"*",6.81160697286175,7.24722302906664,6.18458525951606,0.831255456614806,0.000207233138027776,0.0040242661803653
"8",143947819,143950620,2802,"*",6.30871791652367,6.81216425475082,5.52881032907218,0.92353122640301,0.000208736089004755,0.00404526323600528
"22",19797518,19804360,6843,"*",6.98285641371424,7.44144130562433,6.30664555998608,0.863769869173842,0.000209471309276864,0.00404870306621055
"11",62578687,62579029,343,"*",5.61533613715749,6.16013816455452,4.72951617898736,0.972386137403177,0.00020975767996525,0.00404870306621055
"17",2697923,2698354,432,"*",5.65349302105219,6.22899540961834,4.68150676263897,1.00153741913473,0.000213318876800746,0.00410917266094288
"20",63942576,63944895,2320,"*",6.48827704770394,6.93648473905875,5.83459465354632,0.850652265166622,0.000214553786393418,0.00412467830234882
"1",1245392,1245970,579,"*",4.28575517285391,5.02626390797388,2.68294525501495,1.06829846642364,0.000216416833527357,0.00415217336805587
"9",136364101,136368532,4432,"*",7.51156170646315,7.9204868294831,6.93874681227577,0.789455294058111,0.000217172907091372,0.00415836267011484
"8",144438485,144441100,2616,"*",7.30380730012209,7.69079198320419,6.77336518956911,0.754982863495567,0.000219285531337932,0.004190450402639
"19",43607647,43608119,473,"*",6.78745810718487,7.21080725926459,6.1857272513637,0.811949553920409,0.000219963665313293,0.00419505256729705
"19",4061939,4065168,3230,"*",6.07029933367028,6.58868222847021,5.25337585893186,0.939404270864106,0.000221060028495529,0.00420759693126511
"9",137234223,137239095,4873,"*",7.12442272543799,7.52473825675058,6.56846099336036,0.775885885663398,0.000222933309075063,0.00423484996823184
"14",20343073,20343402,330,"*",11.5123159746199,11.8034249821021,11.147224251984,0.588362336624134,0.000223426167536639,0.00423582455568969
"22",21925475,21928872,3398,"*",7.21005216575974,7.61691073326714,6.6413097252121,0.786187468765638,0.000224189380210763,0.00424191069893856
"19",48390789,48391611,823,"*",7.27200483158644,7.6626712494447,6.73458313175408,0.762044647440368,0.000224688865130761,0.00424299268346337
"7",5306901,5308160,1260,"*",5.9635662459291,6.46998621570859,5.17639499580029,0.926579374119461,0.0002256297203119,0.00425238881522998
"22",38126496,38128571,2076,"*",4.96231504510991,5.59328554620814,3.81477294298935,1.04025339691428,0.000227131542369973,0.00427229977638266
"17",82442239,82447680,5442,"*",7.69092680885539,8.04502274560192,7.22062912236212,0.70060852256802,0.000228129328071649,0.00428267053657794
"1",21847442,21848068,627,"*",5.43247151257547,6.02341182012708,4.41438802530027,1.01272293876882,0.000229385656855385,0.00429784493401114
"16",67666103,67666725,623,"*",4.77255254850672,5.4400010468395,3.49235268129143,1.05610846215176,0.000230367289029974,0.00430262181226099
"X",63462558,63465107,2550,"*",8.14031251560672,7.55667863854989,8.55468524393213,-0.798915345306437,0.000230537643229662,0.00430262181226099
"4",39307607,39309031,1425,"*",5.74071730506537,4.83849247817415,6.2915579367723,-0.975654667091619,0.000231832903947253,0.00431839426711844
"22",21944883,21947422,2540,"*",8.04884536298477,8.3848899994603,7.60996893577468,0.669296608147074,0.000233685408501267,0.0043444653561098
"22",49626509,49629546,3038,"*",7.0928871707998,7.48623535761517,6.55034891981423,0.76454889750762,0.000236257452642584,0.00438378673733135
"9",127505482,127507977,2496,"*",8.50113033176691,8.85400995782236,8.03298396434265,0.696757582856107,0.000238071535369059,0.00440085764889333
"17",81249564,81250756,1193,"*",5.98862764516854,6.48529011108176,5.2251001834109,0.911257081215891,0.000238094977564436,0.00440085764889333
"17",6995459,6995992,534,"*",4.96538087929602,5.59762518903978,3.81346012486664,1.03538859247147,0.000245948885341364,0.00453728395592252
"6",32185828,32192896,7069,"*",8.20999886647579,8.53380215562794,7.79183061689765,0.647025603683191,0.00024849637798695,0.00457548129372133
"9",136682298,136687325,5028,"*",6.14654924794752,6.63065776378745,5.41265503686672,0.893268256633304,0.00024948101404924,0.00458150592539173
"1",27153652,27154980,1329,"*",6.5922546599136,7.02997342004622,5.96083101908574,0.830123464302377,0.000249778755236097,0.00458150592539173
"20",38426638,38430977,4340,"*",8.69089678376374,9.00193091698106,8.29383505385798,0.623619881669614,0.000250637484246342,0.00458848356178466
"22",19331045,19331569,525,"*",6.73218203594892,7.15674905904019,6.12796954507932,0.810547833782523,0.000251951518870028,0.00460375413432414
"X",11138059,11139539,1481,"*",7.00122297443475,7.45254027757916,6.34084352495577,0.848793815990536,0.000252590382064624,0.00460665310864247
"4",2254979,2259092,4114,"*",6.32066438752077,6.77602411603951,5.65151039115083,0.855281092371458,0.000256716859366037,0.00467302624648651
"3",9780027,9781052,1026,"*",6.81789399660011,7.22942539880439,6.23991823111538,0.791105241204526,0.00025774879088601,0.00468292452835131
"20",62330541,62330927,387,"*",4.79919854451008,5.46067190674554,3.54181838660169,1.04522646841796,0.000258417038695079,0.00468619026881266
"15",25438539,25439008,470,"*",5.43174186412715,6.04862514621551,4.33150965735633,1.02209677548518,0.00025915957411758,0.0046907882915282
"16",67236300,67237467,1168,"*",5.70167327588369,6.25564371904953,4.79084445655514,0.970911328784633,0.000260251747685947,0.00470168552834518
