"seqnames","start","end","width","strand","Conc","Conc_siBRG1","Conc_siC","Fold","p.value","FDR"
"14",104885348,104889739,4392,"*",6.83234441698938,7.30521546790765,6.12425754413804,0.947919744190032,3.11210718311689e-05,0.00105809068680452
"1",9601180,9604699,3520,"*",6.4594322154441,6.96189868799489,5.68190688427528,0.994721475966368,3.11496102918919e-05,0.00105809068680452
"15",38252325,38253722,1398,"*",6.10862866485208,6.72305466138037,5.0164461069154,1.13497357680668,3.14812352597641e-05,0.00106625575075462
"16",88501768,88506085,4318,"*",6.17280869102646,6.729464097604,5.25454266232185,1.06979507277654,3.16833500280166e-05,0.00106999984126409
"1",2302527,2304625,2099,"*",7.44047028416132,7.89417448463022,6.77491923034341,0.915088571382214,3.1957263299772e-05,0.0010761401200514
"1",180196255,180200485,4231,"*",8.10982391871357,8.47318479928364,7.6229725561437,0.751986094208107,3.22312934860899e-05,0.00107941175998779
"17",1725185,1728592,3408,"*",6.9580788373684,7.40586652326617,6.30529751222133,0.906132843900888,3.22391702384029e-05,0.00107941175998779
"14",22877007,22878005,999,"*",6.64544843070533,7.13899660813509,5.88935331607996,0.9809577595048,3.24956186201317e-05,0.00108273584654619
"9",137551508,137552541,1034,"*",6.97364165734404,7.42967876448534,6.30300968202999,0.920835022383769,3.25237725406685e-05,0.00108273584654619
"4",2824662,2825196,535,"*",5.54986289598587,6.17764462442499,4.41320732983596,1.14608131142744,3.28766333555032e-05,0.00108977663803493
"7",99392665,99392992,328,"*",6.46821620579715,6.98879859920484,5.6457278050129,1.0195748175227,3.29265157858232e-05,0.00108977663803493
"9",136356326,136360986,4661,"*",6.54970946580544,7.07083147378281,5.72585120669728,1.01986160052863,3.30150560431635e-05,0.00108977663803493
"19",868075,869020,946,"*",5.80869328886539,6.39981516240213,4.79005580176505,1.1081110575698,3.39081584732896e-05,0.00111610375143772
"10",123136319,123137815,1497,"*",6.73776146910005,7.20626037210882,6.03953864394731,0.938961767613648,3.49522313458637e-05,0.00114723826763039
"19",577204,578436,1233,"*",5.91243941023135,6.47161373717295,4.98714838426065,1.07092323206786,3.51233325616576e-05,0.00114962504477022
"6",36601990,36602697,708,"*",5.48413625890344,4.23741151002635,6.14277843442743,-1.16500676112645,3.53714840495844e-05,0.00115317747818475
"16",2208046,2211018,2973,"*",7.11908807909897,7.54961867815606,6.50263112257139,0.875402388006371,3.54292438740545e-05,0.00115317747818475
"19",13959092,13959592,501,"*",5.94545778761171,6.52403830221495,4.96443608421369,1.09246030895215,3.56028361502085e-05,0.00115560872337552
"19",1243561,1244817,1257,"*",7.59486451234471,7.99724705513347,7.03488369728176,0.823614469112454,3.61744591788346e-05,0.00117091012605175
"7",150336448,150339063,2616,"*",6.42880150607471,6.92800603097092,5.65916684397651,0.98597358167816,3.67572566477526e-05,0.00118648769041157
"19",35719869,35721717,1849,"*",7.72266639304706,8.11960789807643,7.17322884947773,0.813112165255066,3.76169088720009e-05,0.00121089140542515
"19",42355752,42357704,1953,"*",5.36186740756568,5.99504546840624,4.20672600304296,1.14472027159579,3.77448429240643e-05,0.00121167167463651
"11",65640103,65642629,2527,"*",6.60184092065584,7.08012162359705,5.88141323598488,0.953224302463373,3.82360463347813e-05,0.00122407726416964
"16",30930111,30930497,387,"*",6.47048221030086,7.04022284927484,5.51520725090746,1.07869421152052,3.84210906862511e-05,0.00122664055920449
"5",71509477,71511069,1593,"*",7.35827531848877,6.67541513334669,7.81987818549458,-0.92353091829343,3.8705061279383e-05,0.00123233962138853
"2",241753790,241756024,2235,"*",6.48350412430574,6.97274500086297,5.73759967224391,0.96968824728221,3.88876402366069e-05,0.00123478825044769
"19",1377206,1379297,2092,"*",6.18244729593018,6.71022795888298,5.34153477514265,1.02517487701939,3.94465609374427e-05,0.00124885163995693
"14",100239262,100239667,406,"*",6.47294448905286,7.04451825057414,5.51238095491729,1.07977773362958,3.95442966866979e-05,0.00124885163995693
"X",153724753,153726944,2192,"*",6.12907679867386,6.68301410774281,5.21833943380767,1.05766053713727,4.1278545942228e-05,0.00130010730278958
"17",8263822,8267244,3423,"*",7.34835955261386,7.76318128005737,6.76382849877391,0.844328709073362,4.17106017777364e-05,0.00130964891853242
"2",26034128,26034646,519,"*",7.35533422957375,7.8031189229273,6.70255932159522,0.900449355039011,4.18056522561055e-05,0.00130964891853242
"17",28748507,28750249,1743,"*",6.91966900122556,7.36672212482952,6.26846160616288,0.89968098104612,4.27180411582321e-05,0.00133465323779129
"18",21740918,21742002,1085,"*",6.42123018693488,6.96096374122439,5.54898491570694,1.03776833980621,4.31090719598691e-05,0.00134327868226952
"15",44561018,44561976,959,"*",5.4489117462946,4.20707689226017,6.10624576437861,-1.1549956614409,4.35371421319363e-05,0.0013518762220851
"14",22871803,22872345,543,"*",5.1150178895029,5.77769182326447,3.85308904842826,1.15885841581255,4.36163744737768e-05,0.0013518762220851
"19",49801456,49802131,676,"*",7.18767573046006,7.68082424162349,6.43253050836572,0.972199449955304,4.40087931452628e-05,0.00136043055000634
"16",81486989,81487610,622,"*",5.77514543722438,6.36871456079292,4.74901314771209,1.09975579548263,4.45485350448413e-05,0.00137348187862525
"16",23888119,23888455,337,"*",6.07918402524495,6.62585834379202,5.18830492813422,1.04569094377548,4.50163364577361e-05,0.00138425234607538
"7",6654675,6656358,1684,"*",6.95975753028734,7.43091109620298,6.25555710784137,0.937381252616301,4.57105118247093e-05,0.00140190900438774
"16",67162743,67164072,1330,"*",4.22887462627364,5.03171870134341,2.26006171115707,1.16473231084695,4.68646789811476e-05,0.00143354391071913
"15",40324114,40324743,630,"*",5.78373824847846,6.359160083503,4.8119874286172,1.07845011028083,4.72687278647801e-05,0.00144212815952991
"11",67288634,67288934,301,"*",4.54079967791365,5.29877789288088,2.84592253439763,1.17785432414563,4.75751337823472e-05,0.00144769645376752
"5",177429162,177434102,4941,"*",7.27836813376426,7.71451620993291,6.65023453202467,0.878381287394987,4.85013003532393e-05,0.00147204596007169
"19",10290107,10294714,4608,"*",8.08722220778514,8.46166982045101,7.58016624435315,0.767674070488941,4.95023315827304e-05,0.00149853560762747
"6",33200907,33205783,4877,"*",8.72197999651773,9.04634439090051,8.30287283302184,0.671932498966087,5.05574012137609e-05,0.00152651998238449
"2",3387620,3388671,1052,"*",6.26696782493537,6.84294248079192,5.29360020500806,1.07536975932015,5.08224574810009e-05,0.0015305680816121
"16",85088296,85091218,2923,"*",7.31408295351902,7.72793202483408,6.7314943758293,0.839271453305473,5.17444553485106e-05,0.00155432894793662
"15",90878118,90883683,5566,"*",8.46465298688137,8.80419857784195,8.01976631267501,0.702135624137702,5.19585642736934e-05,0.00155675852189258
"8",141400570,141403436,2867,"*",6.29409093371997,6.8281416737334,5.4368595995893,1.02406315565785,5.2189457104287e-05,0.00155967725387108
"22",19724407,19725707,1301,"*",7.85103519963286,8.2335183081301,7.32905727988755,0.782169915627901,5.25793345684839e-05,0.00156732021538963
"6",41597827,41600891,3065,"*",7.38194614549779,7.78382640203778,6.82294353274495,0.818009154878359,5.34165468806163e-05,0.00158822480992367
"9",136847602,136851050,3449,"*",7.52333675417266,7.92152893008972,6.97148606824233,0.811398907985682,5.37879684942107e-05,0.0015952091671443
"16",9092023,9092731,709,"*",4.93011128623847,5.63719685070183,3.48591601289328,1.16497341246138,5.41320649803229e-05,0.00160134982100019
"19",10109772,10115504,5733,"*",8.35656496652128,8.70618630791122,7.89415696386124,0.719793484157337,5.54714605886439e-05,0.00163682832570279
"19",47740876,47742389,1514,"*",7.76650953108164,8.15373507197891,7.23561239216761,0.790857920871958,5.63759898990855e-05,0.00165932856919601
"19",1250000,1250534,535,"*",5.53916229349115,6.14771492423524,4.46598526303717,1.10314967638914,5.81416614024503e-05,0.00170419397435366
"17",50750520,50752355,1836,"*",5.32296368197611,4.01803220880756,5.99675495882245,-1.14680176449273,5.81919893681739e-05,0.00170419397435366
"1",155002816,155012145,9330,"*",7.615296697796,8.04200781296443,7.00669971325498,0.858818324529569,5.88710883071606e-05,0.00171977166717293
"10",102421368,102423132,1765,"*",5.8993889090676,6.50045902054417,4.84995807801068,1.09415821065778,5.98553150158171e-05,0.00174416298244345
"1",12021646,12022417,772,"*",7.44089843733546,7.85627955126624,6.8552484616911,0.839351576897568,6.30595024624507e-05,0.0018329609111287
"20",419600,422191,2592,"*",8.03982715740838,8.4228038707115,7.51692483176997,0.782235370665367,6.4136768733661e-05,0.00185964799665714
"5",177440760,177446458,5699,"*",7.87174573611706,8.25877666939963,7.34121626675331,0.787440448982404,6.45981676882636e-05,0.00186658072586176
"1",3772910,3778875,5966,"*",7.36415950050617,7.7995543741374,6.73759967224391,0.871292025205924,6.46953525009852e-05,0.00186658072586176
"17",80287815,80288697,883,"*",7.42489079731843,7.82373674125687,6.87177623763245,0.809400648845822,6.49348987887077e-05,0.0018688775673548
"17",74748665,74750622,1958,"*",6.02453579005135,6.6337221565403,4.94932377593958,1.09762593360302,6.52379152517229e-05,0.0018697022372822
"21",43816151,43818519,2369,"*",7.26891480155871,7.69668519991544,6.6581443281414,0.85883063156175,6.52835697741667e-05,0.0018697022372822
"3",45594373,45596274,1902,"*",6.92342926013467,7.35850015102663,6.29754559510607,0.871847230525335,6.55652791224015e-05,0.00187317918470724
"1",181088716,181090577,1862,"*",7.53075352944304,7.94913520114998,6.939079338223,0.842316191070244,6.57863936332955e-05,0.00187491221854892
"19",39412656,39415413,2758,"*",6.55842583349677,7.03524503980539,5.8413471928947,0.939063372629213,6.66651578079763e-05,0.00189533423110998
"17",48997242,48998091,850,"*",7.10086918907757,7.58292131032258,6.37174734481051,0.944660535835703,6.73905782126964e-05,0.00191130802527999
"9",129493539,129496586,3048,"*",7.37720650323314,7.78533741412084,6.80595877241453,0.82443173765228,6.84631577734472e-05,0.00193012509850575
"7",2432590,2433814,1225,"*",6.27808834099937,6.77970230663409,5.50263112257139,0.972995546083197,6.85284142901971e-05,0.00193012509850575
"5",179833032,179833791,760,"*",7.99035420944705,8.37087746847742,7.47203768357048,0.77676582037996,6.8549586296952e-05,0.00193012509850575
"22",50482613,50484871,2259,"*",7.14092862382729,7.56634447661473,6.53498271734335,0.853989361642681,6.90060644291737e-05,0.00193578370132686
"8",141432968,141437513,4546,"*",7.22744792881283,7.64178945290361,6.64387637203399,0.835551364950639,6.90818830512024e-05,0.00193578370132686
"19",3531643,3533686,2044,"*",5.60678258079017,6.19780608447562,4.58844527792399,1.07897992938474,6.92976131895313e-05,0.00193718327779826
"19",40609432,40612199,2768,"*",7.198235428583,7.63040444559936,6.57838724929153,0.864429469624426,7.12628635726004e-05,0.00198736649366548
"11",73390605,73399501,8897,"*",7.41776395323306,7.84003734214779,6.81821987898929,0.847687468857251,7.15911585330681e-05,0.00199176830347357
"1",62436892,62437864,973,"*",5.1924859703335,5.85568823868624,3.92854963709781,1.12994673335443,7.25429559895962e-05,0.00201345472859485
"11",207688,210197,2510,"*",6.84018032469534,7.29087634672636,6.18114254844402,0.894176694968746,7.42929870499939e-05,0.00205714112246251
"6",30489534,30490507,974,"*",6.28369609647338,6.80412527830195,5.46159630627853,0.995209637969051,7.46921840383883e-05,0.00206330536758527
"19",42325638,42326389,752,"*",4.59281981912052,5.34386561733081,2.9353181719446,1.14512173357265,7.51261421371143e-05,0.00207039851620797
"1",1053175,1055984,2810,"*",7.65637179116826,8.0420699704085,7.12835643114948,0.783728752521201,7.6009885101038e-05,0.00208982472330736
"17",7911456,7912671,1216,"*",5.69606901787461,6.26987857888711,4.72901966887097,1.05870170837356,7.71519332518414e-05,0.0021091591970282
"11",2909993,2918353,8361,"*",7.46244992173367,7.89042351827176,6.85126195916715,0.857071530928053,7.72514748044881e-05,0.0021091591970282
"16",29990792,29992954,2163,"*",6.79174374730178,7.23429234920404,6.1501333397536,0.881216316715978,7.72546115813496e-05,0.0021091591970282
"4",6640784,6643205,2422,"*",9.50402410656128,9.82532143903346,9.09003726552475,0.662189601938795,7.75788739973877e-05,0.00211307492461416
"19",19355760,19358491,2732,"*",7.62424895383797,8.00081059098776,7.11329020603688,0.76743634104458,7.92451334372877e-05,0.0021534404284063
"20",63930874,63933371,2498,"*",7.96986958271737,8.32861112373139,7.49130862525985,0.733908501924308,8.02486185223129e-05,0.00217564990123718
"17",82435837,82437368,1532,"*",4.54764320615951,5.27564150184122,3.00669971325498,1.14114732729787,8.0766300568263e-05,0.00218461625495406
"16",88524411,88531495,7085,"*",7.06517920706191,7.50923717106457,6.42036350914108,0.881940426962737,8.20297993491846e-05,0.00221366791084347
"16",567569,569636,2068,"*",5.84539934399846,6.39986366717307,4.93320641400539,1.03441430839944,8.26483233888911e-05,0.00222522041197971
"19",3120624,3124299,3676,"*",7.20650548744692,7.62928994889456,6.60592313570807,0.846233196324711,8.29689832874501e-05,0.00222871855106633
"X",49171893,49172293,401,"*",6.5953199736952,7.07596143754845,5.86945888353428,0.937862759564515,8.48615516306677e-05,0.00227432851101916
"2",65268592,65270766,2175,"*",5.87902608070901,4.79218722150543,6.49181090881594,-1.08483811483656,8.66438113155953e-05,0.00231113894152113
"3",52487228,52492922,5695,"*",7.79230446108391,8.16322106578485,7.29173111306455,0.756149117090331,8.67397996579794e-05,0.00231113894152113
"19",3207892,3209449,1558,"*",7.8133630252106,8.17886548691985,7.32264284297779,0.745181815766298,8.68284120948034e-05,0.00231113894152113
"19",2342886,2343270,385,"*",5.60006913434302,6.18853147352539,4.58951838715614,1.06584203013323,8.81540529121993e-05,0.00234109115517966
"7",895241,896405,1165,"*",7.13398042524844,7.61373076048762,6.41017376092226,0.933653652369445,8.85013485151863e-05,0.00234498471065749
"16",680115,683838,3724,"*",6.89668129205891,7.34324909594117,6.24651240042198,0.883797250039723,8.88582135288779e-05,0.00234911363141389
"1",12029340,12030095,756,"*",6.66444076555018,7.11556018911078,6.00448884048775,0.891728562498591,8.94925185496201e-05,0.00236054193962147
"17",76269140,76271282,2143,"*",7.4617933148804,7.8548233871583,6.91986344252852,0.794854941495109,9.15589294113335e-05,0.00240960831119692
"10",73791906,73792928,1023,"*",6.20153742248339,6.70381087811224,5.42448070150261,0.966807197728501,9.21761913351953e-05,0.0024204017882062
"19",1054196,1056446,2251,"*",7.01484929412023,7.46196543668531,6.36350696847579,0.883116564054146,9.37547604805527e-05,0.00245633268209699
"1",15426930,15431913,4984,"*",7.8175327160948,8.18783080389699,7.31809029062006,0.753752044618948,9.46340564901369e-05,0.00247382315455761
"16",67282001,67287295,5295,"*",7.37406923845604,7.78019517411614,6.80676640505096,0.815417065853232,9.50608675425861e-05,0.00247943356525696
"16",400217,400580,364,"*",7.18087711643929,7.59298231513311,6.60176139738725,0.828052568684003,9.54922723025672e-05,0.00247986877090369
"7",98283329,98288471,5143,"*",7.27143880754103,7.67092850031229,6.71707810001572,0.805778482554584,9.55020065816568e-05,0.00247986877090369
"9",128702780,128705864,3085,"*",7.62419912994494,7.99814276950071,7.11807117263867,0.759601678882737,9.63515112721122e-05,0.00249638006477745
"20",380777,381987,1211,"*",6.09360339115941,6.67960820229218,5.09047193403713,1.05845112769861,9.73078864528547e-05,0.002515581091154
"16",1992905,1994181,1277,"*",6.97130092381,7.41318827847503,6.3310914508242,0.874873034570448,9.84004157389593e-05,0.00253820939935925
"3",32685249,32685492,244,"*",5.47789719749909,6.07590072330574,4.43805154914941,1.06938227436239,9.86496178143146e-05,0.00253903256422966
"16",70473821,70475816,1996,"*",5.50736657239984,6.09752438960169,4.49166741707181,1.06265242387198,9.93562968402904e-05,0.00255160072215119
"17",81706452,81709125,2674,"*",7.07599494512688,7.5048885964066,6.46291439584014,0.85232862144676,0.000101615845154366,0.00260390603208062
"9",129070004,129071879,1876,"*",7.23936323135341,7.64630615167949,6.67045489995601,0.815977709856142,0.000102918206003845,0.00263150817758189
"17",79085239,79088279,3041,"*",7.26317947970751,7.6752949159692,6.68404340952089,0.823120034608915,0.000111392538865027,0.00284196903196034
"11",64226314,64227105,792,"*",6.42756752778881,6.90751661040127,5.70330303058196,0.929950273447936,0.000112458503341084,0.00286291418636289
"19",19527426,19530982,3557,"*",7.71200915197582,8.08093709726898,7.21506707829998,0.748132410921832,0.000113366037870111,0.00287974380980924
"1",1533948,1534650,703,"*",7.20859848165891,7.61153779316878,6.64753218555607,0.808011415326178,0.00011507534373929,0.00291682297525728
"8",144254638,144256366,1729,"*",5.6532134919635,6.22822494713193,4.68266131335285,1.04094958026685,0.000116041295132068,0.00293494054895717
"3",172039670,172041887,2218,"*",6.46188341005412,6.94638660126371,5.72707066963801,0.932467931071747,0.000119908401272763,0.00302619798892492
"6",31827746,31828065,320,"*",6.42437226454083,6.89235193620759,5.72731443858227,0.909938428221659,0.000121718495987516,0.00306525996899596
"16",3484853,3487278,2426,"*",6.77176061462966,7.2169066670609,6.12462773370947,0.874220310543858,0.000123571625214358,0.00310523535619306
"17",80544887,80545695,809,"*",7.13020125442375,7.5800079691274,6.47308078919006,0.881842690252133,0.000123894557768017,0.00310666932944052
"16",85422561,85425614,3054,"*",6.38959344353135,6.8922829815208,5.6115262819974,0.955764386983327,0.000124193603020409,0.00310749946743786
"3",150408568,150411890,3323,"*",7.47929349932234,7.87175617081778,6.9384477843412,0.787910191655535,0.000125565452689921,0.00313511178350796
"20",43686891,43687079,189,"*",7.58856481140283,7.96555050291546,7.07682123694713,0.761901868966786,0.000125852438273699,0.00313557727340762
"17",29571583,29572643,1061,"*",6.37485276456023,6.85478800160744,5.65062016864107,0.925970207063365,0.000126247128027223,0.00313871849148533
"15",90875570,90877487,1918,"*",6.72047051267212,7.16124458892495,6.0826151426858,0.867983722464119,0.000126882217779748,0.00314781043472688
"7",143381565,143392127,10563,"*",9.19605899977345,9.52150702543537,8.77513579716519,0.66729046735405,0.000127447402995743,0.00315513327119759
"6",42564038,42564485,448,"*",6.42607352968445,6.94456237156075,5.60888268509341,0.974570813481894,0.000129819851552033,0.00320707180842603
"22",20137240,20142465,5226,"*",6.99259123317944,7.43221352059774,6.35716545654281,0.864265995180426,0.000131485733443041,0.00324137298582686
"19",50406978,50407527,550,"*",6.24236535495743,6.74009638791236,5.47627516079018,0.94791838704176,0.00013180191847781,0.00324232719455412
"11",46375545,46381220,5676,"*",7.44502458840776,7.83907362340102,6.90114461936596,0.789304505416846,0.000132794640268947,0.00325471840116893
"11",65623490,65626248,2759,"*",6.3943552451509,6.86357357825469,5.69451598441357,0.910013946648538,0.000132862702384046,0.00325471840116893
"22",39430350,39432676,2327,"*",6.73148690822912,7.18077564314874,6.07548146976471,0.878603852264272,0.000133845950964984,0.00327194547494946
"17",75497889,75500032,2144,"*",6.76507521219787,7.19859951981143,6.14241287366193,0.854861298473032,0.000135223236934936,0.0032933270525313
"3",184332559,184335256,2698,"*",7.58525811202055,7.9722647952596,7.0547744478988,0.777109469855369,0.000135284294840824,0.0032933270525313
"15",59768395,59769165,771,"*",6.84076489141567,6.20707689226017,7.27956160048504,-0.861986246396261,0.000136055926319941,0.00330522556974742
"19",17338085,17340151,2067,"*",6.7427584346674,7.2138255805526,6.03875317133588,0.909362572785537,0.000138033129537876,0.00334365124496619
"19",35629128,35630190,1063,"*",6.05191394379819,6.58758322970872,5.19042832574653,0.992313257650572,0.000138260595934844,0.00334365124496619
"7",4790486,4792089,1604,"*",7.0680301998838,7.47669491171734,6.49572943960399,0.814680117164985,0.000138496123454312,0.00334365124496619
"X",68723620,68725451,1832,"*",6.28939256608509,6.78989799252533,5.51661832530149,0.949613166239138,0.000139353910753837,0.0033564829157031
"4",2809392,2813708,4317,"*",5.93365458585762,6.48166659560045,5.03914596109773,1.00548972024355,0.000139602113567112,0.0033564829157031
"9",129088486,129090203,1718,"*",6.66674527062291,7.12853162538139,5.98347937757487,0.896987529402445,0.000140225987121261,0.00336455987579452
"2",241670241,241673748,3508,"*",7.25188679076745,7.65583459342137,6.6888511811009,0.805154340770784,0.000141034148998998,0.00337701645707643
"4",1727771,1728784,1014,"*",7.61707163200381,7.98306611901073,7.12546031310455,0.740650406844426,0.000141423065768368,0.00337940393354475
"17",81458168,81458951,784,"*",5.02622106825628,5.68847427455458,3.76588832845178,1.08902472592035,0.000142236971783909,0.00338666840742344
"11",117195085,117203456,8372,"*",7.36343397974851,7.75383640339985,6.82651446225638,0.78393074624772,0.000142306734107395,0.00338666840742344
"X",154448485,154450647,2163,"*",6.91079498815601,7.33703004504035,6.30317321884468,0.842457166265228,0.000142784059170629,0.00339112140530244
"5",177304642,177304835,194,"*",5.45021206896434,6.04886276639828,4.40835055306201,1.05077329216156,0.000145195483589265,0.00344139802381454
"7",151008886,151011090,2205,"*",6.29252454490035,6.77970230663409,5.55146515374936,0.931176252450633,0.000145574745591597,0.00344340263610892
"19",50401782,50403561,1780,"*",6.86791230746747,7.30592610809502,6.2358694206945,0.859188048490905,0.000146723965044766,0.00346357481120827
"11",7987387,7987572,186,"*",4.1433280232227,4.91305631796935,2.38236595168069,1.08501803316271,0.000149937977913707,0.00353041724723118
"19",44846263,44847308,1046,"*",4.75483705473123,5.44586543731736,3.37988713414155,1.09360345318335,0.000150159809317406,0.00353041724723118
"1",173487208,173488775,1568,"*",6.59289946197417,5.90376601337035,7.0573311540443,-0.897296070197917,0.000151333881219577,0.00355087630933888
"15",99257631,99258639,1009,"*",6.41218995801093,5.58662692128897,6.93398251546645,-0.970401878485711,0.000152526292245636,0.00357168281541134
"16",85438912,85439485,574,"*",4.24849568371958,5.00032364318733,2.58683411595934,1.08920166587394,0.000153629527482862,0.00359032205727449
"16",85357472,85359944,2473,"*",6.12723456232226,6.67301301962719,5.23877921481581,0.998815962945161,0.000155070484111444,0.00361676368631183
"7",76048065,76048426,362,"*",5.42953072478432,6.04886276639828,4.32121810257413,1.06126057105748,0.000156761392031074,0.00364891805952808
"6",156778036,156779254,1219,"*",4.00828886518885,4.79609156671641,2.13820225365878,1.07164244797234,0.000157335097258769,0.00365331441974606
"6",37170364,37175397,5034,"*",10.1485978717266,10.4391559321512,9.78437397461697,0.598051224783547,0.000157575564189304,0.00365331441974606
"11",531406,534974,3569,"*",5.81091426921182,6.3467820390804,4.94890575009835,0.988897770019708,0.000158544599286032,0.00366591206304084
"16",1764023,1765181,1159,"*",5.80151161178775,6.34119589538863,4.92939744260391,0.992439960970017,0.000158746384586963,0.00366591206304084
"17",18232825,18239245,6421,"*",6.39854002033842,6.87893776495597,5.67324122223247,0.919135274049046,0.000159579214117985,0.00367787597035237
"11",64205721,64209716,3996,"*",7.81581028156747,8.18195155130436,7.323932950095,0.737928103866615,0.000161318472548776,0.00370555237898901
"7",150396435,150397128,694,"*",5.38867934951457,5.99321748141491,4.3283064371373,1.04984643826337,0.000161414305597382,0.00370555237898901
"15",75656329,75662007,5679,"*",7.04699560536141,7.46071285873218,6.46466997740625,0.818827305410213,0.000162118683726368,0.00371099319050372
"19",49854021,49859166,5146,"*",7.7135678457005,8.09995506505079,7.18425351633986,0.773036486538525,0.000162549021167547,0.00371099319050372
"19",45141732,45143736,2005,"*",5.82146611213869,6.36194619351486,4.94723243443527,0.992446496862231,0.000162604066199222,0.00371099319050372
"3",75214571,75215752,1182,"*",7.1856428769523,6.59125566223076,7.60536974497477,-0.826641129282621,0.000163025408480636,0.00371335652650338
"11",67254973,67257928,2956,"*",6.94000670748131,7.35920997455339,6.34667641073711,0.828624197257888,0.000163672689434816,0.00372084703510862
"16",88712014,88715341,3328,"*",5.93049591839874,6.45110816638323,5.10793177654938,0.969821995096352,0.000165185851413692,0.00374795470634757
"X",153688729,153693056,4328,"*",6.61949861845339,7.07590072330574,5.94806933486703,0.883801451498514,0.000166488251447994,0.00377018453133683
"11",73377061,73382865,5805,"*",6.97470504682658,7.43546444676381,6.29370771420212,0.890103564141917,0.000168806029244088,0.00381527746947227
"17",44350428,44353064,2637,"*",7.86919006179628,8.220330710426,7.40411076627554,0.71066097163166,0.000169886051260006,0.00383227511384781
"15",75206053,75208730,2678,"*",7.85388241511277,8.20360731698274,7.39129257547637,0.709100226471338,0.000170456963926563,0.00383774493927147
"17",76384626,76387828,3203,"*",7.05634545097912,7.46201189630699,6.48994440201691,0.805048047145727,0.000170835287746696,0.00383886603330796
"8",144472024,144474041,2018,"*",6.5455660928365,7.0376893333545,5.79285358924777,0.931816562669515,0.000171958001709144,0.00385667802297764
"16",1310376,1318580,8205,"*",8.28981262827593,8.61612917333568,7.86743125002081,0.664863882331729,0.000172772745237894,0.00386752783161836
"9",31254467,31254707,241,"*",5.84352224116494,6.3850458876195,4.9665026530282,0.98975826174381,0.000175328016431761,0.00391722346463696
"1",228174703,228176008,1306,"*",6.01648932533619,6.52652378199599,5.22041911430545,0.954802519596799,0.000176337011651505,0.00392935037166087
"8",144240000,144243619,3620,"*",6.24826381677092,6.76829048421198,5.42718428160305,0.965615874996237,0.000176543341473852,0.00392935037166087
"16",2933167,2933989,823,"*",6.07392344450418,6.58298539481209,5.28025516810048,0.953713642823044,0.00017742247520103,0.00393870771052997
"19",7470146,7472255,2110,"*",6.42549286152421,6.88947561457997,5.73735763513766,0.893474263721798,0.000177637908724801,0.00393870771052997
"22",41904846,41908319,3474,"*",8.05840582241311,8.39285705215073,7.62225179245778,0.680488700332495,0.00018088711956677,0.0040031552881396
"8",144519124,144526851,7728,"*",7.22856698739943,7.63044578567296,6.66956721315907,0.79763706870474,0.000181484942733392,0.00400879311122814
"1",42682439,42682590,152,"*",6.43516552488412,6.94830802540555,5.63138108885056,0.957457818187229,0.000182286414880138,0.00401889954315927
"19",55616069,55617040,972,"*",5.26004632266699,5.87326522546845,4.17179661668049,1.04971372307916,0.000182961208831263,0.00402618027343373
"7",149281357,149282431,1075,"*",4.17071427766067,4.94638660126371,2.37491668515299,1.06445804215519,0.00018539266147188,0.00407201738590022
"17",81686702,81690892,4191,"*",6.99711336236326,7.4190882004198,6.39817529824132,0.829120559188872,0.000185859588233724,0.00407461404973932
"12",132509037,132511607,2571,"*",5.79317781647112,6.33697938102718,4.91005128433037,0.989504617572097,0.000187288029240821,0.00409365157345218
"18",12324255,12326118,1864,"*",7.5843842990453,7.95605810090846,7.08242459038484,0.747139050606928,0.000187428634300121,0.00409365157345218
"5",640441,641698,1258,"*",6.87745009794737,7.29377125675081,6.28991684662152,0.819983787375436,0.000193650013517078,0.00421924941183562
"12",8698008,8698293,286,"*",5.07020658167043,5.71018884291487,3.89131266006903,1.06028433494895,0.000193901320852009,0.00421924941183562
"12",120736512,120740590,4079,"*",6.62359601899341,7.10238165214656,5.90200867860536,0.910238404949483,0.000194430893015028,0.00422133252205774
"8",23289883,23290466,584,"*",7.1652303287924,7.57055505487001,6.59949937829317,0.8026229541873,0.000194719574616099,0.00422133252205774
"7",76302619,76305517,2899,"*",7.42603567181311,7.82127166003802,6.87987903497041,0.786073926974049,0.000196375710483606,0.00423919720055756
"11",60921784,60923307,1524,"*",6.30368685384855,6.77970230663409,5.58844527792399,0.90722952347221,0.000196578087682675,0.00423919720055756
"19",55654146,55655145,1000,"*",7.66707155827447,8.0269854192843,7.18641363480968,0.724519481695692,0.000196631996808062,0.00423919720055756
"1",55039555,55040899,1345,"*",5.56353257772994,6.20380803523886,4.38360376512704,1.05886665863004,0.00019815425320495,0.00426414815598497
"1",36176206,36177093,888,"*",5.56086410780115,6.13651445148408,4.58844527792399,1.01649820997374,0.000198977448923908,0.00427399171080122
"16",30971426,30971692,267,"*",6.68047190543394,7.1277279793183,6.02882990511429,0.866799539977422,0.000200206782168525,0.00428570240528085
"22",50545887,50548468,2582,"*",6.16313366966691,6.67639446905395,5.35905446771895,0.953810496657598,0.000200256184277565,0.00428570240528085
"20",64062766,64066101,3336,"*",6.20587053521591,6.72624359719975,5.38391305261795,0.960666607933771,0.000201467184464761,0.0043037368381549
